SN1: c:0.0392446634384 t0:0.0497165968139 x0:3.2104295443e-05 x1:0.107559015396 
SN2: c:0.0308710332699 t0:0.104702191422 x0:1.63825808781e-05 x1:0.181271927815 
SN3: c:0.0402517190255 t0:0.0416057497451 x0:5.16208524423e-05 x1:0.0419536182117 
SN4: c:0.0216854650288 t0:0.0251139737547 x0:5.36193076976e-05 x1:0.0728224518508 
SN5: c:0.0590102466283 t0:0.0687138742774 x0:8.02321032346e-06 x1:0.158076105825 
SN6: c:0.061019074684 t0:0.108367590646 x0:1.36912791276e-05 x1:0.0772746888105 
SN7: c:0.000696599198161 t0:0.000636605750934 x0:0.0119832308828 x1:0.000515691877115 
SN8: c:0.0417240007577 t0:0.126667363928 x0:2.77025356731e-05 x1:0.0496092535323 
SN9: c:0.0655794829172 t0:0.0580283620211 x0:1.91819992326e-05 x1:0.0867790284849 
SN10: c:0.0537340499147 t0:0.057270790769 x0:1.46671435314e-05 x1:0.061529239926 
SN11: c:0.277005377453 t0:0.164274011242 x0:0.00577293185538 x1:0.894926987731 
SN12: c:0.0581575344043 t0:0.0608919270946 x0:1.78735047261e-05 x1:0.0768110441162 
SN13: c:0.0545904389084 t0:0.0671464529827 x0:7.07939547167e-06 x1:0.183368216132 
SN14: c:0.041280087919 t0:0.0426997106282 x0:2.84022286053e-05 x1:0.0390881667881 
SN15: c:0.041712384253 t0:0.0441623928159 x0:1.89804157431e-05 x1:0.0398963838833 
SN16: c:0.0229286307718 t0:0.0281992199123 x0:0.000120142100762 x1:0.0572344638453 
SN17: c:0 t0:0 x0:0 x1:0
SN18: c:0.0668993401786 t0:0.114963770929 x0:2.32233722683e-05 x1:0.373131736196 
SN19: c:0.0439099640772 t0:0.0616595946691 x0:1.26079852689e-05 x1:0.142983173135 
SN20: c:0.0105152851219 t0:0.00731300564192 x0:3.52970221261e-05 x1:0.0103933652336 
SN21: c:0.0208671720489 t0:0.0287494258792 x0:8.38524681271e-05 x1:0.0654533390836 
SN22: c:0.0384958393762 t0:0.0460528639984 x0:6.46682812078e-05 x1:0.0727810464537 
SN23: c:0.0283426381886 t0:0.301901604064 x0:0.000301681978149 x1:0.503963997217 
SN24: c:0.0452709890429 t0:0.051826508918 x0:1.26493732797e-05 x1:0.140180326029 
SN25: c:0.0211865716769 t0:0.0208457917748 x0:9.77785519972e-05 x1:0.0159520776504 
SN26: c:0.00788639463402 t0:0.103901090935 x0:0.0590475131952 x1:0.209988795442 
SN27: c:0.0321542648121 t0:0.0320372691034 x0:4.99570154418e-05 x1:0.0284054578099 
SN28: c:0.0212437654386 t0:0.0180048724876 x0:9.15697249543e-05 x1:0.0169944960356 
SN29: c:0.00541936013044 t0:0.00540445253049 x0:0.00165548281974 x1:0.00777613904221 
SN30: c:0.0255208403083 t0:0.0233188209647 x0:0.000203470981873 x1:0.0266457207302 
SN31: c:0.0267834786148 t0:0.040735215245 x0:7.72112832647e-05 x1:0.0872313582128 
SN32: c:0.0204727270617 t0:0.0188728008349 x0:2.81607370357e-05 x1:0.0187798311472 
SN33: c:0.0413606655377 t0:0.0486601485344 x0:9.27044352171e-05 x1:0.074626912659 
SN34: c:0.0277009322141 t0:0.0267605897077 x0:1.30507693895e-05 x1:0.0212647323701 
SN35: c:0.0314080154673 t0:0.0364327160358 x0:0.000171665289649 x1:0.0628773743929 
SN36: c:0.0338501029906 t0:0.0923936339068 x0:2.98618718322e-05 x1:0.0844579486637 
SN37: c:0.05755096522 t0:0.0688918394722 x0:2.35335574599e-05 x1:0.0620501300357 
SN38: c:0.0184649688777 t0:0.0241027325694 x0:0.000134733206687 x1:0.0501611653546 
SN39: c:0.056630151943 t0:0.0669504008313 x0:2.32020614897e-05 x1:0.124108382429 
SN40: c:0.0289117095371 t0:0.0274166767522 x0:0.000111793721908 x1:0.0433159837304 
