@c 0.0297845498493
@x1 0.581911072742
@mwebv 0.0761853529008
@t0 58738.7577676
@x0 0.000229150482082
@z 0.142392954685
time band flux fluxerr zp zpsys
58724.757767596246 smg -2963.759049670686 2190.7396216746047 27.427619709922475 ab
58729.757767596246 smg -391.27974252582857 714.6531889836764 26.069451122557805 ab
58733.757767596246 smg 1250.2179709267832 747.5649071406737 25.61908204047041 ab
58736.757767596246 smg -1415.7382607992859 2222.4636867042223 26.514056145374532 ab
58741.757767596246 smg 130.15030177979065 1393.9591675724753 27.60486569711976 ab
58745.757767596246 smg -935.452016206722 562.5509497187279 25.887259362156815 ab
58748.757767596246 smg 1558.1098151139524 955.4468259926663 28.08417118267336 ab
58753.757767596246 smg -374.2429513475673 550.6362438190212 26.89767720452992 ab
58757.757767596246 smg -2618.38838725575 2119.4659129779966 26.863696051281103 ab
58761.757767596246 smg -426.12265804361505 5153.103239433765 27.05443351868208 ab
58764.757767596246 smg -5204.832180978989 6136.8100739883985 25.571865078619307 ab
58769.757767596246 smg -4001.5910267539102 7542.557659002303 28.397120926265394 ab
58724.75790648512 smr -1185.8518526564856 2190.674813402468 25.010165058730895 ab
58729.75790648512 smr 610.1812928653889 714.5807357478013 25.35582211100754 ab
58733.75790648512 smr 1332.6852119938846 747.5157455126048 25.08560541184652 ab
58736.75790648512 smr 542.831876412845 2222.379479204557 24.817830706207424 ab
58741.75790648512 smr -1547.953198780711 1393.5647796230692 25.026966795268734 ab
58745.75790648512 smr -435.4452902525283 562.521019223223 25.477082172709615 ab
58748.75790648512 smr -1002.3180598363474 954.7907950193214 25.19799916482027 ab
58753.75790648512 smr 103.41478096095622 550.5416054186512 26.05420002017905 ab
58757.75790648512 smr 4309.712439153275 2119.428493614666 24.885819367314078 ab
58761.75790648512 smr 7378.817587695204 5153.093002639347 25.363483408716757 ab
58764.75790648512 smr -1701.3663573806812 6136.812641611301 25.297331605154078 ab
58769.75790648512 smr 11873.412661432849 7542.535967290455 24.760967712834738 ab
58724.75804537401 smi -80.6442436290842 2190.76257358409 27.651571539946477 ab
58729.75804537401 smi -143.02530794668064 715.1124778931638 27.616566890495854 ab
58733.75804537401 smi -726.4791648484202 747.6950612796411 26.48699222083112 ab
58736.75804537401 smi 791.4004022558379 2222.4897730004695 26.918359126986047 ab
