SN1: c:0.0987412671924828 mwebv:0.35512223478458127 t0:58579.03302871869 x0:0.0004988283638887324 x1:-0.9827011012524017 z:0.07287169351797847 
SN2: c:0.018372458786741538 mwebv:0.08577524907197648 t0:58591.811759241726 x0:0.0001783838826558665 x1:-2.6547680728086185 z:0.14368453339690446 
SN3: c:0.02378830871446224 mwebv:0.06036162999820956 t0:58597.033885853896 x0:0.0002346607788995253 x1:0.29356577701367176 z:0.14655933334577712 
SN4: c:-0.04507570959330868 mwebv:0.11313202752163218 t0:58865.394090189555 x0:0.00045205313218560643 x1:0.16882972426354503 z:0.1010312977903792 
SN5: c:0.005551481317453804 mwebv:0.023379339050592685 t0:58550.00902034608 x0:9.758847008150144e-05 x1:0.9850725415275561 z:0.14659890156288796 
SN6: c:-0.030318995509663483 mwebv:0.10687235900627104 t0:58844.63341139776 x0:0.00016485557766591032 x1:-2.905724991711064 z:0.14465038873652486 
SN7: c:0.19417777396648295 mwebv:0.05317239336501162 t0:58890.416427004624 x0:0.00015890175164448057 x1:0.5236547997226474 z:0.11873407284127639 
SN8: c:-0.056018651741734087 mwebv:0.034454925325838444 t0:58629.35526980781 x0:0.0002852536447062613 x1:0.6212212513773288 z:0.09536209441004243 
SN9: c:-0.008721768141386999 mwebv:0.04841425947497246 t0:58839.09070626236 x0:0.00026844442131005114 x1:-1.0426412158889096 z:0.145068972574746 
SN10: c:0.027775276130490186 mwebv:3.0819250623089203 t0:58838.127289927186 x0:0.0005870547958312716 x1:-0.42553667181720267 z:0.09558621286627864 
SN11: c:0.04632082412402178 mwebv:0.2805079063932976 t0:58661.994919592085 x0:0.00016935569506414005 x1:-1.8242993275460972 z:0.13612120393022323 
SN12: c:-0.029325082810844044 mwebv:0.04807814065250722 t0:58633.53145583519 x0:0.0004545195394094665 x1:-2.2775776786675044 z:0.11754644214508062 
SN13: c:0.09162090839238234 mwebv:0.014458817181607202 t0:58753.33808212707 x0:0.0002347049048971166 x1:-0.6908433657519973 z:0.09586705497713846 
SN14: c:0.05329670933270413 mwebv:0.0552385159238945 t0:58699.28233431524 x0:0.00015554595642946635 x1:-1.651002980514773 z:0.14157392706506006 
SN15: c:-0.028883557990045647 mwebv:0.21871457598896135 t0:58908.66134097752 x0:0.00020177530084666958 x1:-0.16191254774711467 z:0.12909356031116376 
SN16: c:0.18232480966612916 mwebv:0.09925436124012652 t0:58651.15641670566 x0:0.0001323737967376333 x1:-0.42698891877259404 z:0.14871618977307893 
SN17: c:-0.05086089094719105 mwebv:0.13268135032397785 t0:58769.54095964142 x0:0.0001730125958089925 x1:-0.5784808697382893 z:0.14616398052590635 
SN18: c:0.1935752684859452 mwebv:0.31525210228127987 t0:58623.37012906414 x0:0.0002369382116332693 x1:0.250630356103194 z:0.12250637709306976 
SN19: c:0.21968590501522853 mwebv:0.014676840900956693 t0:58777.38921022908 x0:0.00044414134562001 x1:-0.9434818287909317 z:0.09229808986007602 
SN20: c:0.03412943983782427 mwebv:3.204452538829608 t0:58616.22326335352 x0:0.000637024047139549 x1:-0.28249692268424514 z:0.07608850831019666 
SN21: c:0.05103240206164595 mwebv:0.040796918188714434 t0:58758.14989545594 x0:0.0002102145860415635 x1:-1.4312665498232562 z:0.12784416733352508 
SN22: c:-0.014392917463023989 mwebv:0.02869268368537797 t0:58577.752910381685 x0:0.00014735291319661802 x1:-1.7114570008831127 z:0.14593438591718016 
SN23: c:-0.04563032143859529 mwebv:0.018268804209844468 t0:58613.815352507285 x0:0.00022696765979223854 x1:2.2770569336582707 z:0.11156068418490367 
SN24: c:0.1016691735307996 mwebv:0.013021253019770827 t0:58631.82665339857 x0:0.00016996330386335112 x1:-1.5017156771743156 z:0.14440767016549086 
SN25: c:0.04643011953719797 mwebv:0.7030483896685561 t0:58881.01459799421 x0:0.00013892177399400996 x1:-1.8721105572640506 z:0.14415675847885945 
SN26: c:0.06267415288353241 mwebv:0.021426253503414917 t0:58876.29528334453 x0:0.00015501717855397518 x1:-1.9230139599152514 z:0.1499474964752748 
SN27: c:-0.029415141801423045 mwebv:0.015481268283123349 t0:58725.794284980024 x0:0.00046184494491019625 x1:0.13054883863142683 z:0.09430517419858814 
SN28: c:-0.032190251295933746 mwebv:0.01589440388469454 t0:58642.68989649975 x0:0.00016467826203611036 x1:1.169942117233961 z:0.1486475885771887 
SN29: c:-0.0020272109100954966 mwebv:0.007864422883905176 t0:58575.6114229094 x0:0.00017941813303839091 x1:-2.9026241029984723 z:0.1251626593821864 
SN30: c:0.1871417482241745 mwebv:0.11432170968357082 t0:58646.869926185915 x0:0.00018775994983867545 x1:-2.0176740113148663 z:0.1435332993847025 
SN31: c:0.06989570860305648 mwebv:0.014226147714837007 t0:58790.89063131404 x0:0.00101337545484217 x1:-1.7782649377044775 z:0.0688969159165641 
SN32: c:-0.5313861969189515 mwebv:3.1817485436294355 t0:58600.316096777606 x0:0.0001480175484565456 x1:-0.5580527788907818 z:0.12515380526744468 
SN33: c:-0.029084743212392794 mwebv:0.02529699248657661 t0:58735.79332159379 x0:0.00028106090504254635 x1:-1.8334993448353019 z:0.11661812360091893 
SN34: c:-0.014929683334724171 mwebv:0.13585463703116898 t0:58640.8276208396 x0:0.00029116986480103507 x1:0.8951345190290109 z:0.1359219812888503 
SN35: c:-0.023454627528723036 mwebv:0.17845235900682793 t0:58688.14249674836 x0:0.00041827954388130325 x1:0.10157886484899444 z:0.09808099250474073 
SN36: c:0.11063055440381547 mwebv:0.20310730262287624 t0:58807.7889656531 x0:0.0003502336273323283 x1:-0.4132867374920397 z:0.11394354337310865 
SN37: c:0.08698456718997492 mwebv:0.011002908991310375 t0:58751.92755336109 x0:0.0001596293788940706 x1:-0.11219917007702186 z:0.1252697368723784 
SN38: c:0.05044962288535401 mwebv:0.2732434645641445 t0:58671.39382801375 x0:0.0002771557170676824 x1:-1.5355654570698334 z:0.12500782234646188 
SN39: c:0.2037346672269701 mwebv:0.08502955356178792 t0:58782.81672426772 x0:0.0005017093055917088 x1:-0.7157821226969837 z:0.08872569640357106 
SN40: c:0.0012362331489294551 mwebv:0.03811404679909545 t0:58722.59796275675 x0:0.00024503680394017026 x1:-1.128021075792759 z:0.11721122879052062 
SN41: c:-0.026882624542225248 mwebv:0.0846242454230649 t0:58583.100658847645 x0:0.00039807411466099196 x1:-2.2279073205223363 z:0.10488560114645851 
SN42: c:0.032867483453256296 mwebv:0.15257831824599377 t0:58559.16438148671 x0:0.0007778429986973535 x1:-0.5386403626021916 z:0.09070157438464364 
SN43: c:-0.041095876985930105 mwebv:0.34265850430387873 t0:58899.82056205059 x0:0.0002876703654520817 x1:1.4786190804254749 z:0.12572727480975818 
SN44: c:0.08161931486702101 mwebv:0.11357016598151497 t0:58624.336720579195 x0:0.00014148911882347812 x1:-0.7396030436743471 z:0.138828474645922 
SN45: c:-0.03685714127282406 mwebv:0.027836681354833265 t0:58628.14343649043 x0:0.0015577312596437372 x1:-2.2539404558624487 z:0.05804064072323721 
SN46: c:0.024274201188768867 mwebv:2.2714879372994625 t0:58758.855707338604 x0:0.0014455393947408275 x1:-1.5340004708176576 z:0.0673181838284824 
SN47: c:-0.001562816705478616 mwebv:0.026030546616939588 t0:58593.22347594068 x0:0.0006677528528084708 x1:-1.7466475769704655 z:0.07053381432925127 
SN48: c:0.10168917005996521 mwebv:0.049344057180410336 t0:58569.81261104652 x0:0.00039292550606807744 x1:-0.35278670427293124 z:0.10737722928704801 
SN49: c:0.02975938554648178 mwebv:1.687127398104812 t0:58611.720760124816 x0:0.00017922988903032558 x1:-0.1337554523631424 z:0.13753038761278302 
SN50: c:0.054214904285174816 mwebv:0.7018259858604574 t0:58688.720452318594 x0:0.0002018498364355699 x1:0.19843683443366925 z:0.1457169262922555 
SN51: c:-0.038651607833156784 mwebv:0.24971553403510688 t0:58766.68337736329 x0:0.00035054768552420575 x1:-0.13837926825512414 z:0.12043384773350872 
SN52: c:-0.0027413444768459804 mwebv:0.05815697391035805 t0:58880.12602057755 x0:0.0003768717028839486 x1:0.5396734453061477 z:0.11525932859591 
SN53: c:0.015299193410610007 mwebv:0.019863793236558357 t0:58606.16888908017 x0:0.000710925289323228 x1:-1.4382732814866162 z:0.08174089849945883 
SN54: c:-0.03823385150939442 mwebv:0.11846944278664354 t0:58642.0695169719 x0:0.0002518897894024602 x1:1.1086223647920161 z:0.11801596254549518 
SN55: c:-0.016938637316096117 mwebv:0.020736674994656444 t0:58790.24875437037 x0:0.0002735516247170286 x1:-1.3056019395511533 z:0.12795426845229163 
SN56: c:0.12172487241511996 mwebv:0.09499661291147883 t0:58683.44079477605 x0:0.00021863398770982526 x1:0.22811659369902132 z:0.12868299875679198 
SN57: c:-0.01696394199209821 mwebv:0.01968627378213536 t0:58766.21761632272 x0:0.0011760289556606903 x1:-1.6844403163434671 z:0.06100679910062666 
SN58: c:-0.02421924812916209 mwebv:0.23196384829845967 t0:58634.58008548162 x0:0.0003498628889023811 x1:0.6238150781550099 z:0.10701535537880279 
SN59: c:0.15722037491377336 mwebv:0.08652475171394206 t0:58686.46098645603 x0:0.0002846262917783619 x1:-1.46354431686023 z:0.1369217912303182 
SN60: c:0.08692611462745252 mwebv:0.03737114096073535 t0:58606.632823231885 x0:0.0011459343325830353 x1:1.6660603418157003 z:0.0507978103392018 
SN61: c:-0.052648329091436914 mwebv:0.1424326701847799 t0:58561.65304644256 x0:0.00030500025479355435 x1:-1.5414775841025508 z:0.09805730608607853 
SN62: c:-0.02260718705588445 mwebv:0.024511513240847296 t0:58748.52684353337 x0:0.00015497205914149722 x1:-0.2633463771240013 z:0.1224148275108394 
SN63: c:-0.01464470104186548 mwebv:0.03741119656408475 t0:58825.11525965077 x0:0.00014195768784594262 x1:-0.14007276428671497 z:0.14072280796423103 
SN64: c:0.03573125331193417 mwebv:0.10118591056298336 t0:58625.47848789879 x0:0.00024761296705888574 x1:0.31966819150495673 z:0.1083622029508931 
SN65: c:0.223976523999843 mwebv:0.17545931808979084 t0:58882.39205780344 x0:0.0003701666856916036 x1:0.6605231484315076 z:0.09953229033536959 
SN66: c:0.05159403163696011 mwebv:0.12227307619563117 t0:58654.06017193964 x0:0.004083687269324158 x1:-0.799637972847605 z:0.028498472874452816 
SN67: c:-0.021764112451027544 mwebv:0.0311082259730997 t0:58620.95923296933 x0:0.00013073430691314052 x1:-0.3636017986471203 z:0.1488662457597324 
SN68: c:-0.023124290905185065 mwebv:0.013535493465562749 t0:58634.86831522339 x0:0.0004979139103343375 x1:-0.9020109156190241 z:0.09887575596457088 
SN69: c:0.08174784498471671 mwebv:1.7952429944235513 t0:58618.34163613539 x0:0.0002771650255616619 x1:-2.864119298401762 z:0.13953219093608818 
SN70: c:-0.031528903290537556 mwebv:0.039237316884525156 t0:58770.52044392699 x0:0.00062668016355051 x1:-1.8897954194301314 z:0.07391926359355584 
SN71: c:-0.009262500130728251 mwebv:0.1379445586602786 t0:58858.16215822662 x0:0.00024296478862387164 x1:1.1173460163590023 z:0.13362719273394558 
SN72: c:0.05214722977784198 mwebv:0.24024828854254554 t0:58897.86425045551 x0:0.0002622381190135686 x1:-2.9089564545916566 z:0.14970470430133256 
SN73: c:-0.026954692246354058 mwebv:0.4598880084515884 t0:58561.90126553575 x0:0.00033522427644690233 x1:0.4672923761849503 z:0.09723320565463506 
SN74: c:0.008677256694535337 mwebv:0.06088421132103393 t0:58566.257109405014 x0:0.00020846373043353718 x1:-0.2933523371395736 z:0.13825229365099617 
SN75: c:0.14658050703360606 mwebv:0.057589239596454705 t0:58607.4685798862 x0:0.0005405828491770911 x1:-0.5868885404845462 z:0.09000081699568158 
SN76: c:-0.04839021124045546 mwebv:0.19711189123951267 t0:58779.644159113166 x0:0.00032607285581728716 x1:0.5034684943159412 z:0.13115037135976804 
