SN1: c:-0.416643489484 t0:57830.24723 x0:0.00216350317379 x1:0.293624839001 z:0.0466103801781 
SN2: c:-0.155221555437 t0:57939.0018889 x0:0.000957540770232 x1:-1.52488432629 z:0.0523811543333 
SN3: c:-0.535163688945 t0:58013.4219618 x0:0.000667219821375 x1:-1.15334877877 z:0.0703524018374 
SN4: c:-0.398898961284 t0:57922.0198921 x0:0.00908365438331 x1:1.66271581847 z:0.0415615918283 
SN5: c:-0.488549842597 t0:58033.7688913 x0:0.00327311640887 x1:-0.963203661236 z:0.0517726564528 
SN6: c:-0.529945649235 t0:58063.1956595 x0:0.00116138413799 x1:-3.96255924571 z:0.0524928214294 
SN7: c:-0.6340498946 t0:57805.9284178 x0:0.0162269203703 x1:1.29095613977 z:0.0507412312086 
SN8: c:-0.550031997768 t0:57980.8604761 x0:0.273967840517 x1:-1.57595753286 z:0.0307178748456 
SN9: c:-0.231763384229 t0:58041.8166711 x0:0.00579769321482 x1:-7.92930859976 z:0.0435756414517 
SN10: c:3.89815141792 t0:58024.9958148 x0:1.38002228545e-05 x1:17.8122307987 z:0.05767044531 
SN11: c:-0.135084434951 t0:57902.5637092 x0:0.00247409940898 x1:2.51124180778 z:0.0674617558475 
SN12: c:-0.815492131952 t0:57995.9784493 x0:0.0015072293718 x1:2.5989084613 z:0.0474442612052 
SN13: c:-0.0422674359075 t0:57883.3349656 x0:0.0325002300544 x1:4.58340285508 z:0.0500107752156 
SN14: c:-0.215242219935 t0:57947.5235542 x0:0.000629146103426 x1:1.70957462667 z:0.062539433891 
SN15: c:-0.905134283888 t0:57982.8121056 x0:0.0200096459626 x1:3.88568508514 z:0.0565358482504 
SN16: c:-0.528308881382 t0:57866.3483367 x0:0.632907307667 x1:-0.87156954833 z:0.0509619617945 
SN17: c:0.42307612882 t0:57848.3994722 x0:0.000561202893787 x1:-1.69808318398 z:0.0765210967864 
SN18: c:0.776130624 t0:57850.0643469 x0:0.000783624145745 x1:3.89527623599 z:0.0553406532103 
SN19: c:-0.554150944371 t0:57930.3220091 x0:0.00583665457013 x1:-8.29215048652 z:0.0424079270626 
SN20: c:1.49730580882 t0:57792.6998201 x0:0.000171637936193 x1:1.34256906946 z:0.0252794608662 
SN21: c:-0.232472827605 t0:58040.7737343 x0:0.0192233574016 x1:0.109057471214 z:0.0282241303059 
SN22: c:0.0680497037873 t0:58073.1840111 x0:0.000841190292082 x1:-0.448459291953 z:0.039167282229 
SN23: c:-0.0493904317731 t0:57996.8793379 x0:0.00409021447045 x1:1.52459836454 z:0.0476653842251 
SN24: c:-0.567566975617 t0:57822.6142074 x0:0.187784821191 x1:-2.28173225973 z:0.0486502021678 
SN25: c:-0.12393296273 t0:58052.7748492 x0:0.2256986427 x1:4.75443551384 z:0.049512223777 
SN26: c:-0.0573799479022 t0:57819.6012181 x0:0.00532078544603 x1:-1.26907351339 z:0.0355507020965 
SN27: c:-0.110003382616 t0:57885.7725995 x0:0.0581740399467 x1:-1.80994943681 z:0.0464698088868 
SN28: c:-0.377251176944 t0:57760.1464352 x0:0.0012547290055 x1:-8.96203515821 z:0.0687783197761 
SN29: c:-0.166833527046 t0:58112.440092 x0:0.00435097132521 x1:-2.87708868477 z:0.0431267064311 
SN30: c:0.0320292030458 t0:57979.0183683 x0:0.00795828129555 x1:3.68756196316 z:0.0351465289424 
SN31: c:0.146273306789 t0:58060.1748746 x0:0.051526307186 x1:3.80272256359 z:0.0387460602827 
SN32: c:-0.508281446939 t0:58110.2195113 x0:0.0252413032255 x1:-3.69714889252 z:0.042741607251 
SN33: c:-0.230812257145 t0:57896.5717756 x0:0.00120011859727 x1:1.6391713927 z:0.0654264028411 
SN34: c:-0.293591516979 t0:57866.529967 x0:0.0209818511867 x1:2.68372031405 z:0.0498118358006 
SN35: c:-0.014579245109 t0:57912.2842986 x0:0.00703813468057 x1:-1.87246807883 z:0.0503061937694 
SN36: c:0.602511344254 t0:58064.5386364 x0:0.182487490987 x1:2.26964332645 z:0.0506188410158 
SN37: c:-0.154900760176 t0:58002.3595458 x0:0.0234440668462 x1:-0.328822917634 z:0.0422756128122 
SN38: c:-0.0630138385596 t0:57916.8358643 x0:0.000796303974806 x1:0.802891867147 z:0.03694913974 
SN39: c:-0.0283887070031 t0:57807.041942 x0:0.0293649392507 x1:-3.34265636284 z:0.0635546428394 
SN40: c:-0.525768958459 t0:57897.3553239 x0:0.00146095910276 x1:-2.55634151051 z:0.0543162630346 
SN41: c:-0.898364845317 t0:57874.4488785 x0:2.43414639473 x1:-2.71192832825 z:0.0503712632835 
SN42: c:0.404875156021 t0:57998.1540099 x0:0.00115796094714 x1:-4.62395205368 z:0.0572844285331 
SN43: c:-0.176611485691 t0:58037.1297344 x0:0.00423830520443 x1:3.04384540133 z:0.0337254825827 
SN44: c:0.265459643837 t0:57866.1841005 x0:0.0027375423256 x1:-3.13250004461 z:0.0515667816869 
SN45: c:-1.75446939827 t0:58016.4902801 x0:2.40443376051 x1:-1.20022646538 z:0.0658383999652 
SN46: c:-0.297576498134 t0:58012.0425524 x0:0.0198187626822 x1:-0.809145150385 z:0.0384268600608 
SN47: c:-0.353248967634 t0:58076.1481231 x0:0.0107472261346 x1:-3.05419595395 z:0.0444630080103 
SN48: c:-0.192537394606 t0:57755.996095 x0:0.00251356770478 x1:-0.053573667152 z:0.0445384447295 
SN49: c:0.102245051919 t0:57860.8615978 x0:0.00150822261492 x1:-1.03061637621 z:0.0526608690462 
SN50: c:-0.107883939272 t0:57864.0856191 x0:0.0010892599556 x1:0.593938642662 z:0.068062811499 
SN51: c:-0.587513067893 t0:57853.1659529 x0:0.00685021986817 x1:-0.441413523448 z:0.0588394851885 
SN52: c:-0.409598592503 t0:58042.0061379 x0:0.00117009822523 x1:2.3061680535 z:0.0630841013947 
SN53: c:0.0664268155069 t0:57856.3867005 x0:0.000504362725394 x1:0.333782227302 z:0.0693018661084 
SN54: c:0.223040684929 t0:57919.0381173 x0:0.000854079483928 x1:0.337808018213 z:0.0688364793596 
SN55: c:-0.00607048505746 t0:57787.8406305 x0:0.000827939020537 x1:3.28072552809 z:0.0638159326547 
SN56: c:-0.153324066734 t0:57798.5463298 x0:0.000691725169093 x1:-0.738045306952 z:0.0542493277449 
SN57: c:0.309371761031 t0:57911.1999312 x0:0.00050589902125 x1:2.25383996879 z:0.0684904657469 
SN58: c:-0.184294579706 t0:57806.5609732 x0:0.106182408751 x1:-1.81557773513 z:0.0606371026766 
SN59: c:0.205798294673 t0:57874.1449399 x0:0.00139833158618 x1:1.25727932596 z:0.0517587790877 
SN60: c:0.98740126022 t0:58046.7808426 x0:0.00052722928809 x1:13.5861343163 z:0.0710008883239 
SN61: c:-0.263124007801 t0:57811.8400533 x0:0.00123236615097 x1:-0.615500454056 z:0.0723678556306 
SN62: c:0.159083089682 t0:58018.858314 x0:0.00314626948252 x1:-0.19820059039 z:0.0446913173207 
SN63: c:-0.869444922111 t0:57944.8700518 x0:0.100673170308 x1:-0.177209259125 z:0.0565555942273 
SN64: c:0.413788980754 t0:58056.5065579 x0:0.00395856807059 x1:-1.49457032125 z:0.0458118815007 
SN65: c:-0.464681417329 t0:57815.6599634 x0:0.000556988639286 x1:3.31879281701 z:0.0482997075236 
SN66: c:-0.0988374857346 t0:58045.6031673 x0:0.00107421724869 x1:8.14676456489 z:0.0412429172177 
SN67: c:0.581748941844 t0:58020.8927984 x0:0.412763702316 x1:4.16558537813 z:0.0519583396055 
SN68: c:-0.251333391824 t0:57901.8819803 x0:0.001831437053 x1:-1.61538856525 z:0.0450689983801 
SN69: c:-0.689278237553 t0:57847.4749308 x0:0.00528059084415 x1:0.171976157593 z:0.0749239738689 
