@c 0.0856273315056
@x1 -0.256348842325
@mwebv 0.255164754663
@t0 58573.6227478
@x0 0.000195280523898
@z 0.130226206333
time band flux fluxerr zp zpsys
58570.622747815956 smg -4294.13047304034 3656.8055076289547 26.86588018592057 ab
58572.622747815956 smg -414.1646642697959 454.6620569399436 26.018465213340622 ab
58574.622747815956 smg -2745.4414868298886 5181.9636323318455 27.699512311342872 ab
58575.622747815956 smg -1051.7426594783074 987.5631873724586 26.45394070107659 ab
58576.622747815956 smg -248.5501897796927 354.4289510550962 26.011828288804193 ab
58577.622747815956 smg 361.31914073348264 386.7884135788383 27.18253780426352 ab
58578.622747815956 smg 238.1051412601102 620.6004886536566 26.199180157732524 ab
58580.622747815956 smg 442.9208910444451 1457.371107261458 27.41704425935644 ab
58582.622747815956 smg 265.6783134544812 30.949731392828156 26.986185530097703 ab
58584.622747815956 smg 466.7477053230082 241.1430101915637 25.611736459626666 ab
58585.622747815956 smg 483.6365591119651 474.98116956397746 27.42172021486253 ab
58586.622747815956 smg -395.5999203450228 567.237811071377 26.428151357063182 ab
58588.622747815956 smg -594.10121460769 989.1366554380961 27.64972807415917 ab
58590.622747815956 smg 432.20984998250117 320.52879439960464 27.526921682472555 ab
58591.622747815956 smg 3682.0899632777086 3746.7498675462734 27.253776020260513 ab
58593.622747815956 smg 939.8835154549655 1547.419910787701 27.914347506748292 ab
58595.622747815956 smg -1357.2152125427701 845.3420739985394 25.86920332657919 ab
58597.622747815956 smg 391.75959006619803 429.9527142773285 26.039203012611022 ab
58598.622747815956 smg 862.3893539229919 659.0435251895192 26.702147131184706 ab
58599.622747815956 smg 278.33209498422923 103.10057414497896 28.198427236859583 ab
58600.622747815956 smg 3201.518543867764 943.5533417636249 27.186081764075126 ab
58602.622747815956 smg -53.38732525804893 349.7288669844334 26.118599901193747 ab
58603.622747815956 smg -1159.365554065007 1072.5397874157854 26.598336447248176 ab
58604.622747815956 smg 2654.0394200351993 1652.790911855299 25.971845475102132 ab
58605.622747815956 smg -293.41298185867515 430.7660272913025 26.42744557440329 ab
58607.622747815956 smg -31.359877028697458 651.9022234142266 26.30762102638037 ab
58608.622747815956 smg -1065.839069545543 1401.8654641703536 26.571705031803916 ab
58610.622747815956 smg -2572.741660379604 1500.1045192567854 26.12121761141733 ab
58611.622747815956 smg -372.4042362972617 1614.2985348635918 26.098408844589528 ab
58613.622747815956 smg 386.24617732217285 1489.2241424346719 26.075625707320764 ab
58614.622747815956 smg 145.53593726631337 128.44706467283729 25.85681605656182 ab
58615.622747815956 smg 911.6227857303359 1045.1272220128785 26.532391554949108 ab
58617.622747815956 smg 2457.185587321232 1338.9447144214296 26.866113556394616 ab
58619.622747815956 smg 344.7681465802377 2030.1472458580186 26.902709072442878 ab
58621.622747815956 smg 613.8611620112815 453.0168815150772 28.079508265372503 ab
58623.622747815956 smg 1281.22324339877 1958.2408569429215 26.18549514965934 ab
58624.622747815956 smg 75.90769812299493 587.1023577381839 26.91080485862732 ab
58626.622747815956 smg 19.788590675098412 343.89027333188216 26.443540579053856 ab
58628.622747815956 smg 2891.490217948325 1271.885656992001 26.430825913469647 ab
58570.622886704834 smr 8069.996137861154 3656.772980167573 24.923986728455056 ab
58572.622886704834 smr -111.57948153601575 454.5954601821704 25.127648279101795 ab
58574.622886704834 smr -1672.6813932553368 5181.909227972793 25.310072558816916 ab
58575.622886704834 smr -534.0480880334757 987.5079953459638 25.28096370487653 ab
58576.622886704834 smr -598.6488069025833 354.3124454316918 24.585065049349165 ab
58577.622886704834 smr 128.9451572565485 386.44653024810776 25.47506086064552 ab
58578.622886704834 smr 132.5048086190957 620.5476123602438 25.125749169915064 ab
58580.622886704834 smr -2656.18449409611 1457.263278405741 25.330043705229755 ab
58582.622886704834 smr 108.64306998225841 28.638622450944464 25.5555360650932 ab
58584.622886704834 smr -176.70692306050384 241.12290796211107 24.861248102566456 ab
58585.622886704834 smr -740.0421115748521 474.76070796507753 25.444697195352152 ab
58586.622886704834 smr -45.595859302143666 567.2114990333863 25.45965528907393 ab
58588.622886704834 smr -659.300280867287 989.0282584648746 25.33211290619502 ab
58590.622886704834 smr 51.26618541911588 320.28751304151467 25.219551399040903 ab
58591.622886704834 smr 627.8759735154998 3746.7356330305383 24.98434127917159 ab
58593.622886704834 smr 113.88262982790148 1547.3558256713081 24.64112891110587 ab
58595.622886704834 smr -891.0161142212654 845.3565042887558 25.494946834967678 ab
58597.622886704834 smr -135.0320714130614 429.97081896156124 25.38003696515496 ab
58598.622886704834 smr 34.630159411700824 659.0303361602255 25.05145027876065 ab
58599.622886704834 smr 18.870609989719792 102.4704040125289 25.592400406301742 ab
58600.622886704834 smr 234.59688855339638 943.5375619229773 25.28285790763546 ab
58602.622886704834 smr -363.8207010448175 349.7534370874164 25.459388872964634 ab
58603.622886704834 smr 2002.1998158163235 1072.540604656243 25.332047993380378 ab
58604.622886704834 smr -2880.6386757529367 1652.7899705172156 24.397721216754245 ab
58605.622886704834 smr -26.545532129024462 430.7648370700793 25.021558294614863 ab
58607.622886704834 smr -427.2855391348525 651.9068686239102 25.244611544517717 ab
58608.622886704834 smr -2273.014708031168 1401.8607514385906 24.258922745552745 ab
