@c 0.03866118515263128
@x1 0.11662580061071104
@mwebv 9.163581051854154
@t0 58911.11678295385
@x0 0.00018433923137410008
@z 0.139584961794
time band flux fluxerr zp zpsys
58909.11678295385 smg -140.81430111746764 294.650718872642 27.63342323519368 ab
58910.11678295385 smg -170.5586026884146 307.5601967415232 26.878185365158906 ab
58912.11678295385 smg 8.235445709638544 495.70333199653635 27.150815753471306 ab
58913.11678295385 smg 8397.623691241193 8545.344243732781 26.548292716432275 ab
58915.11678295385 smg 1273.0758768862484 1115.0169931749483 27.406764614379135 ab
58917.11678295385 smg 2085.072430778219 1341.1187950015453 26.240571403587136 ab
58918.11678295385 smg -12451.3713186354 9352.145665327826 26.367582733657937 ab
58920.11678295385 smg -403.91507299612863 1071.483954687498 25.44919455062205 ab
58922.11678295385 smg 2681.543571612018 5338.447850129598 28.00480181214773 ab
58924.11678295385 smg -678.867009276178 672.3787575259306 26.807040293033754 ab
58926.11678295385 smg -115.44633530162287 420.380967774586 26.439975295899004 ab
58928.11678295385 smg 281.3069999684703 477.67895300572707 24.42932827756713 ab
58930.11678295385 smg 383.4385372074116 362.7752040827362 26.512823779385062 ab
58931.11678295385 smg -289.2327055926195 2123.551615481346 28.026404580838026 ab
58933.11678295385 smg -108.33767779698219 175.38028515584887 28.290816977998844 ab
58934.11678295385 smg 277.1988899052029 1756.3172698013293 27.111815934236635 ab
58936.11678295385 smg -306.2398677303876 1414.654860687776 26.68166900931857 ab
58938.11678295385 smg 2785.275228462476 1446.5083565999976 28.302055396216552 ab
58939.11678295385 smg -312.47956287509936 540.2690807518485 27.024649639771674 ab
58941.11678295385 smg -409.2241579274196 683.9806692647979 27.51017357847 ab
58943.11678295385 smg 3224.4870137721796 2680.9633146502415 26.647453184342563 ab
58944.11678295385 smg 278.8740709744017 369.58053962374026 26.413982914577034 ab
58945.11678295385 smg -86.10266614779178 594.525900927991 25.595672687964875 ab
58947.11678295385 smg 223.48574279643074 302.35996478876257 28.419364112130925 ab
58949.11678295385 smg 553.2583307412218 1666.6050427682467 27.659597454432557 ab
58951.11678295385 smg 11200.437553797821 4174.312451186127 27.26437947007052 ab
58952.11678295385 smg 447.86197523309596 596.0188914995254 25.584214291625965 ab
58954.11678295385 smg -1863.507400603931 1858.597605649731 27.833156985745934 ab
58955.11678295385 smg 328.578085336155 370.5315146343131 27.33971103417431 ab
58956.11678295385 smg -8157.425209149229 4683.751494393932 27.41566611445485 ab
58958.11678295385 smg -3.710261496322163 217.09765166198687 27.521475015833424 ab
58960.11678295385 smg 365.03807581773475 1529.5679753472277 26.5731785496027 ab
58961.11678295385 smg -331.21799000442564 919.1221046793494 26.203013584210993 ab
58962.11678295385 smg 266.0604875658514 1794.7496617985666 25.962993749305745 ab
58963.11678295385 smg -11833.707585605362 8194.088941964887 26.64482315557823 ab
58964.11678295385 smg -1665.539163443888 1962.7951337577156 26.726915026050282 ab
58909.11692184273 smr 233.31235452689586 294.6507188733422 25.367205712754977 ab
58910.11692184273 smr 578.0532421323245 307.56019674211836 25.2024065352801 ab
58912.11692184273 smr 44.53692905152841 495.70333199689134 25.12452994034413 ab
58913.11692184273 smr 9761.026446872478 8545.344243732812 25.522415362032618 ab
58915.11692184273 smr 349.653609837491 1115.0169931751714 25.521820462655388 ab
58917.11692184273 smr 1595.233858102764 1341.1187950017181 25.498504170931092 ab
58918.11692184273 smr 1011.5322873856751 9352.145665327851 25.57991858736783 ab
58920.11692184273 smr -1132.6718297454634 1071.4839546876374 25.16165975686312 ab
