SN1: c:0.23855525779 t0:57891.5627291 x0:0.000706179215762 x1:-3.4979777049 z:0.0757038186442 
SN2: c:-0.544136598677 t0:57775.6021123 x0:0.00135477198919 x1:2.34768661898 z:0.0887033520364 
SN3: c:0.281510749448 t0:57794.3701774 x0:0.000971693146658 x1:0.290504324324 z:0.0642851225512 
SN4: c:-0.199031321092 t0:58009.4078442 x0:1.45148102962 x1:0.0903238684958 z:0.00343535388772 
SN5: c:-0.0164028776278 t0:58060.5541531 x0:0.000631100769229 x1:-1.87538885948 z:0.0785772583597 
SN6: c:-0.272001981416 t0:58091.0845318 x0:0.00727534212081 x1:3.11929454608 z:0.0244941071307 
SN7: c:0.169073109715 t0:57953.1314338 x0:0.0199550838604 x1:0.184437858537 z:0.0146928339292 
SN8: c:-0.0231892421504 t0:58110.0759027 x0:0.156852882445 x1:-2.68859101093 z:0.00533899141431 
SN9: c:-0.361589465717 t0:57800.9560169 x0:2.09140174539 x1:0.800116847941 z:0.00144389464275 
SN10: c:-0.262495691585 t0:57989.7785642 x0:0.00216469196403 x1:-5.72468027377 z:0.0510253241514 
SN11: c:0.120371233088 t0:57813.8774134 x0:0.380506200282 x1:2.68096989786 z:0.00457266654985 
SN12: c:-0.229614394622 t0:57948.5393437 x0:0.000402896291399 x1:4.77801276434 z:0.0977753723581 
SN13: c:-0.0381687162884 t0:57866.2780395 x0:0.000575879823585 x1:-3.72431268134 z:0.0853484498796 
SN14: c:0.0874018669735 t0:58018.2175435 x0:0.0169160352689 x1:1.47335596921 z:0.0199340179177 
SN15: c:0.235407856446 t0:57837.2801128 x0:0.0016002079176 x1:-3.04750082492 z:0.0510322394097 
SN16: c:-0.450336783396 t0:58005.7672999 x0:0.00665920727034 x1:1.97556458748 z:0.0465947794518 
SN17: c:-0.634360352995 t0:57922.4535725 x0:0.0293065246269 x1:0.279828597013 z:0.0300695893696 
SN18: c:-1.18978477817 t0:58007.2917263 x0:0.0199808535148 x1:-0.476560062787 z:0.0836699824878 
SN19: c:0.0120249897502 t0:58039.6483252 x0:0.000383304809593 x1:-1.34813666514 z:0.0986472596061 
SN20: c:-0.0177746386052 t0:58026.0194893 x0:0.000995123626762 x1:2.07946698537 z:0.0648489916859 
SN21: c:-0.5242199262 t0:57774.4202902 x0:0.000779472502945 x1:2.31908216648 z:0.0739941595407 
SN22: c:0.0169638373918 t0:57865.0910075 x0:0.00530497881814 x1:-2.1847698969 z:0.0292845312595 
SN23: c:0.236639331134 t0:58116.918874 x0:0.0059110434738 x1:0.115546902519 z:0.0336976396181 
SN24: c:-0.821260587665 t0:58075.124036 x0:0.00178502610118 x1:-3.03508210266 z:0.0895571928745 
SN25: c:-0.334432570983 t0:57996.8716869 x0:0.103498697736 x1:-3.0467493524 z:0.00752935930451 
SN26: c:0.33810705333 t0:57846.8612855 x0:0.000987451307759 x1:2.58474983191 z:0.085843156035 
SN27: c:-0.0197773694919 t0:58015.212614 x0:0.00438228175579 x1:-0.266974839852 z:0.0360275776981 
SN28: c:0.241929279824 t0:58099.7771459 x0:0.00274070934125 x1:1.42408005926 z:0.0508664439115 
SN29: c:-0.870132723561 t0:57835.9770305 x0:0.00152019919522 x1:-2.74251544944 z:0.0898735525066 
SN30: c:-0.225348178932 t0:58090.8099203 x0:0.00177001111763 x1:-2.3223558736 z:0.0998014450551 
SN31: c:-0.428161424708 t0:57767.3008852 x0:0.00980593921995 x1:2.50814885198 z:0.0210622781927 
SN32: c:-0.100738918642 t0:58046.1948642 x0:0.152233208604 x1:5.74390755489 z:0.005468553629 
SN33: c:-0.524886335545 t0:57877.3072342 x0:0.0119042852927 x1:-1.77680614527 z:0.022074824136 
SN34: c:-0.253001082663 t0:58049.1281552 x0:0.000730310186173 x1:-5.32599208106 z:0.072840849262 
SN35: c:-0.151326728487 t0:58003.9616147 x0:0.00186053833204 x1:2.08703668387 z:0.0707882256656 
SN36: c:-0.659596194989 t0:57843.0221831 x0:0.00907603148785 x1:0.26923991629 z:0.0501447280171 
SN37: c:-0.120355594681 t0:57900.2408044 x0:0.103867615101 x1:-3.446940104 z:0.00655376298848 
SN38: c:0.103715968334 t0:57942.689787 x0:0.0221456801559 x1:-4.54589939493 z:0.0167688476546 
