+-----------------------------------------------------------------------------------------------+
|                                         sm_bad_seeing                                         |
|  SN |      c-diff      |      t0-diff       |      x0-diff       |      x1-diff      | z-diff |
|  1  |  0.023037635532  |  0.0352157000016   | -6.5531022893e-05  |   -0.20244759218  |  0.0   |
|  2  |  0.278615346545  |  -0.104724800003   | -0.000896631787184 |   -0.06735191611  |  0.0   |
|  3  |  0.022055064517  |  -0.0761932000023  | -6.8663806611e-05  |   0.106739023296  |  0.0   |
|  4  |  0.405482733251  |  0.00389309999446  |    -1.105824651    |  -0.0096109666903 |  0.0   |
|  5  | 0.00768952036622 |   0.300260700002   | -3.8868685219e-05  |   -0.00355172421  |  0.0   |
|  6  |  0.030705760164  |  0.0885152999981   | -0.00068530775896  |    0.0411307473   |  0.0   |
|  7  |  0.019520385221  |  -0.0396268999975  |  -0.0013730912761  |  -0.001658852006  |  0.0   |
|  8  | 0.0265657643222  | 0.000484699994558  |  -0.014149899162   |   -0.00737498441  |  0.0   |
|  9  |  0.017643997661  | -0.00509540000348  |   -0.12889354666   |  -0.008485264924  |  0.0   |
|  10 |  0.10956077761   |  -0.090879000003   | -0.00070375566271  |   -0.00982955253  |  0.0   |
|  11 |  0.190038626677  |  0.0218320000058   |  -0.185741700753   |   -0.0253233189   |  0.0   |
|  12 |  0.034375794842  |  -0.242914800001   | -3.0593868116e-05  |   -0.11446949616  |  0.0   |
|  13 | 0.0577668355318  |  -0.121386700004   | -7.8671022424e-05  |   -0.29048850184  |  0.0   |
|  14 |  0.147468308488  |  -0.0221180000008  |  -0.0068989084897  |   -0.0487838681   |  0.0   |
|  15 |  0.024156409372  | -0.00483639999584  | -0.00013968211703  |   0.00376790311   |  0.0   |
|  16 |  0.369351188817  |  -0.0379763000019  | -0.00489596243034  |   0.01026612323   |  0.0   |
|  17 |  0.530635631598  |  -0.0808015000002  |  -0.0249694526343  |   -0.13870430632  |  0.0   |
|  18 |  1.01688520906   |   0.185913100002   |  -0.0194622696761  |   0.108569470249  |  0.0   |
|  19 | 0.0380396249628  |   0.131365499998   | -1.7999695116e-05  |   0.24235976985   |  0.0   |
