+-------------------------------------------------------------------------------------------+
|                                       sm_good_seeing                                      |
|  SN |      c-diff     |      t0-diff      |      x0-diff       |     x1-diff     | z-diff |
|  1  |  0.011859573039 |  0.0189453999992  | -0.00044022977157  | -0.047304803594 |  0.0   |
|  2  |  0.382892882072 |  -0.0252526999975 |   -0.10233764005   |  -0.03617839742 |  0.0   |
|  3  |  0.675821636408 |  -0.0229255999948 |  -0.400388203122   |  0.08859414779  |  0.0   |
|  4  |  0.064517280115 |  -0.0308538000027 | -0.00153752718102  |  -0.10898295826 |  0.0   |
|  5  |  1.06163661498  |     44.976978     |  -0.265804119014   |  5.55292128505  |  0.0   |
|  6  |  0.032452460721 |   0.421598599998  | -0.00014946464544  |  0.20019491883  |  0.0   |
|  7  |  0.34054682652  |  -0.0646950000009 | -0.00857749933737  | -0.586786779831 |  0.0   |
|  8  |  0.143851987788 |   0.317518299998  | -0.00034844306854  |  0.14310131497  |  0.0   |
|  9  |  0.015857317468 |     2.0376721     | -3.8607084593e-05  |  0.152493877552 |  0.0   |
|  10 | 0.0110904633173 |   0.255334299996  | -0.00016863020353  |  -0.16790440822 |  0.0   |
|  11 |  0.174816074662 |  0.00772510000388 | -0.00607139161337  |   0.0257206414  |  0.0   |
|  12 |  0.149160040336 |     2.8541008     | -0.000171494247338 |  0.63585454019  |  0.0   |
|  13 | -0.006461139846 |   0.316424800003  |  -0.000313786193   |  -0.16533773775 |  0.0   |
|  14 |  0.179644213333 |   0.112427299995  | -0.000719167844831 |  0.407033559462 |  0.0   |
|  15 | 0.0152218870392 |     3.5916397     | -0.000141371924406 |  -2.25064240011 |  0.0   |
|  16 |  0.204628800882 |      1.648012     | -0.000594822326269 |  -0.65049743208 |  0.0   |
|  17 | 0.0997353912946 |  0.00818910000089 |  -0.321705916981   |  -0.01099878153 |  0.0   |
|  18 |  0.096492220475 |   0.107835900002  | -0.00301543319807  | -0.057040894138 |  0.0   |
|  19 |  0.129142144909 |  -0.395368599995  |  -0.003313685753   |   -0.161744501  |  0.0   |
|  20 |  0.613863458272 |     -1.8584562    | -0.00313219313894  |  -1.67651207312 |  0.0   |
|  21 | 0.0004536520515 |   0.399031399997  | -3.7556446934e-05  |  -0.99851075769 |  0.0   |
|  22 |  0.163450828807 |   0.166488499999  | -0.000291576154768 |  1.34544379293  |  0.0   |
|  23 |  0.073671298938 |  -0.327954699998  | -9.7617562587e-05  |  0.79998835106  |  0.0   |
|  24 |  0.059578881548 |     1.0481129     | -0.000173557937986 | -0.869319007388 |  0.0   |
|  25 |  0.183717664313 |   0.899436300002  | -0.000170394699547 |  -0.14997242923 |  0.0   |
|  26 |  0.019395453408 |  -0.226991200005  | -0.00034055875453  |  0.080120517033 |  0.0   |
|  27 |  7.77755739e-05 |   0.136316199998  |  -8.476275278e-05  |  0.07550358269  |  0.0   |
|  28 |  0.052316466874 |  -0.0118973000062 | -0.00073258146831  |  0.51527938972  |  0.0   |
|  29 |  0.235730358486 |      5.822164     | -0.000487081545032 |  -1.15046920007 |  0.0   |
|  30 |  0.046490768014 |  0.0642117000025  |  -0.0026121851363  |  0.09327944749  |  0.0   |
|  31 |  0.03840183357  |  0.0243198000026  |  -0.0041571765504  |  -0.00911983035 |  0.0   |
|  32 |  0.245113260779 |      3.936853     | -0.000450718910543 |  2.54980378604  |  0.0   |
|  33 | -0.022336687943 |     -0.1064663    | -0.00016906799885  | -0.783350820294 |  0.0   |
|  34 |  0.056767551948 |  -0.241514000001  | -0.000369427567699 |  -0.82883001597 |  0.0   |
|  35 |  0.031883255367 |  0.0520276000025  | -0.00098002452559  |  0.12112300299  |  0.0   |
|  36 | 0.0821664206004 |  -0.0431120000067 | -0.00334995605164  |  0.11998969261  |  0.0   |
|  37 |  0.138070053648 |   0.279256400005  |  -0.290981076765   |  -0.22325766181 |  0.0   |
|  38 |  0.205692321589 |     -0.9571813    | -0.00164559137123  |  0.32467774184  |  0.0   |
|  39 | 0.0696720235064 |     1.1481191     | -0.000342354187922 |  -1.06766460828 |  0.0   |
|  40 | 0.0323164515977 |  -0.239184800004  | -0.000201213693448 |  -0.3257861683  |  0.0   |
|  41 |  1.97510632183  |     32.0796936    |   -6.60359254222   |  -8.48025658552 |  0.0   |
|  42 |  0.594780171273 |     1.7422582     | -0.00541489680977  |  -0.3858845183  |  0.0   |
|  43 |  0.177526667442 |     1.2256438     | -0.000316238616052 |  1.56153692959  |  0.0   |
|  44 |  0.063043280709 | -0.00614289999794 | -0.00190134116509  |  -0.06306254381 |  0.0   |
|  45 | 0.0887858787111 |  -0.188802099998  | -0.00022556652877  |  0.70796385115  |  0.0   |
|  46 |  0.10238620005  |  -0.0130438999986 | -0.00309394204288  |  -0.0410485402  |  0.0   |
|  47 |  0.103203068349 |  -0.0550730000032 |  -0.003388161864   |  -0.22959069361 |  0.0   |
|  48 | 0.0902662795447 |  -0.624183800006  | -4.6467511063e-05  |  1.38298377873  |  0.0   |
|  49 |  0.041872673738 |   0.455154100004  | -3.0733947317e-05  |  -0.33645564627 |  0.0   |
|  50 | -0.020716922589 |     5.1901028     | -0.000360315749497 |  -3.10439272963 |  0.0   |
|  51 |  0.025877051298 |   0.751757899998  |  -0.0004412112253  |  0.08688210799  |  0.0   |
|  52 | 0.0860908667476 |   0.651496899998  | -9.4644882104e-05  |   0.7176341814  |  0.0   |
|  53 |  0.094820953045 |  -0.0955438999954 | -0.00109361586945  |  -0.28632541962 |  0.0   |
|  54 |  0.092219275773 |  -0.542432800001  | -0.000166535406574 |  0.80911389413  |  0.0   |
|  55 |  0.098449889936 |   0.147359299997  | -0.000193482873467 |  0.37676539066  |  0.0   |
|  56 |  0.016281433258 |  0.00265560000116 |  -0.012686578756   |  -0.00378544653 |  0.0   |
|  57 |  0.153624074211 |  -0.512432199997  |  -0.001634362969   |  -0.3622930737  |  0.0   |
|  58 |  0.034974954381 |   0.385612400001  | -0.00017726147228  |  0.33980384179  |  0.0   |
|  59 | 0.0137835714784 |  0.0174105000042  | -0.00033494934831  |  -0.02310520776 |  0.0   |
|  60 |  0.430326847727 |  -0.0777640000015 |  -0.0376336098434  |  -0.08307721256 |  0.0   |
|  61 |  0.276594807168 |   0.156906199998  | -0.00104916497561  |  0.762052649293 |  0.0   |
|  62 |  0.13905382329  |     -0.1246895    | -0.00120644543334  |  -0.13599090702 |  0.0   |
|  63 |  0.057284587343 |  -0.143568299995  | -0.00059649672537  |  -0.19718177382 |  0.0   |
|  64 |   1.3728947544  |     35.2914353    |  -0.0894688084623  |  -10.4742472371 |  0.0   |
|  65 |  0.002046403079 |     1.8392089     | -8.4175056716e-05  | -0.840720893039 |  0.0   |
|  66 |  0.484800009018 |   0.338564600002  | -0.00665771856951  |  -0.16523823092 |  0.0   |
|  67 | -0.026539743666 |     1.4031259     | -0.00023457348478  |  0.085609302059 |  0.0   |
|  68 |  0.062992197275 |  -0.769823100003  | -0.00153535187065  |  0.65076280216  |  0.0   |
|  69 | -0.035448439052 |  -0.737122800005  |  -8.758790856e-05  |  -1.40372839899 |  0.0   |
|  70 |  0.095829100584 |   0.495046399999  | -0.00128825180665  |  0.74616849863  |  0.0   |
|  71 |  0.175283986849 |  -0.196788999994  |  -0.0035907995851  |  -0.12040171469 |  0.0   |
|  72 |  0.393424809867 |   0.263659599994  | -0.00673724174944  |  -0.37048208462 |  0.0   |
|  73 |  0.051889160364 |   0.168676699999  | -0.00043970994733  |  -0.03846256555 |  0.0   |
|  74 |  0.062214346821 |   0.036339899998  |  -0.0036474625847  |  0.01022165894  |  0.0   |
|  75 |  0.31844095622  |  -0.492605400003  | -0.00111683583735  |  1.29506361144  |  0.0   |
|  76 |  0.100056175948 |  0.0362931999989  | -0.00107092797879  |  0.00166243933  |  0.0   |
|  77 |  0.001088771043 |  -0.0668012000024 | -0.00016804214037  |  0.39420794499  |  0.0   |
|  78 |  0.330486106204 |  -0.147387200006  |  -0.0477890187045  |  -0.64382993573 |  0.0   |
|  79 |  0.041099116162 |  0.00206150000304 | -0.00025787220011  |  0.15134317915  |  0.0   |
|  80 |  0.026179366092 |  0.0258934000012  |  -0.0055070147893  |  0.00721977526  |  0.0   |
|  81 |  0.125575351711 |  -0.0427820000041 |  -0.077722063503   |  -0.01267002534 |  0.0   |
|  82 | 0.0586429616944 |   0.839743900004  | -0.000261147999426 |  1.21485007625  |  0.0   |
|  83 |  0.291909031239 |  -0.0163515999957 |  -0.128813689484   | -0.004633369299 |  0.0   |
|  84 |  0.060009242711 |  -0.054699100001  |  -0.0026851723885  |  -0.05842627571 |  0.0   |
|  85 |  0.135329372545 |  -0.247443599997  | -0.000586694828335 |  0.32661945587  |  0.0   |
|  86 |  0.307386813619 |  -0.518009600004  | -0.00160946425763  |  -1.08343048581 |  0.0   |
|  87 | -0.014144845133 |  -0.334731499999  | -0.00016227904492  |  -0.40040271717 |  0.0   |
|  88 | 0.0645068716479 |   0.120530400003  | -0.00027053360477  |  -0.27970086716 |  0.0   |
|  89 |  0.382187535458 |  -0.109658100002  | -0.00340643154453  |  0.22666507016  |  0.0   |
|  90 |  0.019097517419 |   0.267651000002  | -0.000129268492247 | -0.336261441405 |  0.0   |
|  91 |  0.311215430111 |  -0.300875899993  | -0.00130730338823  |  -0.29246523135 |  0.0   |
|  92 | 0.0210846540471 |  -0.338646999997  | -0.00022755466239  |  -0.17541291788 |  0.0   |
|  93 |  0.161869952203 |  -0.595125199994  | -0.000152510776724 |   1.4331907158  |  0.0   |
|  94 |  0.033222512351 |  -0.0521117999961 |  -0.0014111543487  |  0.02757625058  |  0.0   |
|  95 |  0.107438729516 |   0.586081599999  | -0.00043551001342  |  0.27351911441  |  0.0   |
|  96 |  0.247861477208 |   0.317922900002  | -0.00054794373044  |  1.03106036561  |  0.0   |
|  97 |  0.363368562606 |  0.00956530000258 |  -0.670556249604   | -0.064028139188 |  0.0   |
|  98 |  0.392468781401 |   0.425757099998  | -0.00430208403571  |  0.376559014062 |  0.0   |
|  99 |  0.271284154173 |     -1.3974826    |  -0.0012009055044  |  -1.22482905261 |  0.0   |
| 100 |  0.094649713733 |  -0.0304474000004 |  -0.0181356359711  |   0.0204253651  |  0.0   |
