SN1: c:0.000704430722073 t0:0.00316830915535 x0:0.00020055254825 x1:0.00395297671203 
SN2: c:0.00193228362912 t0:0.00744699932249 x0:4.35868488937e-05 x1:0.0131059694565 
SN3: c:0.00534404448888 t0:0.0120453091231 x0:2.12973340741e-05 x1:0.00946568377797 
SN4: c:0.0182009893389 t0:0.042316638919 x0:7.40092727327e-06 x1:0.0329499988816 
SN5: c:0.00313479939108 t0:0.00805822604874 x0:2.99220964052e-05 x1:0.00631301690594 
SN6: c:0.00394102496653 t0:0.0104595058176 x0:8.66101532981e-07 x1:14374.0383224 
SN7: c:0.000187598021897 t0:0.000819899926118 x0:0.000666055030651 x1:0.000725701333515 
SN8: c:0.00558756355203 t0:0.0106245681472 x0:2.79474643627e-05 x1:0.00965669719864 
SN9: c:0.00110271339939 t0:0.00346193646455 x0:9.15821349547e-05 x1:0.00330553752996 
SN10: c:0.0264301960842 t0:0.335883249498 x0:2.06649270782e-05 x1:0.316148988149 
SN11: c:0.00461795574077 t0:0.0196354769551 x0:1.46811942878e-05 x1:0.0208366933552 
SN12: c:0.00415768046773 t0:0.0231340598078 x0:0.000143361586418 x1:0.0341502116297 
SN13: c:0.000588499385082 t0:0.0031626598716 x0:0.000341340187066 x1:0.00380918487957 
SN14: c:0.00668818245511 t0:0.0306706006928 x0:1.33196246453e-05 x1:0.0357150107943 
SN15: c:0.0106791869575 t0:0.0367695678337 x0:1.23100399931e-05 x1:0.0371198341688 
SN16: c:0.0100293471796 t0:0.031363561053 x0:1.19746135228e-05 x1:0.0537085466232 
SN17: c:0 t0:0 x0:0 x1:0
SN18: c:0.0105782961759 t0:0.025923497663 x0:8.34792675146e-06 x1:0.021161926655 
SN19: c:0.00957505766033 t0:0.0447897650956 x0:6.52339213008e-06 x1:0.0537257682442 
SN20: c:0.000283960486418 t0:0.00144988467439 x0:0.000536344178351 x1:0.0015920199213 
SN21: c:0.0125856297245 t0:0.0517544641181 x0:7.65986921929e-05 x1:0.0977503561955 
SN22: c:0.0114306245986 t0:0.051924516524 x0:0.000128087359946 x1:0.0714892361385 
SN23: c:0.00251364449733 t0:0.0155860489923 x0:6.2500310523e-05 x1:0.0186811637423 
SN24: c:0.00598322834278 t0:0.010426461869 x0:1.44803885686e-05 x1:0.00911184693797 
SN25: c:0.00418675328568 t0:0.0214124357123 x0:1.17438599359e-05 x1:0.024181812021 
SN26: c:0.0114309771385 t0:0.0450390078937 x0:5.17791084232e-06 x1:0.0630752891269 
SN27: c:0.0114707360123 t0:0.0390548867083 x0:9.30709508131e-06 x1:0.0313659909086 
SN28: c:0.00299641144151 t0:0.008532301407 x0:4.36709480525e-05 x1:0.0071052399555 
SN29: c:0.0102529593784 t0:0.0241394705701 x0:0.000112614125194 x1:0.0193646836684 
SN30: c:0.00936778317765 t0:0.0297818786098 x0:5.47971282581e-06 x1:0.0602863745775 
SN31: c:0.000805349660194 t0:0.00327263701946 x0:0.000128375269775 x1:0.00312242178846 
SN32: c:0.0118998668639 t0:0.0519023371389 x0:7.61330232623e-06 x1:0.0611189586486 
SN33: c:0.00309123255314 t0:0.0128782727931 x0:2.45252530878e-05 x1:0.0189751876348 
SN34: c:0.00182514454139 t0:0.0071696790506 x0:7.77583102033e-05 x1:0.0140919575258 
SN35: c:0.00299225956039 t0:0.00897797899117 x0:5.31714609228e-05 x1:0.00613530453309 
SN36: c:0.0108802513591 t0:0.0384179210724 x0:7.37109050967e-05 x1:0.0282870664519 
SN37: c:0.007145377648 t0:0.0328700541851 x0:2.05287202964e-05 x1:0.0362936677543 
SN38: c:0.007213898319 t0:0.0212209775326 x0:9.21899452162e-06 x1:0.0155419944964 
SN39: c:0.00485553126638 t0:0.00698720716089 x0:1.56047329202e-05 x1:0.0145756286097 
SN40: c:0.0124497247203 t0:0.0386900592707 x0:9.42798561083e-06 x1:0.027342385658 
SN41: c:0.0101282475382 t0:0.0341940751136 x0:5.48695670219e-06 x1:0.0487255178231 
SN42: c:0.00360875146821 t0:0.0104308869567 x0:1.81197947234e-05 x1:0.00801496928842 
SN43: c:0.00385680385488 t0:0.0105428904485 x0:5.71499214131e-05 x1:0.00983532873491 
SN44: c:0.00244058931629 t0:0.0119379574772 x0:3.66155235872e-05 x1:0.0145153963931 
SN45: c:0.018735289406 t0:0.0509089807544 x0:7.05216665782e-06 x1:0.0335909571293 
SN46: c:0.0084039066698 t0:0.0303756357889 x0:6.99068271646e-06 x1:0.0371150071113 
SN47: c:0.00524331070865 t0:0.0244758662103 x0:2.37238778974e-05 x1:0.0143297166799 
SN48: c:0.10852841148 t0:0.0581763290427 x0:7.68122919825e-05 x1:0.1114051418 
SN49: c:0.00609655450057 t0:0.0308269303735 x0:9.19708756694e-06 x1:0.0504099110214 
SN50: c:0.00655892858171 t0:0.0324870303685 x0:0.00685418274908 x1:0.0373421418473 
SN51: c:0.00642771345531 t0:0.0279807917472 x0:1.27780177505e-05 x1:0.0352863188608 
SN52: c:0.00628238873613 t0:0.0151931821878 x0:0.00021359714138 x1:0.0112883154326 
SN53: c:0.00696748080904 t0:0.0178502829593 x0:1.67820530235e-05 x1:0.0138078450147 
SN54: c:0.0122072552873 t0:0.0507659922523 x0:9.97938115771e-06 x1:0.0751099023368 
SN55: c:0.0014248075147 t0:0.00697763210011 x0:7.2580777387e-05 x1:0.0106818457247 
SN56: c:0.00860723022956 t0:0.0423827139137 x0:1.04842849031e-05 x1:0.0828681461007 
SN57: c:0.115039024211 t0:0.79976591363 x0:0.000133246258636 x1:0.969973782397 
SN58: c:0.00486554912578 t0:0.0172729015643 x0:0.00015591294519 x1:0.0194617824354 
SN59: c:0.015509351519 t0:0.0442495880689 x0:1.10642004242e-05 x1:0.0537959319732 
SN60: c:0.0115664912322 t0:0.0513473760018 x0:1.91378339075e-05 x1:0.059359454359 
SN61: c:0.00466708686818 t0:0.0137532859818 x0:1.77226097546e-05 x1:0.0101494217588 
SN62: c:0.00451343913316 t0:0.0232161984629 x0:2.09201110316e-05 x1:0.0430648201569 
SN63: c:0.0109778688249 t0:0.0250946890368 x0:9.20380711696e-06 x1:0.0534434623333 
SN64: c:0.0115507196053 t0:0.0412432566861 x0:7.07292490625e-06 x1:0.0317565369741 
