SN1: c:-0.0254169623222 t0:57970.4370731 x0:0.00137996269801 x1:1.95033107492 z:0.0533185247168 
SN2: c:-0.299694359521 t0:58027.6032474 x0:0.006418136771 x1:-1.67333851525 z:0.0250006223928 
SN3: c:-0.146035073952 t0:58042.8459117 x0:0.00200409784393 x1:-1.53541039865 z:0.0443988923616 
SN4: c:0.316440264328 t0:57934.0769875 x0:0.00134203548088 x1:-4.41349954699 z:0.054051182405 
SN5: c:-0.406790401289 t0:57866.223916 x0:0.000699833632957 x1:7.31715225497 z:0.0742620002743 
SN6: c:0.221497404158 t0:58039.6436542 x0:0.000381605891402 x1:-1.24480447836 z:0.0995874974206 
SN7: c:-0.232137089203 t0:57997.8473006 x0:0.000499825299455 x1:-0.178149609117 z:0.0874258306035 
SN8: c:0.522888559813 t0:57892.9107895 x0:0.0123705000186 x1:-2.04082914358 z:0.0180574958829 
SN9: c:0.338537381214 t0:58101.5009671 x0:0.00134238621639 x1:-1.05001875674 z:0.0540442670904 
SN10: c:-0.24887208561 t0:58007.4273002 x0:1.79130912599 x1:-1.35206914192 z:0.00151052942414 
SN11: c:-0.353101761165 t0:57938.0494601 x0:0.00233047445751 x1:-3.32854138122 z:0.0412241440863 
SN12: c:0.0854392605693 t0:58003.3384549 x0:0.0015599078508 x1:1.50277509278 z:0.0502101311012 
SN13: c:0.00119726932787 t0:58112.2542145 x0:0.0287773338517 x1:-1.93558531273 z:0.0118684668858 
SN14: c:-0.0461911103017 t0:58001.2269728 x0:0.00225349058216 x1:-3.73212523434 z:0.0419110528321 
SN15: c:0.0473207458722 t0:57946.141964 x0:0.00308779908462 x1:-2.21089465519 z:0.0358890553769 
SN16: c:0.173542895341 t0:57818.3372354 x0:0.00113001442751 x1:-0.183447706317 z:0.0587948559684 
SN17: c:-0.113936452156 t0:57788.7890956 x0:0.00189117379713 x1:0.391434971553 z:0.0456821872144 
SN18: c:0.236284526619 t0:58063.9137197 x0:0.00114499963171 x1:0.373757447425 z:0.058417465306 
SN19: c:-0.33465327395 t0:57889.9842903 x0:0.0013827099307 x1:2.44290723731 z:0.0532666134708 
SN20: c:0.364619991631 t0:58034.8411114 x0:0.000516795978417 x1:-2.24193867901 z:0.0860249675872 
SN21: c:-0.180233496459 t0:57948.2196236 x0:0.000651393943228 x1:3.09835445263 z:0.0768950192223 
SN22: c:0.110396452094 t0:57815.5479503 x0:0.000655352846171 x1:2.57766793864 z:0.0766691316261 
SN23: c:-0.334096016711 t0:58114.5130354 x0:0.0013464341668 x1:3.52533138532 z:0.0539646482529 
SN24: c:-0.214999455192 t0:57854.7569548 x0:0.000643742566248 x1:1.66114075366 z:0.0773373718398 
SN25: c:0.151898932848 t0:57803.0818802 x0:0.00112478332898 x1:-1.91064769466 z:0.058928343604 
SN26: c:0.492329009233 t0:58091.5954946 x0:0.00163621431843 x1:1.10895408455 z:0.0490477100102 
SN27: c:0.126705050064 t0:57878.4433831 x0:0.000752657517968 x1:4.89656123356 z:0.0716805086937 
SN28: c:-0.154508236834 t0:58060.2230921 x0:0.00419053098819 x1:1.11113204799 z:0.0308683005031 
SN29: c:-0.366444773793 t0:57892.8428418 x0:0.000903964777766 x1:0.301535578041 z:0.0655629320325 
SN30: c:0.265215956391 t0:58025.2006421 x0:0.000493166957651 x1:-0.349101933311 z:0.0879946825339 
SN31: c:0.0527164473496 t0:58108.9002923 x0:0.038165970717 x1:4.24202843235 z:0.0103121899143 
SN32: c:0.0707607619286 t0:57936.5951897 x0:0.000490858884935 x1:2.7045079807 z:0.0881945104704 
SN33: c:-0.330213630492 t0:58044.9294672 x0:0.00169790681495 x1:-2.30803893573 z:0.0481650824392 
SN34: c:0.104073050933 t0:58001.8287215 x0:0.00183438900218 x1:1.15434123942 z:0.046371307646 
SN35: c:0.270902983925 t0:58050.4250787 x0:0.00081451321624 x1:0.329625396608 z:0.0689774962478 
SN36: c:-0.36646182174 t0:57822.731296 x0:0.000732998747877 x1:-5.14007601361 z:0.072609152424 
SN37: c:0.47465377316 t0:57953.4720441 x0:0.00131407992347 x1:-0.102073003234 z:0.0546111227286 
SN38: c:0.200193266345 t0:58015.6393334 x0:0.000500870046982 x1:3.78034237076 z:0.0873375825276 
SN39: c:-0.0734282355848 t0:57841.8450746 x0:0.000643006013545 x1:-2.18564785688 z:0.0773803627669 
SN40: c:-0.114011316596 t0:57790.5680492 x0:1.89606703274 x1:-3.93674690416 z:0.00146823292348 
SN41: c:-0.216053379621 t0:57827.7258079 x0:0.00111527088833 x1:1.22522689342 z:0.0591734498189 
SN42: c:-0.0396226433538 t0:57929.6286192 x0:0.0439731585952 x1:-1.55560902605 z:0.00960985316996 
SN43: c:0.0953644486499 t0:58073.0135496 x0:0.000488666829519 x1:4.79092207013 z:0.0883855752666 
SN44: c:-0.0748097723652 t0:58057.8940394 x0:0.00348094449763 x1:-3.74139174025 z:0.0338291369936 
SN45: c:0.314164916357 t0:58049.3502421 x0:0.00294339900683 x1:-0.392257446596 z:0.0367464311547 
SN46: c:-0.565162256294 t0:57798.0861371 x0:0.000673061322817 x1:2.15774642127 z:0.0756827843745 
SN47: c:0.459577897554 t0:58057.63137 x0:0.000972903293525 x1:5.352318628 z:0.0632543296461 
SN48: c:0.294124752454 t0:57834.9371143 x0:0.000388989579318 x1:1.30925933125 z:0.0986725280241 
SN49: c:-0.41568530525 t0:57872.8058357 x0:0.000816001511227 x1:2.26371821979 z:0.0689162080774 
SN50: c:-0.549630472739 t0:57827.4028348 x0:0.000400058879797 x1:-0.243489652633 z:0.0973474948084 
