SN1: c:0.112510277118 t0:58456.4479299 x0:0.00170102695405 x1:0.421845292916 z:0.0811653150011 
SN2: c:-0.0803829770443 t0:58340.8200339 x0:0.000201866393003 x1:4.00026642868 z:0.141831083807 
SN3: c:-0.204854321571 t0:58624.6689436 x0:0.00380942023978 x1:-0.405831966678 z:0.0395011925703 
SN4: c:-0.320439877963 t0:58483.1869233 x0:0.000444754906884 x1:5.86174159766 z:0.107409890677 
SN5: c:0.0523946303277 t0:58319.6886807 x0:0.000209441039232 x1:3.22876871505 z:0.140957230889 
SN6: c:0.096127847565 t0:58476.6883679 x0:0.000370480635838 x1:-4.73044998814 z:0.10707494884 
SN7: c:-0.307324563954 t0:58555.9857916 x0:0.000241856623304 x1:0.446042245799 z:0.127273907144 
SN8: c:-0.375885537536 t0:58568.0700852 x0:0.0205010471754 x1:4.57956846127 z:0.0282663089567 
SN9: c:-0.619051055986 t0:58361.5599969 x0:0.000607415434968 x1:-0.0343162419953 z:0.138298928268 
SN10: c:-3.19304180395 t0:58520.0934595 x0:14.3028799105 x1:1.59635098864 z:0.0938502563384 
SN11: c:-1.28761819144 t0:58303.7329655 x0:0.670166411895 x1:9.64417896007 z:0.0383589043152 
SN12: c:-0.243004170937 t0:58430.3853054 x0:0.000287075669548 x1:22.7190961713 z:0.119645794949 
SN13: c:-0.723109913287 t0:58427.4963841 x0:3.40117176656 x1:2.11519084949 z:0.00384520560199 
SN14: c:-3.27565158062 t0:58575.2489036 x0:0.00718096377354 x1:10.8583044966 z:0.134511498208 
SN15: c:-0.105054706288 t0:58603.2805272 x0:0.0492260410897 x1:6.00094896177 z:0.0123077712767 
SN16: c:-0.200566262015 t0:58544.6375419 x0:0.000402308190987 x1:-10.3929070235 z:0.107297329573 
SN17: c:-0.607906576312 t0:58653.0516919 x0:0.000255983669078 x1:-2.87583506581 z:0.143036518402 
SN18: c:-0.022164008694 t0:58380.5023101 x0:0.0382450538721 x1:1.62108443788 z:0.0114084807593 
SN19: c:-0.206822493873 t0:58427.6578343 x0:0.000552383996207 x1:-2.53111157157 z:0.0895536804551 
SN20: c:-0.102246787077 t0:58390.395409 x0:0.00189994882958 x1:1.28025872407 z:0.079007378334 
SN21: c:0.297096002598 t0:58331.296455 x0:0.000376943724358 x1:-3.72066469821 z:0.100061282629 
SN22: c:0.100239962374 t0:58351.3039844 x0:0.0421179550137 x1:5.43851135651 z:0.0108020060633 
SN23: c:0.0513328713155 t0:58575.1814488 x0:0.00321653553883 x1:-3.28026626533 z:0.0390609154673 
SN24: c:-0.245801608538 t0:58564.4101001 x0:0.184661096309 x1:3.42431007868 z:0.00534214529296 
SN25: c:-0.231459252884 t0:58536.6771323 x0:0.000490722764112 x1:-9.2723760549 z:0.0872097407337 
SN26: c:-0.141409399248 t0:58454.9663552 x0:0.00365865188868 x1:-0.15895152945 z:0.069339066463 
SN27: c:0.184338735408 t0:58429.1108997 x0:0.000287562761747 x1:6.61158054896 z:0.108446212992 
SN28: c:-0.119405502489 t0:58358.4992601 x0:0.000225265318351 x1:9.99176192731 z:0.102002104841 
SN29: c:0.522259454546 t0:58593.8183902 x0:0.000287832811489 x1:0.457658923322 z:0.140344963715 
SN30: c:0.00844311791278 t0:58642.9369945 x0:0.0369257733502 x1:5.51645098892 z:0.0108179854457 
SN31: c:-0.441636505029 t0:58303.0911945 x0:0.00079551856967 x1:3.06297596157 z:0.123668001475 
SN32: c:-0.361592906831 t0:58588.359271 x0:0.000440229829878 x1:5.74046160698 z:0.125434143777 
SN33: c:0.0449119197327 t0:58613.6395358 x0:0.0156022948567 x1:5.00258807065 z:0.0174725288276 
SN34: c:-0.115682742066 t0:58331.8053014 x0:0.00115429436816 x1:3.71790009694 z:0.0573948959852 
SN35: c:-0.315902706744 t0:58304.7183932 x0:0.00261084211934 x1:-0.720909059584 z:0.0432238592222 
SN36: c:0.221489719498 t0:58530.9080494 x0:0.411480776798 x1:-1.84633100697 z:0.00449643325171 
SN37: c:0.168323559293 t0:58637.9669256 x0:0.000926887650996 x1:-0.461910363536 z:0.0661970136644 
SN38: c:-1.10315897536 t0:58611.0540412 x0:0.00089398791927 x1:4.3772265768 z:0.138428397094 
SN39: c:-0.389661124835 t0:58611.8762267 x0:0.00293111588516 x1:2.15622719707 z:0.0400996986632 
SN40: c:0.10029681398 t0:58361.8776838 x0:0.000216997258965 x1:0.36128505675 z:0.124076845168 
SN41: c:0.00236795967294 t0:58383.4695169 x0:0.000142377022749 x1:5.89513839349 z:0.148485967875 
SN42: c:0.0400929321838 t0:58619.1497994 x0:0.000460102429792 x1:1.45073891263 z:0.111821172223 
SN43: c:-1.42158740259 t0:58533.3472711 x0:0.0134600579405 x1:2.57164015985 z:0.0926154080046 
SN44: c:-0.246640036414 t0:58602.1656473 x0:1.29575171621 x1:0.303511265072 z:0.00190837615894 
SN45: c:-0.111339321949 t0:58301.0133008 x0:0.000362472826951 x1:-5.03621620328 z:0.13629168879 
SN46: c:0.202022115577 t0:58440.6515077 x0:0.00190103827937 x1:-4.42956812619 z:0.0472837988439 
SN47: c:-0.620645125769 t0:58578.7968967 x0:0.0148983848698 x1:8.0655601706 z:0.0590188140622 
SN48: c:0.290473756013 t0:58472.5897785 x0:0.13381007832 x1:0.920025221146 z:0.00621193947537 
SN49: c:0 t0:0 x0:0 x1:0 z:0 
SN50: c:-0.0280887190896 t0:58487.3712957 x0:0.00279958606883 x1:-3.75577871011 z:0.0489186296112 
SN51: c:-0.4356831524 t0:58527.322069 x0:0.00258036228085 x1:0.507889724936 z:0.040202443373 
SN52: c:0.304618694165 t0:58631.1443166 x0:0.000197073114574 x1:2.59887095623 z:0.132231344502 
SN53: c:0.0382523333715 t0:58559.4267727 x0:0.0146377084762 x1:1.50778404086 z:0.0222621535539 
SN54: c:0.0184070516527 t0:58406.3576608 x0:0.343390891141 x1:3.22659680663 z:0.00351081709461 
SN55: c:19.3088799138 t0:58489.8578643 x0:-1.98236772978e-22 x1:-117577.663357 z:0.0470739348759 
SN56: c:0.0769732199207 t0:58598.1969353 x0:0.000920530103823 x1:-1.90038083381 z:0.082722469652 
SN57: c:-0.280676968381 t0:58307.6795767 x0:0.00107508869343 x1:-0.495959713874 z:0.0619557632789 
SN58: c:0.113299892428 t0:58499.2773992 x0:0.000205256540616 x1:0.969605134452 z:0.140278097142 
SN59: c:-0.0236239355724 t0:58306.0047842 x0:0.000274362717349 x1:-4.48848252157 z:0.130331713414 
SN60: c:1.00914251734 t0:58343.0335666 x0:0.00028494231408 x1:5.35438659676 z:0.0837915345721 
SN61: c:-1.04734532553 t0:58406.3907239 x0:0.0059284394263 x1:-1.30889879153 z:0.0992391966331 
SN62: c:-0.193979678661 t0:58350.0114329 x0:0.000507259425564 x1:6.44261230674 z:0.0809659251025 
SN63: c:0.0535951081295 t0:58585.206565 x0:0.00168101639625 x1:5.06392685229 z:0.0791224812419 
SN64: c:-0.42856504981 t0:58424.5625137 x0:1.45417818272 x1:0.00762799449782 z:0.00232009893802 
SN65: c:0.10115309835 t0:58590.2622588 x0:0.000631636250693 x1:4.5562997937 z:0.0960028015548 
SN66: c:-0.517947066517 t0:58619.7428026 x0:0.0270310887188 x1:3.42286269436 z:0.0148165121227 
SN67: c:-0.437617359176 t0:58456.6973964 x0:0.0905061057723 x1:-7.26517398227 z:0.0216953379713 
SN68: c:0 t0:0 x0:0 x1:0 z:0 
SN69: c:-0.432521446525 t0:58518.3830763 x0:0.0935185526676 x1:1.63338101207 z:0.0177693190516 
SN70: c:-0.136938163836 t0:58396.1991942 x0:0.0028446336785 x1:3.76177040579 z:0.0453200310579 
SN71: c:0.0526642080362 t0:58413.5362841 x0:0.000258610636571 x1:3.79329157311 z:0.128487920023 
