SN1: c:0.0007710747784 t0:0.00742441266785 x0:0.000280494205855 x1:0.00767436068773 
SN2: c:0.00437857425276 t0:0.0513593075747 x0:8.09415324469e-05 x1:0.0481768942107 
SN3: c:0.0213115709058 t0:0.182251535351 x0:8.41934908317e-05 x1:0.284696079226 
SN4: c:0.287255910313 t0:7.50269964079 x0:8.71094837953e-05 x1:6.19251813283 
SN5: c:0.0143686109694 t0:0.0881357690076 x0:0.000147785756694 x1:0.15122415727 
SN6: c:0.0211347133275 t0:0.150691628118 x0:0.000198618190505 x1:0.204608562647 
SN7: c:0.000194886944823 t0:0.00137131907174 x0:0.000783649153133 x1:0.00188586115204 
SN8: c:0.0173777030112 t0:0.142637634883 x0:9.72849908238e-05 x1:0.217740263784 
SN9: c:0.00270970289462 t0:0.0153113442419 x0:0.000247618217763 x1:0.0187698155601 
SN10: c:0.183210474296 t0:2.36695360162 x0:9.76604060467e-05 x1:2.5913247302 
SN11: c:0.0291449386593 t0:0.309458033608 x0:9.74840727486e-05 x1:0.371061656874 
SN12: c:0.0289317296013 t0:0.261779465945 x0:0.0199390408774 x1:0.0927030777581 
SN13: c:0.00088037587334 t0:0.0115935352229 x0:0.00054487313651 x1:0.00907200073097 
SN14: c:0.0365461529177 t0:0.338560676148 x0:5.37134596759e-05 x1:0.346255467082 
SN15: c:0.0958567198154 t0:0.430158153696 x0:0.000145557264303 x1:1.13585961156 
SN16: c:0.0612238734357 t0:1.0446330471 x0:0.000102116584446 x1:0.850775746843 
SN17: c:0.00904082793995 t0:0.0410907985413 x0:0.000196394532802 x1:0.0699008087038 
SN18: c:0.0743347679515 t0:0.780564582163 x0:7.51603626146e-05 x1:0.765616167132 
SN19: c:0.139163829675 t0:1.46316727768 x0:7.22245537804e-05 x1:1.75402355562 
SN20: c:0.000323348838748 t0:0.00653968204548 x0:0.00063084477982 x1:0.00396580330105 
SN21: c:0.244482629013 t0:7.04644492998 x0:0.00710339799656 x1:3.79936880012 
SN22: c:0.0764815129271 t0:0.999571714546 x0:0.00131334188091 x1:1.26483159627 
SN23: c:0.0105630427821 t0:0.120883932123 x0:0.000285369617409 x1:0.136540644854 
SN24: c:0.032112139688 t0:0.218927584709 x0:7.93569776269e-05 x1:0.308846702312 
SN25: c:0.0204885247793 t0:0.198682902526 x0:7.63524945109e-05 x1:0.272600501587 
SN26: c:0.154739667493 t0:2.00869985856 x0:6.69992535595e-05 x1:3.10902905228 
SN27: c:0.112137308303 t0:1.21238656579 x0:0.00012279734794 x1:1.03398276884 
SN28: c:0.00982425432975 t0:0.069276970921 x0:0.000171174789094 x1:0.0875750890875 
SN29: c:0.065388653867 t0:0.895152930594 x0:0.0008159272046 x1:0.89832418598 
SN30: c:0.08290898132 t0:1.34130579031 x0:6.76975375199e-05 x1:1.04865530147 
SN31: c:0.00121204912675 t0:0.0153149774035 x0:0.000172381224962 x1:0.0116461518299 
SN32: c:0.36407249969 t0:0.785020129794 x0:3.01160124734e-05 x1:9.17527100118 
SN33: c:0.0164137876157 t0:0.137263310597 x0:0.000157798810093 x1:0.181913793699 
SN34: c:0.00420985028382 t0:0.0549874960368 x0:0.000194158535156 x1:0.118152182557 
SN35: c:0.00711719635635 t0:0.0683812877178 x0:9.65345554044e-05 x1:0.0657847803798 
SN36: c:0.111281911254 t0:1.16747781672 x0:0.000871709557306 x1:0.822290838974 
SN37: c:0.0368806363833 t0:0.420331752272 x0:0.000150442904985 x1:0.436576916225 
SN38: c:0.0674307929535 t0:0.218322340704 x0:0.000106006316054 x1:0.335873782462 
SN39: c:0.0246204216613 t0:0.0951678063324 x0:8.78119790016e-05 x1:0.246858194418 
SN40: c:0.153407314318 t0:0.955027673966 x0:0.000103100363805 x1:1.10471252355 
SN41: c:0.0766123847423 t0:0.7192407723 x0:5.20136006956e-05 x1:1.53571927649 
SN42: c:0.0195732182257 t0:0.144965059227 x0:0.000105303096672 x1:0.190800555229 
SN43: c:0.0216412211725 t0:0.146199584178 x0:0.000369891060357 x1:0.218927698715 
SN44: c:0.00718314625717 t0:0.0707672427877 x0:0.000148518559208 x1:0.0973250979729 
SN45: c:0.155450278829 t0:1.52791451537 x0:5.12623304558e-05 x1:1.822459181 
SN46: c:0.105355599619 t0:0.677580747263 x0:8.5988348863e-05 x1:0.674810323859 
SN47: c:0.0319855219889 t0:0.646715755739 x0:0.000179453501753 x1:0.390142934161 
SN48: c:0.0918944244188 t0:0.998528021683 x0:8.97155381362e-05 x1:1.1574245548 
SN49: c:0.0389095410459 t0:0.620874743039 x0:6.50008661864e-05 x1:0.530309646435 
SN50: c:0.0659027182658 t0:0.504065454387 x0:0.0692447289613 x1:0.67928289962 
SN51: c:0.0465830939834 t0:0.495684963072 x0:9.58383616139e-05 x1:0.562498566834 
SN52: c:0.0234965429289 t0:0.13345724294 x0:0.0064065297504 x1:0.358061147788 
SN53: c:0.0497131129962 t0:0.179684988209 x0:0.000137083452938 x1:0.53682955838 
SN54: c:0.121356803661 t0:2.09530859765 x0:8.08156820054e-05 x1:1.70543601766 
SN55: c:0.00327073199266 t0:0.0632180091003 x0:0.000186992672431 x1:0.0640167513363 
SN56: c:0.0585781814149 t0:1.03529589912 x0:6.95822414346e-05 x1:0.926687688276 
SN57: c:0.0590221159213 t0:0.522188956989 x0:5.59284273332e-05 x1:0.474593288137 
SN58: c:0.0306653695845 t0:0.155006411015 x0:0.0010890956007 x1:0.148090996102 
SN59: c:0.10905980746 t0:3.66947565926 x0:9.76526498482e-05 x1:2.759270055 
SN60: c:0.147687753165 t0:2.03345033579 x0:0.00790250612072 x1:1.13143433628 
SN61: c:0.0149457922048 t0:0.112418486624 x0:6.65600298692e-05 x1:0.142208518441 
SN62: c:0.024072428307 t0:0.183701045782 x0:0.000133069373377 x1:0.327783694476 
SN63: c:0.0901360860679 t0:1.03756646768 x0:9.84343506017e-05 x1:0.918915424107 
SN64: c:0.0951751176551 t0:0.67580473647 x0:7.80501220812e-05 x1:0.639852086876 
SN65: c:0.0137756015877 t0:0.190308602043 x0:0.00975426789011 x1:0.374583507149 
SN66: c:0.124791553476 t0:2.12046403729 x0:0.000117022303909 x1:3.22892822838 
SN67: c:0.0280121157487 t0:0.378272139395 x0:0.000105387854136 x1:0.304745687835 
SN68: c:0.155262863875 t0:2.87629092424 x0:0.000218515613316 x1:4.48231106384 
SN69: c:0.0784922311098 t0:0.777001617757 x0:8.29785122315e-05 x1:0.743171482771 
SN70: c:0.0774729333591 t0:0.496717481855 x0:8.02552654425e-05 x1:0.84174199478 
SN71: c:0.0219549670157 t0:0.280373709852 x0:0.000105072572061 x1:0.298014792901 
SN72: c:0.00281119612776 t0:0.0194279245051 x0:0.000205783581047 x1:0.0237338498917 
SN73: c:0.0219039450768 t0:0.35233479009 x0:0.000186185315568 x1:0.402916261786 
SN74: c:0.00117432259468 t0:0.00883332786434 x0:0.000772845463824 x1:0.00815675750415 
SN75: c:0.0129151715753 t0:0.0993574577722 x0:0.00013143840585 x1:0.119675849437 
SN76: c:0.00893230891311 t0:0.0991294433528 x0:8.18904737412e-05 x1:0.236407878925 
SN77: c:0.101775927628 t0:9.66825973523 x0:0.000276143369327 x1:2.47778512434 
SN78: c:0.0943324366417 t0:2.44852986198 x0:8.83861663326e-05 x1:1.35861477476 
SN79: c:0.0480809695523 t0:0.250021355122 x0:0.000142816612923 x1:0.484061086784 
SN80: c:0.13342633859 t0:1.32773043313 x0:7.73859581716e-05 x1:1.49442521893 
SN81: c:0.0648542696324 t0:0.504155516865 x0:5.56926833801e-05 x1:0.724427190514 
SN82: c:0.0329690878992 t0:0.256164078441 x0:0.000128102103987 x1:0.329308838613 
SN83: c:0.00666709461776 t0:0.188522758536 x0:6.32052820895e-05 x1:0.163396949402 
SN84: c:0.00935446692207 t0:0.0850453644479 x0:0.000183323729402 x1:0.131565574568 
SN85: c:0.0202798734295 t0:0.430236100477 x0:7.47157000125e-05 x1:0.457548292554 
SN86: c:0.0539909115615 t0:0.175809964534 x0:0.000222269014058 x1:0.336862254625 
SN87: c:0.0794544000078 t0:0.890814139522 x0:6.93388063095e-05 x1:0.964824309978 
SN88: c:0.0895415987556 t0:1.09534284886 x0:6.85645642795e-05 x1:1.53203274729 
SN89: c:0.144607955961 t0:5.84032895972 x0:0.0189475715522 x1:1.24527580138 
SN90: c:0.0208484151951 t0:0.205648913063 x0:0.000163374418677 x1:0.205908765057 
SN91: c:0.026971584506 t0:0.240543270817 x0:0.000286625109152 x1:0.323991797829 
SN92: c:0.00265929324934 t0:0.0403609217257 x0:0.000240100769953 x1:0.0311936445427 
SN93: c:0.0099471856448 t0:0.165675736741 x0:9.61080947396e-05 x1:0.155087425115 
SN94: c:0.0252469866383 t0:0.236809256139 x0:0.000113172178137 x1:0.266451932225 
SN95: c:0.000773208786763 t0:0.00805642605828 x0:0.000207475011121 x1:0.0127460677932 
SN96: c:0.0466427950296 t0:0.339345847754 x0:0.000181817535014 x1:0.363104237369 
SN97: c:0.0118745704983 t0:0.175831207104 x0:0.000305681657368 x1:0.171328028534 
SN98: c:0.101916606558 t0:0.766837993325 x0:0.000170885899149 x1:1.00133510629 
SN99: c:0.306596503346 t0:0.929208855615 x0:15942133.955 x1:0.0308448063099 
SN100: c:0.195571603891 t0:3.70719327235 x0:0.00386784950816 x1:5.42834800737 
