@c -0.09668600300158925
@x1 0.3382649356984482
@mwebv 0.049323763989545785
@t0 58698.86589131496
@x0 0.000592938945714531
@z 0.10142023653
time band flux fluxerr zp zpsys
58691.86589131496 smg 1430.9773611617675 801.5378116232613 26.072645519482766 ab
58693.86589131496 smg 504.93936512179516 1711.2994746759737 27.068963101468892 ab
58695.86589131496 smg 2009.5551248371396 293.989904913536 26.76000875317205 ab
58697.86589131496 smg 2285.396660259693 727.8517843959197 26.77374669545593 ab
58698.86589131496 smg 2786.8126676810703 1359.9727301403773 26.697498885511315 ab
58699.86589131496 smg -2597.821528152317 4544.677033375142 27.122392490058278 ab
58701.86589131496 smg 6257.981581499991 1563.583650629893 27.72527705349902 ab
58702.86589131496 smg 799.4115536613692 1724.985561422639 26.782429475706532 ab
58704.86589131496 smg 4447.985536111655 2213.679512471813 27.24971262515824 ab
58705.86589131496 smg 1186.9498858305406 410.53073582188875 26.98411740119081 ab
58707.86589131496 smg 638.0522601006585 1353.8721571672445 24.939879551866614 ab
58708.86589131496 smg -2722.8023069377355 3085.497547698818 27.666234699291014 ab
58709.86589131496 smg 1519.1910169434236 2598.924473352467 26.65009531158266 ab
58711.86589131496 smg 1611.9575971578608 432.0312625679819 27.388199681918817 ab
58713.86589131496 smg 4641.406383254902 1121.5467484010985 26.640144229373032 ab
58714.86589131496 smg 22.583717110938437 1220.3643229641634 26.270856677670952 ab
58716.86589131496 smg -2035.327758910718 3748.9906163646106 25.673617983313985 ab
58691.86603020384 smr 409.645880740337 801.2973936817499 25.361960689437556 ab
58693.86603020384 smr -408.5743917709834 1710.7706363007437 24.670370491086004 ab
58695.86603020384 smr 482.166583728694 291.87410458132047 25.323698547006313 ab
58697.86603020384 smr 493.06071830435087 726.914014636301 25.08544371040499 ab
58698.86603020384 smr 694.9241546583175 1359.573393487499 25.511784813381247 ab
58699.86603020384 smr -1560.1537866385227 4544.443197367141 24.317235441766705 ab
58701.86603020384 smr 1061.2887147127738 1562.4751693758571 25.136011260779622 ab
58702.86603020384 smr 2255.6713837425773 1724.6326567627796 25.11019115875078 ab
58704.86603020384 smr 4198.609160143665 2213.2401293194703 24.814133176676474 ab
58705.86603020384 smr -223.03041953560142 409.0700157749552 25.497417305458722 ab
58707.86603020384 smr 128.62277390300343 1353.9277805581112 25.431046578695966 ab
58708.86603020384 smr 1331.1564862889727 3085.150659689814 25.601584093202145 ab
58709.86603020384 smr 1678.5760524685052 2598.775902505019 24.656183648672616 ab
58711.86603020384 smr 944.2147112607083 430.5694681556202 25.533004316824808 ab
58713.86603020384 smr 307.6063955393489 1121.4195927263331 25.813255107268617 ab
58714.86603020384 smr -593.1009644712376 1220.238507183452 24.70248205108023 ab
58716.86603020384 smr 2009.8927863205154 3748.9853263936334 25.085562637204173 ab
58691.866169092726 smi 1249.4218175518085 801.6556076712112 26.719265668215822 ab
58693.866169092726 smi -3135.7239449993026 1710.9439730007496 26.49861450317723 ab
58695.866169092726 smi 607.740345346196 292.30722251325767 26.25454024729558 ab
58697.866169092726 smi 416.0284940116468 727.4125978307645 26.804288239478623 ab
58698.866169092726 smi 588.0298383961019 1359.5336139154206 25.679236233100976 ab
58699.866169092726 smi -5113.380148992081 4544.504352360855 26.400138604902608 ab
58701.866169092726 smi 389.7788788759891 1562.6112906929884 26.48489060984002 ab
58702.866169092726 smi 568.1735421571877 1724.6760731304196 25.982025251281744 ab
58704.866169092726 smi 381.7025109850533 2213.5104438536273 27.23515087924595 ab
58705.866169092726 smi 5093.259538656099 414.3367668343884 28.587017614519066 ab
58707.866169092726 smi -564.9337368414946 1354.0959647354982 26.821965830417508 ab
58708.866169092726 smi -1145.905119980878 3085.234632443892 27.02880849796118 ab
58709.866169092726 smi 2085.0496359078247 2598.867209910005 26.689176347645155 ab
58711.866169092726 smi -170.41082887975494 430.8912375642811 26.75849344607991 ab
58713.866169092726 smi -447.2984134166069 1121.457193247085 26.56317388695267 ab
58714.866169092726 smi 3548.7035601943417 1220.4636289885427 26.982893817010996 ab
58716.866169092726 smi 3989.158026320355 3749.005783796386 26.198668755906432 ab
