SN1: c:-0.0004847207877150397 mwebv:0.236595535179219 t0:58794.2021625033 x0:9.715368951527251e-05 x1:-1.745137548925023 z:0.14979546875820857 
SN2: c:0.1344721005980281 mwebv:0.3209386398802147 t0:58850.00947171534 x0:0.00024481769536079036 x1:1.7176084471399518 z:0.11117253729255044 
SN3: c:0.08085988331031208 mwebv:0.1866271343214442 t0:58860.22805796743 x0:0.0001377493809961741 x1:0.5956200270817967 z:0.14989142330037045 
SN4: c:0.10139307344187024 mwebv:0.014632137521651338 t0:58709.81232455117 x0:0.0001887886621806342 x1:-0.11516062003018142 z:0.1405805723536127 
SN5: c:0.0710325463523731 mwebv:0.01722577659667255 t0:58637.76631289623 x0:0.00020321721250151793 x1:-0.27761094175534656 z:0.14405825205707756 
SN6: c:-0.05611084333152733 mwebv:0.18644204296275846 t0:58681.67436954038 x0:0.000289240789322226 x1:0.42077205648037436 z:0.11063333382453111 
SN7: c:-0.020351026687057596 mwebv:0.008484541032309783 t0:58841.50132304211 x0:0.00020427381162282888 x1:-0.008852897455624271 z:0.1424550069869665 
SN8: c:0.062479372428346155 mwebv:0.12533654299483268 t0:58766.73428672018 x0:0.00018507950756031734 x1:0.7474276837543685 z:0.1389061562964878 
SN9: c:0.14807691266578316 mwebv:0.07521364514530904 t0:58603.35587679854 x0:0.0001479978821512471 x1:-0.9314154330927812 z:0.14201796928651908 
SN10: c:-0.06416032844281576 mwebv:0.1830059949768864 t0:58778.809981768914 x0:0.0002003602570934007 x1:-1.3938463831779624 z:0.1253765079343939 
SN11: c:-0.03282633560388311 mwebv:0.019872776650269857 t0:58874.52697208748 x0:0.00030403381446291735 x1:0.34243508146734786 z:0.12822107762105045 
SN12: c:0.13022213043144665 mwebv:0.03863703257963945 t0:58683.47980427493 x0:0.0006855000529401648 x1:0.19046971969847196 z:0.06897004058002923 
SN13: c:-0.01617371823236172 mwebv:2.161285434012703 t0:58825.23808248972 x0:0.0005837168826964555 x1:0.2739704853260985 z:0.09670644846445883 
SN14: c:-0.016047102821981105 mwebv:0.0943235156311691 t0:58737.48060345319 x0:0.0005359484101041304 x1:0.6482779317130057 z:0.11090464580701606 
SN15: c:-0.03406795089352154 mwebv:0.009794310951121665 t0:58611.20210859146 x0:0.0002945517134940746 x1:0.17640359763123406 z:0.1422677889035076 
SN16: c:-0.008637214150676788 mwebv:2.6018342357297444 t0:58816.617641128876 x0:0.00025854369465557137 x1:-0.3742202831732595 z:0.14443009957113565 
SN17: c:0.02923140541070339 mwebv:0.5359126502995025 t0:58937.44484775271 x0:0.00016541305548610537 x1:0.8308461675993847 z:0.12360844373358948 
SN18: c:-0.042499114411312794 mwebv:0.07329670063876075 t0:58814.47286364599 x0:0.0003451810408228954 x1:-0.6202484902890743 z:0.10590674501925793 
SN19: c:-0.04629407129498677 mwebv:0.0417660617887253 t0:58870.71338680544 x0:0.0003852613835811835 x1:-1.072100102152173 z:0.09640501272602442 
SN20: c:0.05110629681696105 mwebv:0.14550850753165612 t0:58851.35839429221 x0:0.00022934724169684713 x1:-1.4866202184089932 z:0.12653892348836013 
SN21: c:0.04418125819418036 mwebv:0.0744323919615287 t0:58664.66440211507 x0:0.00027070058420983233 x1:-0.34012928585665003 z:0.1037101611805668 
SN22: c:-0.05374811713616701 mwebv:0.13078713898740452 t0:58917.793948705425 x0:0.00027698152909113157 x1:-1.0660251635524707 z:0.1484009891699605 
SN23: c:-0.048070458127360174 mwebv:0.0126652244078666 t0:58850.88133935218 x0:0.00025883963036918504 x1:1.498024384493014 z:0.13586242833108564 
SN24: c:-0.003973782401375551 mwebv:0.03331985824701332 t0:58656.253812371644 x0:0.00018204883405732874 x1:0.8827164501762083 z:0.1352027377638692 
SN25: c:-0.04835597822895961 mwebv:0.04977204626304383 t0:58842.056620702955 x0:0.0002934766997525698 x1:0.5326396358278263 z:0.10800963551650715 
SN26: c:-0.07634471045780841 mwebv:0.14784367688315195 t0:58932.09433628465 x0:0.0002698055415112107 x1:-1.6592503893196973 z:0.11262949604886 
SN27: c:-0.062002224823080224 mwebv:0.008529746280658964 t0:58637.94000040618 x0:0.0004175894957145396 x1:-0.2850137786898089 z:0.10289170826812766 
SN28: c:0.0932899086159205 mwebv:0.1445734300175512 t0:58902.255193190074 x0:0.0003676753316974073 x1:0.10235854713118366 z:0.11883302473019434 
SN29: c:-0.0582509523450354 mwebv:0.11001765888940157 t0:58731.704660289535 x0:0.0011354516309398915 x1:-1.1001014131101843 z:0.060030692738821834 
SN30: c:0.13868071356752443 mwebv:0.009079272987910489 t0:58802.27699104881 x0:0.00014671644306300178 x1:0.2411743674507234 z:0.12774931552658367 
SN31: c:-0.003695469804157607 mwebv:0.07993404568102767 t0:58913.873114069844 x0:0.00013761413685699133 x1:0.8606156250086672 z:0.14610545311806172 
SN32: c:-0.06112154655083924 mwebv:0.2855584399154536 t0:58764.21209813318 x0:0.0002841304356432112 x1:1.1442446219819515 z:0.11961759297485958 
SN33: c:-0.0119288049682724 mwebv:0.018009483070557074 t0:58912.29364754704 x0:0.0008463270706372306 x1:-0.15198796952502205 z:0.06771831902532967 
SN34: c:0.038436895931387355 mwebv:0.04937161375230351 t0:58859.970538354326 x0:0.00018175285146010197 x1:-0.5317254049449937 z:0.13994111781366844 
SN35: c:-0.037862678916420256 mwebv:0.021954843733441327 t0:58751.03501083454 x0:0.00021776268072898328 x1:-1.809569489877825 z:0.13138720706661305 
SN36: c:0.07761282119179945 mwebv:0.06494352866501316 t0:58884.318927900444 x0:0.0002893227367583171 x1:0.6540483299971603 z:0.10336877197180862 
SN37: c:-0.07645258451396311 mwebv:0.011545902157010854 t0:58640.24476668991 x0:0.0004005308283861849 x1:0.19707263207012007 z:0.11351456951620209 
SN38: c:0.054787881939686756 mwebv:0.09549259870159231 t0:58911.518553882226 x0:0.00013540037807608697 x1:-1.3084548797935094 z:0.14484530925802433 
SN39: c:0.06266549937379812 mwebv:0.010165605194273987 t0:58729.2321038878 x0:0.00026143896972253297 x1:-0.5174643453276012 z:0.1427363122055194 
SN40: c:-0.06026706567656759 mwebv:0.09826718679251784 t0:58659.09302839717 x0:0.0008502177988143595 x1:-0.9238769602966135 z:0.05546874280707372 
SN41: c:0.06362806088456471 mwebv:0.369804293710694 t0:58877.0971006114 x0:0.00036499261181977075 x1:0.3223843399621599 z:0.11104960761039796 
