SN1: c:0.10216049831357761 mwebv:0.35512223478458127 t0:58579.041260194455 x0:0.0004969188141198724 x1:-0.9791705202069405 z:0.07287169351797847 
SN2: c:0.036487424791980555 mwebv:0.08577524907197648 t0:58591.79492743123 x0:0.0001758302571095505 x1:-2.677341869364213 z:0.14368453339690446 
SN3: c:0.10847316282488835 mwebv:0.06036162999820956 t0:58596.99612694932 x0:0.00022022840135543244 x1:0.17563191174325168 z:0.14655933334577712 
SN4: c:-0.017858998412574708 mwebv:0.11313202752163218 t0:58865.37873568574 x0:0.00044033677131570314 x1:0.14923439711244132 z:0.1010312977903792 
SN5: c:0.030426319255760257 mwebv:0.023379339050592685 t0:58549.9985142356 x0:9.590414633612834e-05 x1:0.912540147469727 z:0.14659890156288796 
SN6: c:-0.04258241646386175 mwebv:0.10687235900627104 t0:58844.62926699581 x0:0.0001664618846841733 x1:-2.90332408858711 z:0.14465038873652486 
SN7: c:0.164555169803726 mwebv:0.05317239336501162 t0:58890.41678749919 x0:0.0001626999778123126 x1:0.5854017257410388 z:0.11873407284127639 
SN8: c:-0.07017728024815115 mwebv:0.034454925325838444 t0:58629.35987650196 x0:0.0002889234469411389 x1:0.6292668804639002 z:0.09536209441004243 
SN9: c:0.0241827036505555 mwebv:0.04841425947497246 t0:58839.062054724 x0:0.0002622541994294751 x1:-1.096286809460891 z:0.145068972574746 
SN10: c:0.025986076304178443 mwebv:3.0819250623089203 t0:58838.09244116377 x0:0.0005838130115489796 x1:-0.4811401813394727 z:0.09558621286627864 
SN11: c:0.038146503989795334 mwebv:0.2805079063932976 t0:58661.996917060984 x0:0.00017035612463861318 x1:-1.8030569009969484 z:0.13612120393022323 
SN12: c:-0.046884281130232026 mwebv:0.04807814065250722 t0:58633.53519483725 x0:0.00046157686564324605 x1:-2.2723002656935867 z:0.11754644214508062 
SN13: c:0.06645078574840882 mwebv:0.014458817181607202 t0:58753.34502587841 x0:0.00023976881548235033 x1:-0.6466716637988432 z:0.09586705497713846 
SN14: c:0.0722269134639159 mwebv:0.0552385159238945 t0:58699.26942141193 x0:0.00015328718866926524 x1:-1.6619247887234982 z:0.14157392706506006 
SN15: c:-0.04435021348085192 mwebv:0.21871457598896135 t0:58908.675763468746 x0:0.0002047165832280864 x1:-0.15303600592637034 z:0.12909356031116376 
SN16: c:0.22409010928101716 mwebv:0.09925436124012652 t0:58651.12807913575 x0:0.00012794702080048132 x1:-0.4860991986928757 z:0.14871618977307893 
SN17: c:-0.06928169066794886 mwebv:0.13268135032397785 t0:58769.55174190986 x0:0.00017481760373503507 x1:-0.5134669333122714 z:0.14616398052590635 
SN18: c:0.07565868627322073 mwebv:0.31525210228127987 t0:58623.39688819629 x0:0.00026522664269320245 x1:0.3882327630210885 z:0.12250637709306976 
SN19: c:0.20295197884602612 mwebv:0.014676840900956693 t0:58777.39843145375 x0:0.0004504916538044931 x1:-0.9279533171198511 z:0.09229808986007602 
SN20: c:0.029856648298832347 mwebv:3.204452538829608 t0:58616.12669343628 x0:0.0006453382342306939 x1:-0.2544252717882021 z:0.07608850831019666 
SN21: c:-0.017993690172121688 mwebv:0.040796918188714434 t0:58758.19205349189 x0:0.00022205442898498183 x1:-1.3604938345806032 z:0.12784416733352508 
SN22: c:0.002951748715485901 mwebv:0.02869268368537797 t0:58577.75131530062 x0:0.00014540282579458564 x1:-1.7182299450389666 z:0.14593438591718016 
SN23: c:-0.03957741769679996 mwebv:0.018268804209844468 t0:58613.81057044469 x0:0.00022569022046169568 x1:2.297969385586239 z:0.11156068418490367 
SN24: c:0.13552436113629074 mwebv:0.013021253019770827 t0:58631.817824197795 x0:0.00016530648262560533 x1:-1.5404635417140369 z:0.14440767016549086 
SN25: c:0.07372292908112292 mwebv:0.7030483896685561 t0:58881.02206933198 x0:0.00013480860978843352 x1:-1.8230940684658417 z:0.14415675847885945 
SN26: c:0.07264346091146909 mwebv:0.021426253503414917 t0:58876.293734870145 x0:0.00015393439995609623 x1:-1.9380941685495003 z:0.1499474964752748 
SN27: c:0.015484972155763638 mwebv:0.015481268283123349 t0:58725.76163535025 x0:0.00044394566143660715 x1:0.06836032979999185 z:0.09430517419858814 
SN28: c:-0.04898908909399197 mwebv:0.01589440388469454 t0:58642.698401519905 x0:0.00016619171067759085 x1:1.218263247289835 z:0.1486475885771887 
SN29: c:0.004301226242505116 mwebv:0.007864422883905176 t0:58575.61051957419 x0:0.00017864127354717813 x1:-2.903168640799335 z:0.1251626593821864 
SN30: c:0.2119743381955261 mwebv:0.11432170968357082 t0:58646.85098450352 x0:0.00018336971341411927 x1:-2.038212980919698 z:0.1435332993847025 
SN31: c:0.24840995248013586 mwebv:0.014226147714837007 t0:58790.737342370034 x0:0.0008422240989998773 x1:-1.7382875786743597 z:0.0688969159165641 
SN32: c:0.003329427210547458 mwebv:3.1817485436294355 t0:58599.785896972964 x0:0.00011264311851084072 x1:-0.4543855801858369 z:0.12515380526744468 
SN33: c:-0.055319409086265134 mwebv:0.02529699248657661 t0:58735.809276281834 x0:0.00028719100234254967 x1:-1.7887344411047064 z:0.11661812360091893 
SN34: c:-0.010033135647257817 mwebv:0.13585463703116898 t0:58640.81731600576 x0:0.0002919932578883433 x1:0.8868360717587821 z:0.1359219812888503 
SN35: c:-0.029034105169949396 mwebv:0.17845235900682793 t0:58688.13707555608 x0:0.0004207087044536526 x1:0.10968347137589032 z:0.09808099250474073 
SN36: c:0.1257625766081878 mwebv:0.20310730262287624 t0:58807.790578836284 x0:0.00034449043155608083 x1:-0.4244632895754612 z:0.11394354337310865 
SN37: c:0.08350380303843247 mwebv:0.011002908991310375 t0:58751.92751145835 x0:0.00016532332939812614 x1:-0.12968811556376275 z:0.1252697368723784 
SN38: c:0.0807246196813145 mwebv:0.2732434645641445 t0:58671.377658491816 x0:0.0002691450406729209 x1:-1.5557293183321796 z:0.12500782234646188 
SN39: c:0.22164437495211223 mwebv:0.08502955356178792 t0:58782.81581862644 x0:0.0004934778668704236 x1:-0.7408247331865403 z:0.08872569640357106 
SN40: c:0.015116208370121903 mwebv:0.03811404679909545 t0:58722.64033879733 x0:0.00024043110509782553 x1:-1.1168365401408888 z:0.11721122879052062 
SN41: c:-0.043150810726707 mwebv:0.0846242454230649 t0:58583.10597098086 x0:0.00040427745889582534 x1:-2.2259087540859435 z:0.10488560114645851 
SN42: c:0.03098281480781656 mwebv:0.15257831824599377 t0:58559.15780253998 x0:0.0007795596029535054 x1:-0.5381270142928438 z:0.09070157438464364 
SN43: c:-0.07575372740894767 mwebv:0.34265850430387873 t0:58899.84403621814 x0:0.00029591227714182133 x1:1.5454903107584486 z:0.12572727480975818 
SN44: c:0.006119043228803356 mwebv:0.11357016598151497 t0:58624.35602558731 x0:0.00015024359773492554 x1:-0.6554524183094672 z:0.138828474645922 
SN45: c:-0.026067754498022372 mwebv:0.027836681354833265 t0:58628.13134731515 x0:0.00154129925180626 x1:-2.2674895177756587 z:0.05804064072323721 
SN46: c:0.03793716551853617 mwebv:2.2714879372994625 t0:58758.82836132064 x0:0.0014171442327425867 x1:-1.5463764256847836 z:0.0673181838284824 
SN47: c:-0.013976733256032377 mwebv:0.026030546616939588 t0:58593.21606122226 x0:0.0006755946108930197 x1:-1.74599303452573 z:0.07053381432925127 
SN48: c:0.10157118609886354 mwebv:0.049344057180410336 t0:58569.799779008805 x0:0.00039327656106341434 x1:-0.3652236513252344 z:0.10737722928704801 
SN49: c:0.03365499449893528 mwebv:1.687127398104812 t0:58611.78423009049 x0:0.0001766797818282713 x1:-0.005177506756453743 z:0.13753038761278302 
SN50: c:0.016852785142130303 mwebv:0.7018259858604574 t0:58688.72228625693 x0:0.00020900934987951145 x1:0.2707615718700074 z:0.1457169262922555 
SN51: c:-0.04776830927401942 mwebv:0.24971553403510688 t0:58766.69802678834 x0:0.00035240113463532705 x1:-0.11575737241307292 z:0.12043384773350872 
SN52: c:0.0824840758321912 mwebv:0.05815697391035805 t0:58880.062864623476 x0:0.000352592131666606 x1:0.37574152860911686 z:0.11525932859591 
SN53: c:0.043770970052190016 mwebv:0.019863793236558357 t0:58606.15693872061 x0:0.0006918712448026353 x1:-1.454244704035437 z:0.08174089849945883 
SN54: c:-0.0400187970439534 mwebv:0.11846944278664354 t0:58642.06325858561 x0:0.0002518288426646888 x1:1.1335123928149782 z:0.11801596254549518 
SN55: c:0.012055712595438882 mwebv:0.020736674994656444 t0:58790.2232783471 x0:0.00026729523279685517 x1:-1.3341678561176984 z:0.12795426845229163 
SN56: c:0.15946042582465172 mwebv:0.09499661291147883 t0:58683.420119034396 x0:0.00021207055385653718 x1:0.160938169706706 z:0.12868299875679198 
SN57: c:0.012460678364802125 mwebv:0.01968627378213536 t0:58766.196123547365 x0:0.00114132002042211 x1:-1.7071878290546938 z:0.06100679910062666 
SN58: c:0.03441697784870879 mwebv:0.23196384829845967 t0:58634.548699776125 x0:0.00033153519630040946 x1:0.5469438960213886 z:0.10701535537880279 
SN59: c:0.1703934170590861 mwebv:0.08652475171394206 t0:58686.45522144935 x0:0.0002814581752994789 x1:-1.476914719390247 z:0.1369217912303182 
SN60: c:0.09604190779816939 mwebv:0.03737114096073535 t0:58606.63292824116 x0:0.001134816610640874 x1:1.6570971071804264 z:0.0507978103392018 
SN61: c:-0.05655546155988038 mwebv:0.1424326701847799 t0:58561.670594116076 x0:0.00030620202896976034 x1:-1.5283901099271957 z:0.09805730608607853 
SN62: c:-0.030324627857449958 mwebv:0.024511513240847296 t0:58748.5273296878 x0:0.00015599258627166786 x1:-0.25871851355360287 z:0.1224148275108394 
SN63: c:0.007740284931852443 mwebv:0.03741119656408475 t0:58825.09252228649 x0:0.00013942449281282668 x1:-0.16510978365020446 z:0.14072280796423103 
SN64: c:0.1041179067266168 mwebv:0.10118591056298336 t0:58625.44593269832 x0:0.00023338879354962186 x1:0.21905910502048878 z:0.1083622029508931 
SN65: c:0.16448374271956087 mwebv:0.17545931808979084 t0:58882.31225893297 x0:0.0004245257848549155 x1:0.746586475687123 z:0.09953229033536959 
SN66: c:0.03296868154973131 mwebv:0.12227307619563117 t0:58654.07121266434 x0:0.00416357490876514 x1:-0.7756955588805322 z:0.028498472874452816 
SN67: c:-0.052552782492130516 mwebv:0.0311082259730997 t0:58620.97818352133 x0:0.00013314002038693952 x1:-0.2804270640059551 z:0.1488662457597324 
SN68: c:-0.06027439809144965 mwebv:0.013535493465562749 t0:58634.89805616889 x0:0.0005146748826731063 x1:-0.8602640339975091 z:0.09887575596457088 
SN69: c:0.047154783325257674 mwebv:1.7952429944235513 t0:58618.36424632219 x0:0.0002901767672473604 x1:-2.8622848969747645 z:0.13953219093608818 
