time flux flux_err zp zpsys filter
-2451568.241974 -4267.432054 18.40099085696015 25.47 ab kst
-2451568.22154 -4285.259403 18.553037878069482 25.47 ab kst
-2451568.201107 -4277.011450999999 18.4922802966312 25.47 ab kst
-2451568.180673 -4279.586665999999 18.52382217780668 25.47 ab kst
-2451568.160239 -4285.0787789999995 18.581250451348527 25.47 ab kst
-2451568.119372 -4291.188838 18.670391732309792 25.47 ab kst
-2451568.098939 -4278.8003579999995 18.58366090783906 25.47 ab kst
-2451568.078505 -4279.650227 18.598221736498182 25.47 ab kst
-2451568.058071 -4292.865372 18.71854213182234 25.47 ab kst
-2451568.037638 -4291.979194 18.71930986677762 25.47 ab kst
-2451568.017204 -4285.105046 18.669160211408332 25.47 ab kst
-2451567.996771 -4287.730004 18.697302037715065 25.47 ab kst
-2451567.976337 -4275.618101 18.612452985346177 25.47 ab kst
-2451567.955903 -4295.473307 18.77647779489509 25.47 ab kst
-2451567.93547 -4296.120627 18.796168458324143 25.47 ab kst
-2451567.915036 -4322.754822999999 19.003459721924155 25.47 ab kst
-2451567.874169 -4267.3024399999995 18.55669141576932 25.47 ab kst
-2451567.853735 -4284.368664 18.693129697308322 25.47 ab kst
-2451567.833302 -4275.866547 18.616350489065894 25.47 ab kst
-2451567.812868 -4273.030772 18.582049421085834 25.47 ab kst
-2451567.792435 -4282.023961999999 18.64959817627336 25.47 ab kst
-2451567.772001 -4262.875677 18.488874884930897 25.47 ab kst
-2451567.751567 -4281.495209000001 18.632031780584136 25.47 ab kst
-2451567.731134 -4297.728132 18.74973227413632 25.47 ab kst
-2451567.7107 -4281.686059000001 18.60468410266034 25.47 ab kst
-2451567.690267 -4267.238343999999 18.479283781262964 25.47 ab kst
-2451567.669833 -4322.342548 18.909069284973125 25.47 ab kst
-2451567.628966 -4271.710937 18.466828804872602 25.47 ab kst
-2451567.547231 -4285.044021 18.523223765520783 25.47 ab kst
-2451567.526798 -4261.4685 18.32027679480447 25.47 ab kst
-2451567.506364 -4252.368403 18.239640904933477 25.47 ab kst
-2451567.48593 -4281.611357 18.454407282521682 25.47 ab kst
-2451567.465497 -4290.83299 18.509587887069817 25.47 ab kst
-2451567.445063 -4294.550585 18.5360387974973 25.47 ab kst
-2451567.42463 -4291.127361 18.505792252636535 25.47 ab kst
-2451567.383762 -4255.152143 18.19104406941577 25.47 ab kst
-2451567.363329 -4246.340593 18.111932845682823 25.47 ab kst
-2451567.342895 -4246.7279340000005 18.0999959426593 25.47 ab kst
-2451567.322462 -4250.739521 18.11875897115885 25.47 ab kst
-2451567.302028 -4296.470494 18.46536396590241 25.47 ab kst
-2451567.281594 -4257.435493999999 18.144390279803687 25.47 ab kst
-2451567.240727 -4280.7852920000005 18.32904973251475 25.47 ab kst
-2451567.220294 -4281.839804 18.237235921792486 25.47 ab kst
-2451567.19986 -4294.668736 18.33917412907399 25.47 ab kst
-2451567.179426 -4263.681683 18.058469270746276 25.47 ab kst
-2451567.138559 -4257.5665 17.999345325109143 25.47 ab kst
-2451567.118126 -4263.272503 18.046728270552563 25.47 ab kst
-2451567.097692 -4262.237929999999 18.037689085304393 25.47 ab kst
-2451567.077258 -4287.280689 18.23410044193232 25.47 ab kst
-2451567.056825 -4261.62502 18.045174405456006 25.47 ab kst
-2451567.036391 -4254.133808 17.957973404124672 25.47 ab kst
-2451567.015958 -4262.635436 17.999290319495675 25.47 ab kst
-2451566.995524 -4267.748046 18.014416998445387 25.47 ab kst
-2451566.97509 -4282.827515 18.13346598588467 25.47 ab kst
-2451566.954657 -4294.033063 18.21021932816524 25.47 ab kst
-2451566.934223 -4262.562076 17.966160088688316 25.47 ab kst
-2451566.91379 -4262.069396 17.95011756514093 25.47 ab kst
-2451566.893356 -4285.178477 18.1310718737016 25.47 ab kst
-2451566.872922 -4285.345351 18.128600925393513 25.47 ab kst
-2451566.852489 -4305.539815 18.277360578983572 25.47 ab kst
-2451566.832055 -4278.1523210000005 18.058461984072814 25.47 ab kst
-2451566.811622 -4299.869757 18.224670538051274 25.47 ab kst
-2451566.791188 -4289.182213 18.138123304244594 25.47 ab kst
-2451566.770754 -4305.087325 18.254669687603627 25.47 ab kst
-2451566.750321 -4280.165717 18.054437399834157 25.47 ab kst
-2451566.729887 -4308.102889 18.260312813998087 25.47 ab kst
-2451566.709453 -4311.12049 18.280693501746185 25.47 ab kst
-2451566.68902 -4335.3278390000005 18.46617870730116 25.47 ab kst
-2451566.627719 -4270.26175 17.941652219966862 25.47 ab kst
-2451566.607285 -4276.727752000001 17.99729248723689 25.47 ab kst
-2451566.586852 -4267.45726 17.913042006086524 25.47 ab kst
-2451566.566418 -4262.9005130000005 17.876682194656052 25.47 ab kst
-2451566.545985 -4278.019026 17.984684429220778 25.47 ab kst
-2451566.525551 -4295.043487 18.11586680548054 25.47 ab kst
-2451566.505117 -4281.723641 18.004606274792266 25.47 ab kst
-2451566.484684 -4268.916993 17.895636611989627 25.47 ab kst
-2451566.46425 -4261.640264 17.835132254941275 25.47 ab kst
-2451566.443817 -4294.372424 18.08375431210391 25.47 ab kst
-2451566.402949 -4264.357018 17.84530551820299 25.47 ab kst
-2451566.382516 -4268.052367 17.875749436873747 25.47 ab kst
-2451566.362082 -4272.722449 17.89782463181643 25.47 ab kst
-2451566.341649 -4246.287404 17.69375223156801 25.47 ab kst
-2451566.321215 -4270.261577 17.868612128136885 25.47 ab kst
-2451566.300781 -4258.501305 17.775691004176917 25.47 ab kst
-2451566.280348 -4266.251542 17.829892049977822 25.47 ab kst
-2451566.259914 -4251.385047 17.715712763979134 25.47 ab kst
-2451566.239481 -4274.058934000001 17.88296824275708 25.47 ab kst
-2451566.219047 -4287.656317 17.984922565190963 25.47 ab kst
-2451566.198613 -4280.132853 17.91871871435917 25.47 ab kst
-2451566.17818 -4276.343065 17.894354640792123 25.47 ab kst
-2451566.157746 -4281.273654 17.91784530346656 25.47 ab kst
-2451566.137313 -4278.692665 17.889602007118956 25.47 ab kst
-2451566.116879 -4265.005567 17.7824874429948 25.47 ab kst
-2451566.096445 -4312.278233 18.144914168151214 25.47 ab kst
-2451566.055578 -4285.585827 17.93291061451396 25.47 ab kst
-2451566.035145 -4253.909314 17.680078524714848 25.47 ab kst
-2451566.014711 -4305.658824 18.075404041409506 25.47 ab kst
-2451565.994277 -4302.167985 18.04890361387317 25.47 ab kst
-2451565.973844 -4300.373869 18.03093037325207 25.47 ab kst
-2451565.95341 -4282.450624 17.89022720230897 25.47 ab kst
-2451565.912543 -4297.182285 17.99334836592455 25.47 ab kst
-2451565.892109 -4292.043986 17.947123933633847 25.47 ab kst
-2451565.871676 -4283.69337 17.906594030371725 25.47 ab kst
-2451565.851242 -4275.026713 17.81087955329666 25.47 ab kst
-2451565.830808 -4259.33467 17.684367413922875 25.47 ab kst
-2451565.810375 -4288.7737799999995 17.90665272264321 25.47 ab kst
-2451565.789941 -4288.270273 17.90400163008369 25.47 ab kst
-2451565.769508 -4305.830658 18.045162328551257 25.47 ab kst
-2451565.749074 -4305.388623 18.02541643098104 25.47 ab kst
-2451565.728641 -4300.0758049999995 17.981795403490956 25.47 ab kst
-2451565.708207 -4307.509353 18.034105674094928 25.47 ab kst
-2451565.66734 -4273.475303 17.758863239620247 25.47 ab kst
-2451565.646906 -4259.783375999999 17.659664590611 25.47 ab kst
-2451565.626472 -4263.625346 17.67320006203434 25.47 ab kst
-2451565.606039 -4294.158952000001 17.901104272760566 25.47 ab kst
-2451565.585605 -4288.0856380000005 17.850420690923528 25.47 ab kst
-2451565.565172 -4267.525769 17.686428881831837 25.47 ab kst
-2451565.544738 -4318.698995000001 18.073780539473784 25.47 ab kst
-2451565.524304 -4280.855382 17.781683200091493 25.47 ab kst
-2451565.503871 -4299.644911 17.916311222462017 25.47 ab kst
-2451565.483437 -4298.754917 17.901046300281415 25.47 ab kst
-2451565.463004 -4287.6057 17.816661222362164 25.47 ab kst
-2451565.44257 -4352.814564 18.311561380154764 25.47 ab kst
-2451565.422136 -4303.922633 17.929541143616884 25.47 ab kst
-2451565.401703 -4288.695906 17.804191874100592 25.47 ab kst
-2451565.381269 -4314.55919 18.00040024726056 25.47 ab kst
-2451565.360836 -4303.5790369999995 17.91351395431956 25.47 ab kst
-2451565.340402 -4348.186315 18.259746214702133 25.47 ab kst
-2451565.319968 -4318.726413 18.019102544090295 25.47 ab kst
-2451565.299535 -4331.235983 18.115626276362153 25.47 ab kst
-2451565.279101 -4317.766179 17.99940112022213 25.47 ab kst
-2451565.258668 -4348.354029 18.234487105468034 25.47 ab kst
-2451565.238234 -4330.731991 18.090948443350623 25.47 ab kst
-2451565.2178 -4320.026403 17.9986674200328 25.47 ab kst
-2451565.176933 -4313.933388 17.94441390130048 25.47 ab kst
-2451565.1565 -4297.785632 17.816859220487007 25.47 ab kst
-2451565.136066 -4296.600965 17.80363285834471 25.47 ab kst
-2451565.115632 -4297.404626 17.803215203338407 25.47 ab kst
-2451565.095199 -4307.014851 17.875349489770514 25.47 ab kst
-2451565.074765 -4314.070629 17.923290158056847 25.47 ab kst
-2451565.054332 -4312.077622999999 17.90280986506955 25.47 ab kst
-2451565.033898 -4325.822386 18.008219301480416 25.47 ab kst
-2451565.013464 -4299.7541 17.7969140532736 25.47 ab kst
-2451564.993031 -4335.554932999999 18.074746667488103 25.47 ab kst
-2451564.972597 -4307.50386 17.85174969553831 25.47 ab kst
-2451564.93173 -4290.751242 17.710150468689577 25.47 ab kst
-2451564.911296 -4293.954464 17.732283961638817 25.47 ab kst
-2451564.890863 -4313.505927 17.87550955069361 25.47 ab kst
-2451564.849995 -4254.003541 17.410914496651518 25.47 ab kst
-2451564.829562 -4286.640667000001 17.65211620693643 25.47 ab kst
-2451564.809128 -4309.321728 17.82521520736342 25.47 ab kst
-2451564.788695 -4298.188472999999 17.733257577998682 25.47 ab kst
-2451564.768261 -4289.918587 17.667325535893095 25.47 ab kst
-2451564.747827 -4307.435396 17.789059128691548 25.47 ab kst
-2451564.727394 -4331.793246 17.97807381602017 25.47 ab kst
-2451564.686527 -4308.979101 17.796548556440325 25.47 ab kst
-2451564.666093 -4310.43861 17.799499602715624 25.47 ab kst
-2451564.645659 -4287.3963109999995 17.613641815207544 25.47 ab kst
-2451564.625226 -4302.479268 17.724343481219947 25.47 ab kst
-2451564.604792 -4300.202608 17.702290194197904 25.47 ab kst
-2451564.584359 -4302.207394 17.71353455353016 25.47 ab kst
-2451564.563925 -4299.872037 17.693089914166045 25.47 ab kst
-2451564.543491 -4333.913112 17.94471838693548 25.47 ab kst
-2451564.523058 -4251.533207 17.313921925313863 25.47 ab kst
-2451564.482191 -4327.962249 17.888004402276344 25.47 ab kst
-2451564.441323 -4300.2164219999995 17.665400257796726 25.47 ab kst
-2451564.42089 -4280.545182 17.515754271979382 25.47 ab kst
-2451564.400456 -4307.045118 17.7146283923871 25.47 ab kst
-2451564.380022 -4314.665405 17.766568917370318 25.47 ab kst
-2451564.359589 -4295.829833 17.618606270495462 25.47 ab kst
-2451564.339155 -4312.339867000001 17.740740365027428 25.47 ab kst
-2451564.318722 -4311.688995 17.728802646086212 25.47 ab kst
-2451564.298288 -4287.151514 17.53523411430449 25.47 ab kst
-2451564.277855 -4294.13225 17.581798800195653 25.47 ab kst
-2451564.257421 -4313.452821 17.724175097566494 25.47 ab kst
-2451564.236987 -4299.4856979999995 17.609426284995738 25.47 ab kst
-2451564.19612 -4281.987491 17.466681618407232 25.47 ab kst
-2451564.175687 -4280.294664999999 17.44872902232144 25.47 ab kst
-2451564.155253 -4297.403698 17.576657899493842 25.47 ab kst
-2451564.134819 -4302.475764 17.611240216253474 25.47 ab kst
-2451564.114386 -4274.760868 17.397943336430956 25.47 ab kst
-2451564.093952 -4265.3959780000005 17.31950929637778 25.47 ab kst
-2451564.073518 -4288.26459 17.49247535480678 25.47 ab kst
-2451564.053085 -4302.3551689999995 17.59481559884267 25.47 ab kst
-2451564.032651 -4247.660137 17.17858447280117 25.47 ab kst
-2451564.012218 -4288.1680289999995 17.475430126005982 25.47 ab kst
-2451563.991784 -4293.260623 17.509162860208995 25.47 ab kst
-2451563.97135 -4313.204859 17.65900325520751 25.47 ab kst
-2451563.950917 -4335.8960210000005 17.822062112908633 25.47 ab kst
-2451563.930483 -4313.028902 17.648752015510578 25.47 ab kst
-2451563.91005 -4323.493752 17.720818559770542 25.47 ab kst
-2451563.889616 -4315.870396 17.656746358034496 25.47 ab kst
-2451563.869182 -4332.619235 17.780599733512123 25.47 ab kst
-2451563.848749 -4310.463461 17.60652167435447 25.47 ab kst
-2451563.828315 -4310.113486 17.594693990096808 25.47 ab kst
-2451563.807882 -4329.338074 17.745933186825233 25.47 ab kst
-2451563.787448 -4344.256033 17.849309906262384 25.47 ab kst
-2451563.767014 -4308.302996 17.569786063413716 25.47 ab kst
-2451563.746581 -4311.562233 17.593821716618244 25.47 ab kst
-2451563.705714 -4304.645153 17.528712988201818 25.47 ab kst
-2451563.68528 -4301.573154 17.502332253083072 25.47 ab kst
-2451563.664846 -4311.169758 17.57603789291322 25.47 ab kst
-2451563.644413 -4300.432129 17.480737262826292 25.47 ab kst
-2451563.623979 -4309.93323 17.557253085411833 25.47 ab kst
-2451563.583112 -4314.321982 17.574242295403778 25.47 ab kst
-2451563.562678 -4297.156503 17.438841353881816 25.47 ab kst
-2451563.542245 -4305.098709000001 17.49772903338174 25.47 ab kst
-2451563.521811 -4306.635066 17.50259006064176 25.47 ab kst
-2451563.501378 -4317.977207 17.591344495442584 25.47 ab kst
-2451563.480944 -4307.1206409999995 17.50133450339661 25.47 ab kst
-2451563.46051 -4323.715706 17.620755247944725 25.47 ab kst
-2451563.440077 -4324.790921 17.626997382929584 25.47 ab kst
-2451563.419643 -4324.797565999999 17.61522406514182 25.47 ab kst
-2451563.399209 -4333.142381000001 17.68001430404812 25.47 ab kst
-2451563.378776 -4328.170765 17.643587476730318 25.47 ab kst
-2451563.358342 -4340.923944 17.728818362035234 25.47 ab kst
-2451563.337909 -4353.630314999999 17.819225052945868 25.47 ab kst
-2451563.317475 -4353.730609 17.813306098098145 25.47 ab kst
-2451563.297041 -4355.4135049999995 17.80977946653558 25.47 ab kst
-2451563.276608 -4352.3059539999995 17.790558230097442 25.47 ab kst
-2451563.256174 -4370.173845 17.926212666833127 25.47 ab kst
-2451563.215307 -4298.478762 17.37752680517471 25.47 ab kst
-2451563.194873 -4307.291869 17.436015664495947 25.47 ab kst
-2451563.17444 -4301.304592 17.379429076615136 25.47 ab kst
-2451563.154006 -4309.571868999999 17.442925303998585 25.47 ab kst
-2451563.133573 -4340.997209 17.67659948519639 25.47 ab kst
-2451563.113139 -4331.8641880000005 17.60314732635516 25.47 ab kst
-2451563.092705 -4329.141723 17.57961224612521 25.47 ab kst
-2451563.072272 -4321.414003 17.51870294018221 25.47 ab kst
-2451563.051838 -4327.207947 17.557594559311028 25.47 ab kst
-2451563.031405 -4334.795015 17.613198205823736 25.47 ab kst
-2451563.010971 -4343.864734000001 17.67346030283635 25.47 ab kst
-2451562.970104 -4303.873393 17.359146132869895 25.47 ab kst
-2451562.929237 -4294.861714 17.281581454714484 25.47 ab kst
-2451562.908803 -4287.073794 17.21996778120158 25.47 ab kst
-2451562.888369 -4306.955183 17.37050694800058 25.47 ab kst
-2451562.867936 -4292.446444 17.257740818632403 25.47 ab kst
-2451562.847502 -4293.841357 17.26323415207013 25.47 ab kst
-2451562.827069 -4298.366488000001 17.29174182436732 25.47 ab kst
-2451562.806635 -4318.317961 17.432914853803602 25.47 ab kst
-2451562.786201 -4314.021327 17.404680845991773 25.47 ab kst
-2451562.765768 -4326.548041 17.487940197938784 25.47 ab kst
-2451562.704467 -4313.404842 17.373419404686327 25.47 ab kst
-2451562.684033 -4307.116906 17.323484186120925 25.47 ab kst
-2451562.6636 -4308.913366 17.33683992250094 25.47 ab kst
-2451562.643166 -4287.669572 17.171567860204487 25.47 ab kst
-2451562.622732 -4298.302482 17.249936006190982 25.47 ab kst
-2451562.602299 -4325.757855 17.453941907794594 25.47 ab kst
-2451562.581865 -4306.715702 17.30576976128905 25.47 ab kst
-2451562.561432 -4300.523199 17.2542549294197 25.47 ab kst
-2451562.540998 -4316.049040999999 17.361820539183245 25.47 ab kst
-2451562.520564 -4303.905788 17.264808998568572 25.47 ab kst
-2451562.500131 -4300.477947 17.23984576868581 25.47 ab kst
-2451562.479697 -4318.449031 17.367337116498856 25.47 ab kst
-2451562.459264 -4315.233719 17.334581988804565 25.47 ab kst
-2451562.43883 -4329.588703 17.44725581768442 25.47 ab kst
-2451562.418396 -4308.434109000001 17.28287968420088 25.47 ab kst
-2451562.397963 -4335.092673 17.472947742542793 25.47 ab kst
-2451562.377529 -4351.7287289999995 17.598848140262245 25.47 ab kst
-2451562.357096 -4333.270225 17.44607020229181 25.47 ab kst
-2451562.336662 -4345.3671030000005 17.538105293289334 25.47 ab kst
-2451562.316228 -4337.127314 17.474149522825005 25.47 ab kst
-2451562.295795 -4359.953235 17.630911260814685 25.47 ab kst
-2451562.275361 -4340.577905 17.484541853437225 25.47 ab kst
-2451562.234494 -4292.89095 17.12080088823952 25.47 ab kst
-2451562.21406 -4304.141597 17.2040821313491 25.47 ab kst
-2451562.193627 -4307.937438 17.22464607739378 25.47 ab kst
-2451562.173193 -4334.731855 17.41686806708971 25.47 ab kst
-2451562.15276 -4310.174032 17.235982358262916 25.47 ab kst
-2451562.132326 -4309.935245000001 17.232722383916858 25.47 ab kst
-2451562.111892 -4315.886589 17.27031213935279 25.47 ab kst
-2451562.071025 -4321.3005920000005 17.30143894749 25.47 ab kst
-2451562.050592 -4317.379172999999 17.272058128231944 25.47 ab kst
-2451562.030158 -4322.250024 17.302816015604964 25.47 ab kst
-2451561.989291 -4286.8458439999995 17.023952150182534 25.47 ab kst
-2451561.968857 -4296.952569 17.098837197133058 25.47 ab kst
-2451561.948424 -4283.9335439999995 16.998858253824036 25.47 ab kst
-2451561.92799 -4295.241578 17.083990981782453 25.47 ab kst
-2451561.907556 -4310.0581950000005 17.18863578834099 25.47 ab kst
-2451561.887123 -4306.922484000001 17.162613741103552 25.47 ab kst
-2451561.866689 -4295.840788 17.078725234533533 25.47 ab kst
-2451561.846255 -4322.958902 17.266831038452782 25.47 ab kst
-2451561.825822 -4309.277685 17.161037817375295 25.47 ab kst
-2451561.805388 -4312.329718 17.187695147767425 25.47 ab kst
-2451561.784955 -4299.946111 17.094552677349238 25.47 ab kst
-2451561.744087 -4300.160524 17.08002951250808 25.47 ab kst
-2451561.723654 -4303.254533 17.095857128331012 25.47 ab kst
-2451561.70322 -4317.541199 17.193096845464776 25.47 ab kst
-2451561.682787 -4295.799427 17.032847909290293 25.47 ab kst
-2451561.662353 -4289.528813 16.985763162351688 25.47 ab kst
-2451561.64192 -4294.78939 17.019372113465362 25.47 ab kst
-2451561.621486 -4295.413237 17.015706660146208 25.47 ab kst
-2451561.601052 -4314.792696 17.158859901299017 25.47 ab kst
-2451561.580619 -4312.084646 17.137922764118656 25.47 ab kst
-2451561.560185 -4307.305182 17.09706832147519 25.47 ab kst
-2451561.539751 -4310.413995 17.114635962236463 25.47 ab kst
-2451561.519318 -4279.833918 16.883703962759906 25.47 ab kst
-2451561.498884 -4315.209581 17.148629859793296 25.47 ab kst
-2451561.478451 -4289.399152 16.95204877137147 25.47 ab kst
-2451561.458017 -4315.33837 17.13520240468055 25.47 ab kst
-2451561.437583 -4330.895684 17.249952752652476 25.47 ab kst
-2451561.41715 -4307.338912 17.076138202626744 25.47 ab kst
-2451561.396716 -4324.4178600000005 17.185195604831087 25.47 ab kst
-2451561.376283 -4316.849972 17.129906249964716 25.47 ab kst
-2451561.355849 -4300.565165 17.00532451120132 25.47 ab kst
-2451561.335415 -4336.259007 17.266708420180436 25.47 ab kst
-2451561.314982 -4337.029157999999 17.264165252479984 25.47 ab kst
-2451561.294548 -4358.54425 17.42767002959732 25.47 ab kst
-2451561.253681 -4290.277097 16.91071557215824 25.47 ab kst
-2451561.233247 -4306.926243 17.027523704829242 25.47 ab kst
-2451561.212814 -4305.933252000001 17.020698617657878 25.47 ab kst
-2451561.19238 -4332.702478 17.210493247461244 25.47 ab kst
-2451561.171946 -4317.781591 17.094632554571593 25.47 ab kst
-2451561.151513 -4332.236347 17.199942476047138 25.47 ab kst
-2451561.131079 -4330.488239 17.182669949348643 25.47 ab kst
-2451561.110646 -4310.7881210000005 17.030675830994905 25.47 ab kst
-2451561.090212 -4340.799781000001 17.246103265701624 25.47 ab kst
-2451561.069778 -4348.737568 17.302017619368982 25.47 ab kst
-2451561.049345 -4341.595322 17.253218524949276 25.47 ab kst
-2451561.008478 -4316.366505 17.059419800883457 25.47 ab kst
-2451560.988044 -4330.169624 17.15211442616488 25.47 ab kst
-2451560.967611 -4319.513655 17.066052277563813 25.47 ab kst
-2451560.947177 -4309.718747 16.993583306894276 25.47 ab kst
-2451560.926743 -4324.759672 17.09392245369696 25.47 ab kst
-2451560.90631 -4323.779417 17.08767839147345 25.47 ab kst
-2451560.885876 -4342.099425 17.221924397917096 25.47 ab kst
-2451560.865443 -4315.781643 17.02085820659823 25.47 ab kst
-2451560.845009 -4282.331692 16.76725912167914 25.47 ab kst
-2451560.824575 -4339.8643329999995 17.188912546889245 25.47 ab kst
-2451560.804142 -4351.268859000001 17.267529316767803 25.47 ab kst
-2451560.763274 -4286.058956 16.77936067227945 25.47 ab kst
-2451560.742841 -4301.50795 16.885048894222503 25.47 ab kst
-2451560.722407 -4298.813515 16.86252494888359 25.47 ab kst
