time flux flux_err zp zpsys filter
58097.523663 4.381898999999976 22.002537 25.47 ab kst
58097.544097 -15.473307000000204 22.007046 25.47 ab kst
58097.56453 -16.12062700000024 22.023973 25.47 ab kst
58097.584964 -42.754822999999305 22.012579000000002 25.47 ab kst
58097.625831 12.697560000000522 22.015528 25.47 ab kst
58097.646265 -4.368663999999626 22.014595 25.47 ab kst
58097.666698 4.133453000000372 22.004784 25.47 ab kst
58097.687132 6.96922799999993 21.991148000000003 25.47 ab kst
58097.707565 -2.023961999999301 21.985567 25.47 ab kst
58097.727999 17.124323000000004 21.977048999999997 25.47 ab kst
58097.748433 -1.4952090000006137 21.969872 25.47 ab kst
58097.768866 -17.728132000000187 21.954332 25.47 ab kst
58097.7893 -1.6860590000005686 21.935817999999998 25.47 ab kst
58097.809733 12.761656000000585 21.924298999999998 25.47 ab kst
58097.830167 -42.342547999999624 21.907135 25.47 ab kst
58097.871033999996 8.28906300000017 21.867247 25.47 ab kst
58097.952769 -5.044020999999702 21.808142 25.47 ab kst
58097.973202 18.53150000000005 21.789883 25.47 ab kst
58097.993636 27.6315969999996 21.779434 25.47 ab kst
58098.01407 -1.6113569999997708 21.759335999999998 25.47 ab kst
58098.034503 -10.832989999999882 21.737714999999998 25.47 ab kst
58098.054937 -14.550584999999955 21.733889 25.47 ab kst
58098.07537 -11.127360999999837 21.730497 25.47 ab kst
58098.116238 24.84785699999975 21.695295 25.47 ab kst
58098.136671 33.6594070000001 21.683352 25.47 ab kst
58098.157105 33.27206599999954 21.665434 25.47 ab kst
58098.177538 29.260478999999577 21.650326 25.47 ab kst
58098.197972 -16.470494000000144 21.633095 25.47 ab kst
58098.218406 22.56450600000062 21.618317 25.47 ab kst
58098.259273 -0.7852920000004815 21.619235999999997 25.47 ab kst
58098.279706 -1.8398040000001856 21.501151999999998 25.47 ab kst
58098.30014 -14.668735999999626 21.501965 25.47 ab kst
58098.320574 16.318317000000206 21.45797 25.47 ab kst
58098.361441 22.433500000000095 21.444288 25.47 ab kst
58098.381874 16.727496999999858 21.447809 25.47 ab kst
58098.402308 17.762070000000676 21.446648 25.47 ab kst
58098.422742 -7.280689000000166 21.447032999999998 25.47 ab kst
58098.443175 18.374979999999596 21.461229 25.47 ab kst
58098.463609 25.86619200000041 21.426752 25.47 ab kst
58098.484042 17.364564000000428 21.397318 25.47 ab kst
58098.504476 12.251954000000296 21.368064999999998 25.47 ab kst
58098.52491 -2.8275149999999485 21.369698 25.47 ab kst
58098.545343 -14.033062999999856 21.356627 25.47 ab kst
58098.565776999996 17.43792399999984 21.358610000000002 25.47 ab kst
58098.58621 17.93060400000013 21.344079999999998 25.47 ab kst
58098.606644 -5.178477000000385 21.345207000000002 25.47 ab kst
58098.627078 -5.345350999999937 21.340760999999997 25.47 ab kst
58098.647511 -25.53981500000009 21.329235 25.47 ab kst
58098.667945 1.8476789999995162 21.324299 25.47 ab kst
58098.688378 -19.86975700000039 21.319824 25.47 ab kst
58098.708812 -9.182213000000047 21.316645 25.47 ab kst
58098.729246 -25.08732500000042 21.306913 25.47 ab kst
58098.749679 -0.16571699999985867 21.301025 25.47 ab kst
58098.770113 -28.102888999999777 21.285799 25.47 ab kst
58098.790547 -31.120490000000245 21.281845 25.47 ab kst
58098.81098 -55.327839000000495 21.274632999999998 25.47 ab kst
58098.872281 9.738250000000335 21.258665 25.47 ab kst
58098.892715 3.2722479999993084 21.265141 25.47 ab kst
58098.913148 12.542739999999867 21.250486 25.47 ab kst
58098.933582 17.0994869999995 21.249129999999997 25.47 ab kst
58098.954015 1.9809740000000602 21.238401 25.47 ab kst
58098.974449 -15.043486999999914 21.236712 25.47 ab kst
58098.994883 -1.7236409999995885 21.227953 25.47 ab kst
58099.015316 11.08300700000018 21.216459 25.47 ab kst
58099.03575 18.35973600000034 21.211285 25.47 ab kst
58099.056183 -14.372424000000137 21.205206 25.47 ab kst
58099.097051 15.642982000000302 21.198494 25.47 ab kst
58099.117484 11.947632999999769 21.200796 25.47 ab kst
58099.137918 7.27755100000013 21.184214 25.47 ab kst
58099.158351 33.7125960000003 21.183199 25.47 ab kst
58099.178785 9.738422999999784 21.172123000000003 25.47 ab kst
58099.199219 21.498695000000225 21.169276999999997 25.47 ab kst
58099.219652 13.748458000000028 21.162861 25.47 ab kst
58099.240086 28.61495300000024 21.162817 25.47 ab kst
58099.260519 5.9410659999994095 21.154419 25.47 ab kst
58099.280953 -7.6563169999999445 21.15052 25.47 ab kst
58099.301387 -0.13285300000006828 21.141201000000002 25.47 ab kst
58099.32182 3.656934999999976 21.147024 25.47 ab kst
58099.342254 -1.273653999999624 21.129763 25.47 ab kst
58099.362687 1.3073350000004211 21.119974 25.47 ab kst
58099.383121 14.994432999999844 21.117956 25.47 ab kst
58099.403555 -32.278233 21.113232 25.47 ab kst
58099.444422 -5.585826999999881 21.108206 25.47 ab kst
58099.464855 26.09068599999955 21.097225 25.47 ab kst
58099.485289000004 -25.658824000000095 21.092474 25.47 ab kst
58099.505723 -22.167985000000044 21.093285 25.47 ab kst
58099.526156 -20.373869000000013 21.088594 25.47 ab kst
58099.54659 -2.4506240000000616 21.086479 25.47 ab kst
58099.587457 -17.182284999999865 21.073632999999997 25.47 ab kst
58099.607891 -12.043985999999677 21.066145000000002 25.47 ab kst
58099.628324 -3.693369999999959 21.094452 25.47 ab kst
58099.648758 4.9732869999998 21.060341 25.47 ab kst
58099.669192 20.665329999999813 21.052938 25.47 ab kst
58099.689625 -8.773779999999533 21.048320999999998 25.47 ab kst
58099.710059 -8.270273000000088 21.049778 25.47 ab kst
58099.730492 -25.830657999999858 21.055623999999998 25.47 ab kst
58099.750926 -25.388622999999825 21.036594 25.47 ab kst
58099.771359 -20.07580499999949 21.033831 25.47 ab kst
58099.791793 -27.509353000000374 21.027494 25.47 ab kst
58099.83266 6.524696999999833 21.012905 25.47 ab kst
58099.853094 20.216624000000593 21.019454999999997 25.47 ab kst
58099.873528 16.37465400000019 21.000685 25.47 ab kst
58099.893961 -14.158952000000681 20.992962 25.47 ab kst
58099.914395 -8.085638000000472 20.988455 25.47 ab kst
58099.934828 12.474231000000145 20.981031 25.47 ab kst
58099.955262 -38.69899500000065 20.972324 25.47 ab kst
58099.975696 -0.8553819999997359 20.972979000000002 25.47 ab kst
58099.996129 -19.64491100000032 20.961128 25.47 ab kst
58100.016563 -18.754917000000205 20.951310999999997 25.47 ab kst
58100.036996 -7.60570000000007 20.9531 25.47 ab kst
58100.05743 -72.81456400000025 20.938185 25.47 ab kst
58100.077864 -23.922633000000133 20.937936999999998 25.47 ab kst
58100.098297 -8.695905999999923 20.928587 25.47 ab kst
58100.118731 -34.559189999999944 20.924488 25.47 ab kst
58100.139164 -23.579036999999516 20.922321 25.47 ab kst
58100.159598 -68.18631499999992 20.920597 25.47 ab kst
58100.180032000004 -38.72641300000032 20.90863 25.47 ab kst
58100.200465 -51.23598299999958 20.907598 25.47 ab kst
58100.220899 -37.76617900000019 20.894417 25.47 ab kst
58100.241332 -68.35402900000008 20.890148 25.47 ab kst
58100.261766 -50.73199099999965 20.883651999999998 25.47 ab kst
58100.2822 -40.026402999999846 20.873217 25.47 ab kst
58100.323067 -33.93338800000038 20.865036 25.47 ab kst
58100.3435 -17.785632000000078 20.8615 25.47 ab kst
58100.363934 -16.600964999999633 20.85667 25.47 ab kst
58100.384368 -17.404625999999553 20.848951 25.47 ab kst
58100.404801 -27.014850999999908 20.846832 25.47 ab kst
58100.425235 -34.070628999999826 20.839241 25.47 ab kst
58100.445668 -32.07762299999922 20.833323999999998 25.47 ab kst
58100.466102 -45.822385999999824 20.832183999999998 25.47 ab kst
58100.486536 -19.754100000000108 20.820459 25.47 ab kst
58100.506969 -55.55493299999944 20.821632 25.47 ab kst
58100.527403 -27.503859999999804 20.814919 25.47 ab kst
58100.56827 -10.751242000000275 20.799587 25.47 ab kst
58100.588704 -13.954464000000371 20.796818 25.47 ab kst
58100.609137 -33.505927000000156 20.788748000000002 25.47 ab kst
58100.650005 25.99645899999996 20.775192 25.47 ab kst
58100.670438 -6.640667000000576 20.768235999999998 25.47 ab kst
58100.690872 -29.321727999999894 20.767692999999998 25.47 ab kst
58100.711305 -18.18847299999925 20.760004000000002 25.47 ab kst
58100.731739 -9.918587000000116 20.756748 25.47 ab kst
58100.752173 -27.435395999999855 20.742435 25.47 ab kst
58100.772606 -51.79324600000018 20.743864000000002 25.47 ab kst
58100.813473 -28.9791009999999 20.737358 25.47 ab kst
58100.833907 -30.438610000000153 20.727747 25.47 ab kst
58100.854341 -7.396310999999514 20.716213 25.47 ab kst
58100.874773999996 -22.479268000000047 20.711199 25.47 ab kst
58100.895208 -20.2026079999996 20.705753 25.47 ab kst
58100.915641 -22.207394000000022 20.700996 25.47 ab kst
58100.936075 -19.87203700000009 20.697943 25.47 ab kst
58100.956509 -53.91311200000018 20.686472 25.47 ab kst
58100.976942 28.466792999999598 20.681522 25.47 ab kst
58101.017809 -47.962249000000156 20.674042 25.47 ab kst
58101.058677 -20.21642199999951 20.662481 25.47 ab kst
58101.07911 -0.5451819999998406 20.66209 25.47 ab kst
58101.099544 -27.045118000000002 20.659124 25.47 ab kst
58101.119978 -34.66540499999974 20.651726 25.47 ab kst
58101.140411 -15.82983299999978 20.646782 25.47 ab kst
58101.160845 -32.339867000000595 20.642391 25.47 ab kst
58101.181278000004 -31.688995000000432 20.634291 25.47 ab kst
58101.201712 -7.151514000000134 20.626173 25.47 ab kst
58101.222145 -14.132249999999658 20.618744 25.47 ab kst
58101.242579 -33.45282099999986 20.613222 25.47 ab kst
58101.263013 -19.485697999999502 20.603504 25.47 ab kst
58101.30388 -1.9874909999998636 20.591379 25.47 ab kst
58101.324313 -0.2946649999994406 20.585251 25.47 ab kst
58101.344747 -17.403698000000077 20.583643 25.47 ab kst
58101.365181 -22.4757639999998 20.579067000000002 25.47 ab kst
58101.385614 5.2391319999996995 20.574429000000002 25.47 ab kst
58101.406048 14.604021999999532 20.564669 25.47 ab kst
58101.426482 -8.264589999999771 20.565996 25.47 ab kst
58101.446915 -22.355168999999478 20.560944 25.47 ab kst
58101.467349 32.33986300000015 20.554235000000002 25.47 ab kst
58101.487782 -8.168028999999478 20.546812 25.47 ab kst
58101.508216 -13.260623000000123 20.541285000000002 25.47 ab kst
58101.52865 -33.2048590000004 20.539623000000002 25.47 ab kst
58101.549083 -55.896021000000474 20.527529 25.47 ab kst
58101.569517 -33.028902000000016 20.529257 25.47 ab kst
58101.58995 -43.49375200000031 20.5203 25.47 ab kst
58101.610384 -35.870396000000255 20.513409 25.47 ab kst
58101.630818 -52.61923500000012 20.508709 25.47 ab kst
58101.651251 -30.46346100000028 20.502802 25.47 ab kst
58101.671685 -30.113486000000194 20.492121 25.47 ab kst
58101.692118 -49.33807400000023 20.497685999999998 25.47 ab kst
58101.712552 -64.25603299999966 20.485001 25.47 ab kst
58101.732986 -28.30299600000035 20.479094 25.47 ab kst
58101.753419 -31.56223299999965 20.478308 25.47 ab kst
58101.794286 -24.64515300000039 20.463476 25.47 ab kst
58101.81472 -21.573153999999704 20.459770000000002 25.47 ab kst
58101.835154 -31.169758 20.461071 25.47 ab kst
58101.855587 -20.432128999999804 20.444585999999997 25.47 ab kst
58101.876021000004 -29.93322999999964 20.450104 25.47 ab kst
58101.916888 -34.32198200000039 20.431192000000003 25.47 ab kst
58101.937322 -17.156503000000157 20.424426999999998 25.47 ab kst
58101.957755 -25.09870900000078 20.423309 25.47 ab kst
58101.978189 -26.635065999999824 20.415451 25.47 ab kst
58101.998622 -37.97720699999991 20.418871 25.47 ab kst
58102.019056 -27.120640999999523 20.409712 25.47 ab kst
58102.03949 -43.715705999999955 20.402476999999998 25.47 ab kst
58102.059923 -44.7909209999998 20.400248 25.47 ab kst
58102.080357 -44.79756599999928 20.386564 25.47 ab kst
58102.100791 -53.14238100000057 20.388094 25.47 ab kst
58102.121224 -48.17076499999985 20.389725 25.47 ab kst
58102.141658 -60.92394400000012 20.375944 25.47 ab kst
58102.162091 -73.63031499999943 20.368071 25.47 ab kst
58102.182525 -73.73060900000019 20.360426 25.47 ab kst
58102.202959 -75.41350499999953 20.341648 25.47 ab kst
58102.223392 -72.30595399999947 20.346905 25.47 ab kst
58102.243826 -90.17384500000026 20.344934 25.47 ab kst
58102.284693 -18.478761999999733 20.341009 25.47 ab kst
58102.305127 -27.29186899999968 20.332037 25.47 ab kst
58102.32556 -21.30459200000041 20.318453 25.47 ab kst
58102.345994 -29.571868999999424 20.320104999999998 25.47 ab kst
58102.366427 -60.99720900000011 20.315286999999998 25.47 ab kst
58102.386861 -51.86418800000047 20.310637 25.47 ab kst
58102.407295 -49.14172299999973 20.307292999999998 25.47 ab kst
58102.427728 -41.414002999999866 20.304448999999998 25.47 ab kst
58102.448162 -47.207946999999876 20.298769 25.47 ab kst
58102.468595 -54.795014999999694 20.296585 25.47 ab kst
58102.489029 -63.86473400000068 20.286604 25.47 ab kst
58102.529896 -23.87339299999985 20.272266000000002 25.47 ab kst
58102.570762999996 -14.861713999999665 20.260292 25.47 ab kst
58102.591197 -7.073793999999907 20.256014 25.47 ab kst
58102.611631 -26.955183000000034 20.258589 25.47 ab kst
58102.632064 -12.446444000000156 20.253436999999998 25.47 ab kst
58102.652498 -13.841357000000244 20.247694 25.47 ab kst
58102.672931 -18.366488000000572 20.241575 25.47 ab kst
58102.693365 -38.31796099999974 20.232004 25.47 ab kst
58102.713799 -34.02132700000038 20.236689000000002 25.47 ab kst
58102.734232 -46.54804100000001 20.223991 25.47 ab kst
58102.795533 -33.40484199999992 20.205710999999997 25.47 ab kst
58102.815967 -27.1169060000002 20.202339000000002 25.47 ab kst
58102.8364 -28.91336599999977 20.202257 25.47 ab kst
58102.856834 -7.669571999999789 20.193888 25.47 ab kst
58102.877268 -18.302482000000055 20.193195000000003 25.47 ab kst
58102.897701 -45.757854999999836 20.191549 25.47 ab kst
58102.918135 -26.71570200000042 20.185173000000002 25.47 ab kst
58102.938568 -20.523199000000204 20.178911 25.47 ab kst
58102.959002 -36.049040999999306 20.169214 25.47 ab kst
58102.979436 -23.90578800000003 20.161816 25.47 ab kst
58102.999869 -20.477947000000313 20.162453 25.47 ab kst
58103.020303 -38.449031000000105 20.154757999999998 25.47 ab kst
58103.040736 -35.23371899999984 20.144651 25.47 ab kst
58103.06117 -49.58870300000035 20.150517999999998 25.47 ab kst
58103.081604 -28.434109000000717 20.143541 25.47 ab kst
58103.102037 -55.092673000000104 20.132385 25.47 ab kst
58103.122471 -71.72872899999948 20.132652 25.47 ab kst
58103.142904 -53.27022500000021 20.117207999999998 25.47 ab kst
58103.163338 -65.3671030000005 20.118212 25.47 ab kst
58103.183772 -57.1273140000003 20.116127 25.47 ab kst
58103.204205 -79.95323499999995 20.098026 25.47 ab kst
58103.224639 -60.5779050000001 20.09819 25.47 ab kst
58103.265505999996 -12.890949999999975 20.088873 25.47 ab kst
58103.28594 -24.14159699999982 20.088856 25.47 ab kst
58103.306373 -27.93743799999993 20.079969000000002 25.47 ab kst
58103.326807 -54.731854999999996 20.07089 25.47 ab kst
58103.34724 -30.174031999999897 20.073814000000002 25.47 ab kst
58103.367674 -29.935245000000577 20.072084 25.47 ab kst
58103.388108 -35.88658899999973 20.064314000000003 25.47 ab kst
58103.428975 -41.300592000000506 20.053617000000003 25.47 ab kst
58103.449408 -37.379172999999355 20.053434 25.47 ab kst
58103.469842 -42.25002399999994 20.047007 25.47 ab kst
58103.510709 -6.845843999999488 20.027409 25.47 ab kst
58103.531143 -16.95256900000004 20.027975 25.47 ab kst
58103.551576 -3.9335439999995288 20.023039 25.47 ab kst
58103.57201 -15.241578000000118 20.025362 25.47 ab kst
58103.592444 -30.058195000000524 20.019672 25.47 ab kst
58103.612877 -26.922484000000622 20.016413 25.47 ab kst
58103.633311 -15.84078800000043 20.014015 25.47 ab kst
58103.653745 -42.95890200000031 19.999203 25.47 ab kst
58103.674178 -29.27768500000002 19.994257 25.47 ab kst
58103.694612 -32.32971799999996 19.998978 25.47 ab kst
58103.715045 -19.9461110000002 19.997116000000002 25.47 ab kst
58103.755913 -20.160523999999896 19.978279 25.47 ab kst
58103.776346 -23.254533000000265 19.970123 25.47 ab kst
58103.79678 -37.54119900000023 19.960363 25.47 ab kst
58103.817213 -15.799426999999923 19.960608999999998 25.47 ab kst
58103.837647 -9.5288129999999 19.95936 25.47 ab kst
58103.85808 -14.789389999999912 19.95351 25.47 ab kst
58103.878513999996 -15.413236999999754 19.943844 25.47 ab kst
58103.898948 -34.79269600000043 19.944235 25.47 ab kst
58103.919381 -32.08464600000025 19.943172 25.47 ab kst
58103.939815 -27.30518200000006 19.936678 25.47 ab kst
58103.960248999996 -30.413994999999886 19.930426 25.47 ab kst
58103.980682 0.16608199999973294 19.922621 25.47 ab kst
58104.001116 -35.20958100000007 19.928762 25.47 ab kst
58104.021549 -9.399151999999958 19.920858 25.47 ab kst
58104.041983 -35.338370000000396 19.912052 25.47 ab kst
58104.062417 -50.895684000000074 19.911427 25.47 ab kst
58104.08285 -27.338912000000164 19.911982000000002 25.47 ab kst
58104.103284 -44.41786000000047 19.892135999999997 25.47 ab kst
58104.123717 -36.84997199999998 19.892929000000002 25.47 ab kst
58104.144151 -20.56516499999998 19.887426 25.47 ab kst
58104.164585 -56.259006999999656 19.88476 25.47 ab kst
58104.185018000004 -57.02915799999937 19.875235 25.47 ab kst
58104.205452 -78.54424999999992 19.878401 25.47 ab kst
58104.246319 -10.27709700000014 19.864759 25.47 ab kst
58104.266753 -26.926242999999886 19.858828 25.47 ab kst
58104.287186 -25.93325200000072 19.859371 25.47 ab kst
58104.30762 -52.702478000000156 19.850417999999998 25.47 ab kst
58104.328054 -37.781590999999935 19.843994 25.47 ab kst
58104.348487 -52.23634700000002 19.842234 25.47 ab kst
58104.368921 -50.48823900000025 19.837246 25.47 ab kst
58104.389354 -30.7881210000005 19.829453 25.47 ab kst
58104.409788 -60.79978100000062 19.822214000000002 25.47 ab kst
58104.430222 -68.73756799999956 19.8186 25.47 ab kst
58104.450655 -61.595322000000124 19.823597 25.47 ab kst
58104.491522 -36.36650499999996 19.815203 25.47 ab kst
58104.511956 -50.16962400000011 19.804689 25.47 ab kst
58104.532389 -39.513654999999744 19.79603 25.47 ab kst
58104.552823 -29.718746999999894 19.795391 25.47 ab kst
58104.573257 -44.75967200000014 19.783571 25.47 ab kst
58104.59369 -43.77941699999974 19.784702 25.47 ab kst
58104.614124 -62.09942500000034 19.783344 25.47 ab kst
58104.634557 -35.78164300000026 19.775398000000003 25.47 ab kst
58104.654991 -2.331691999999748 19.763897 25.47 ab kst
58104.675425 -59.86433299999953 19.764444 25.47 ab kst
58104.695858 -71.2688590000007 19.757544 25.47 ab kst
58104.736726 -6.058955999999853 19.746370000000002 25.47 ab kst
58104.757159 -21.507950000000164 19.738737 25.47 ab kst
58104.777593 -18.813514999999825 19.735331 25.47 ab kst
58104.798026000004 -0.024627000000691623 19.742912 25.47 ab kst
58104.81846 -27.802238999999645 19.739608999999998 25.47 ab kst
58104.838894 -43.70670799999971 19.721546 25.47 ab kst
58104.859327 -31.281726000000162 19.713255 25.47 ab kst
58104.879761000004 -6.287914000000455 19.714863 25.47 ab kst
58104.900194 3.4059610000003886 19.712797 25.47 ab kst
58104.920628 -66.60141699999986 19.701344 25.47 ab kst
58104.941062 -15.859204000000318 19.713369 25.47 ab kst
58104.961495 -45.63234199999988 19.698309 25.47 ab kst
58104.981929 -20.494324000000233 19.704908 25.47 ab kst
58105.002362 -24.357272000000194 19.696995 25.47 ab kst
58105.022796 -33.10619200000019 19.691774 25.47 ab kst
58105.04323 -18.137893999999505 19.683374 25.47 ab kst
58105.063663 11.596193000000312 19.679178 25.47 ab kst
58105.084097 -56.63636899999983 19.679005 25.47 ab kst
58105.10453 -59.07045999999991 19.682876999999998 25.47 ab kst
58105.124964 -62.76418300000023 19.669138 25.47 ab kst
58105.145398 -42.58437999999933 19.663107 25.47 ab kst
58105.165831 -20.05069099999946 19.663845000000002 25.47 ab kst
58105.186265 -41.934127000000444 19.671008999999998 25.47 ab kst
58105.227132 -4.886931000000004 19.648096 25.47 ab kst
58105.247566 6.645070000000487 19.639626 25.47 ab kst
58105.267999 -10.569878999999673 19.63327 25.47 ab kst
58105.288433 11.050175999999738 19.630383 25.47 ab kst
58105.308866 10.209367999999813 19.62574 25.47 ab kst
58105.3293 1.0009609999997338 19.62244 25.47 ab kst
58105.349734 -7.6180560000002515 19.614918 25.47 ab kst
58105.370167 -11.8937590000005 19.611053 25.47 ab kst
58105.390601 -11.612092000000303 19.608267 25.47 ab kst
58105.411035 -30.205879999999524 19.603495000000002 25.47 ab kst
58105.431468 -42.59956199999942 19.598032 25.47 ab kst
58105.451902 -16.07481000000007 19.600626000000002 25.47 ab kst
58105.472335 -19.94768699999986 19.589476 25.47 ab kst
58105.492769 -11.895551999999952 19.598705 25.47 ab kst
58105.513203 -48.2837899999995 19.590113 25.47 ab kst
58105.533636 -15.606203999999707 19.58449 25.47 ab kst
58105.55407 -32.242552000000614 19.560289 25.47 ab kst
58105.574503 -34.24902199999997 19.570625 25.47 ab kst
58105.594937 -37.727828000000045 19.565166 25.47 ab kst
58105.615371 -23.74518900000021 19.566124 25.47 ab kst
58105.635804 -34.931106 19.561346 25.47 ab kst
58105.656238 -50.14642299999923 19.554434 25.47 ab kst
58105.676671 -38.634328000000096 19.543428 25.47 ab kst
58105.717539 -27.99373100000048 19.547897 25.47 ab kst
58105.737972 -30.546745999999985 19.529320000000002 25.47 ab kst
