K2_Time,Counts,Raw,Sky,Error
double,double,double,double,float
3303.071034,5007.341611,5029.863757,8902.564453,15.249843
3303.091468,5007.874667,5030.78961,8887.764648,15.237161
3303.111901,0,0,8908.599609,15.255011
3303.132335,5045.834648,5066.879139,8901.165039,15.248644
3303.152769,5107.938309,5128.520625,8906.423828,15.253146
3303.173202,5052.106627,5074.627262,8898.750977,15.246576
3303.193636,5036.588751,5059.740244,8892.701172,15.241391
3303.214069,5026.480565,5050.324549,8892.055664,15.24084
3303.234503,5028.719392,5055.527094,8898.506836,15.246367
3303.254937,5054.101221,5076.682128,8877.972656,15.228765
3303.27537,5054.496885,5079.147896,8880.419922,15.230864
3303.295804,5023.815573,5051.239133,8874.083008,15.22543
3303.316237,5006.543027,5032.458069,8877.613281,15.228456
3303.336671,5025.013847,5051.624987,8867.56543,15.219836
3303.357105,5049.226762,5074.867968,8860.885742,15.214103
3303.377538,5024.443867,5051.186132,8863.134766,15.216035
3303.397972,5042.40289,5068.229409,8867.830078,15.220064
3303.418405,5048.266393,5075.78351,8858.209961,15.211805
3303.438839,5012.230079,5038.698797,8862.649414,15.215617
3303.459273,5042.992537,5067.973653,8857.34375,15.211062
3303.479706,5033.436647,5059.995181,8857.492188,15.211189
3303.50014,5034.351467,5060.501643,8849.306641,15.20416
3303.520574,5036.630212,5065.365208,8848.091797,15.203115
3303.541007,5025.152427,5053.292583,8829.223633,15.186896
3303.561441,5036.274023,5062.950418,8838.331055,15.194728
3303.581874,5051.234681,5078.942042,8856.267578,15.210138
3303.602308,0,0,8855.722656,15.20967
3303.622742,0,0,8855.179688,15.209204
3303.643175,5027.835895,5054.993403,8840.240234,15.196369
3303.663609,5051.160626,5078.080396,8829.594727,15.187216
3303.684042,5041.213377,5069.09001,8834.902344,15.19178
3303.704476,5054.91242,5083.589201,8839.274414,15.195539
3303.724909,5026.122845,5055.15308,8830.782227,15.188238
3303.745343,5027.82228,5056.07474,8831.351562,15.188727
3303.765777,5028.457841,5057.700837,8827.170898,15.185131
3303.78621,5035.041885,5064.438506,8814.066406,15.173857
3303.806644,5023.255001,5051.259123,8812.564453,15.172562
3303.827078,5024.462128,5051.106284,8809.744141,15.170135
3303.847511,5029.167713,5057.881226,8810.161133,15.170494
3303.867945,5035.018122,5062.508392,8823.932617,15.182346
3303.888378,5028.496028,5054.308551,8817.25293,15.176598
3303.908812,5029.720654,5057.130418,8796.757812,15.15895
3303.929246,5029.725237,5055.685324,8813.330078,15.173223
3303.949679,5013.47203,5038.899663,8802.725586,15.164091
3303.970113,5053.038816,5082.420676,8814.124023,15.173905
3303.990546,5050.114518,5076.860889,8789.323242,15.152543
3304.01098,5045.542998,5073.077833,8809.277344,15.169733
3304.031413,5020.321448,5046.172378,8802.933594,15.16427
3304.051847,4984.103016,5010.271985,8788.325195,15.151681
3304.072281,4995.324606,5022.210166,8779.666016,15.144215
3304.092714,0,0,8788.5625,15.151887
3304.113148,5044.874336,5073.219874,8792.219727,15.155039
3304.133582,5032.332839,5060.869431,8804.547852,15.165661
3304.154015,5038.573428,5064.749175,8782.738281,15.146866
3304.174449,5091.122321,5119.96704,8788.385742,15.151733
3304.194882,5037.549762,5064.231032,8782.589844,15.146737
3304.215316,5027.332324,5055.741137,8773.108398,15.138558
3304.23575,5031.245867,5060.170357,8786.135742,15.149795
3304.256183,5030.003928,5055.600589,8761.791016,15.128791
3304.276617,5023.734364,5052.869885,8775.244141,15.140402
3304.29705,5039.846091,5066.36436,8761.427734,15.128477
3304.317484,5022.41264,5051.471927,8768.763672,15.134811
3304.337918,5048.041019,5077.628863,8777.232422,15.142118
3304.358351,5038.959852,5068.140151,8760.546875,15.127717
3304.378785,5036.117122,5064.15525,8755.511719,15.123369
3304.399218,5041.468489,5070.307614,8760.611328,15.127772
3304.419652,5030.457888,5057.312492,8759.882812,15.127145
3304.440086,5041.550855,5069.494984,8752.709961,15.120949
3304.460519,5032.555306,5060.948339,8741.390625,15.111169
3304.480953,5057.300831,5085.517712,8747.154297,15.11615
3304.501386,5049.688282,5078.489438,8744.646484,15.113983
3304.52182,5051.377248,5080.668495,8743.848633,15.113294
3304.542254,5038.259631,5066.68273,8743.433594,15.112935
3304.562687,5047.618115,5076.179509,8746.178711,15.115308
3304.583121,0,0,8739.962891,15.109935
3304.603554,5052.245089,5074.336446,8748.891602,15.11765
3304.623988,5032.971714,5057.389571,8747.954102,15.116841
3304.644422,5040.741288,5065.051059,8735.946289,15.106462
3304.664855,5034.787611,5060.062284,8731.150391,15.102315
3304.685289,5028.382291,5055.615303,8737.036133,15.107404
3304.705722,5026.71723,5053.459939,8731.058594,15.102235
3304.726156,5035.891307,5063.352836,8724.513672,15.096573
3304.74659,5017.220947,5044.457936,8728.851562,15.100326
3304.767023,5034.807375,5059.686962,8729.389648,15.100792
3304.787457,5042.436566,5070.121265,8725.251953,15.097212
3304.80789,5065.402629,5094.764106,8718.155273,15.091072
3304.828324,5033.005213,5060.722002,8722.668945,15.094979
3304.848758,5040.995866,5070.697651,8719.697266,15.092406
3304.869191,5011.96348,5041.394518,8719.576172,15.092302
3304.889625,5028.241525,5058.452006,8703.714844,15.078568
3304.910058,5014.336968,5042.725383,8714.144531,15.0876
3304.930492,5044.889799,5075.694177,8699.553711,15.074964
3304.950926,5039.333395,5069.340034,8704.392578,15.079155
3304.971359,5039.866723,5068.593596,8710.736328,15.084649
3304.991793,5019.030677,5046.973627,8697.126953,15.072862
3305.012226,5012.399644,5041.744348,8695.735352,15.071655
3305.03266,5035.076179,5068.807283,8697.351562,15.073056
3305.053094,5036.483164,5066.348016,8690.357422,15.066995
3305.073527,5045.154147,5076.40832,8689.464844,15.066219
3305.093961,5035.164465,5064.965098,8688.21875,15.065139
3305.114395,5034.455756,5064.446378,8677.168945,15.055556
3305.134828,5040.898975,5071.721501,8682.020508,15.059764
3305.155262,5020.366822,5053.694187,8681.292969,15.059134
3305.175695,5044.764041,5078.373182,8696.418945,15.072247
3305.196129,5032.394716,5064.046546,8682.713867,15.060367
3305.216562,5020.382681,5053.03807,8677.65625,15.055979
3305.236996,5040.832393,5075.294083,8680.894531,15.058788
3305.25743,5033.482306,5064.257371,8674.62793,15.053352
3305.277863,5032.169938,5062.609648,8681.063477,15.058934
3305.298297,5025.61752,5057.750011,8674.357422,15.053118
3305.318731,5019.017933,5052.349199,8669.120117,15.048572
3305.339164,5033.831706,5064.555268,8667.65918,15.047304
3305.359598,5038.724151,5066.491538,8673.887695,15.052711
3305.380031,5035.642181,5063.528063,8661.632812,15.042072
3305.400465,5019.227569,5048.451773,8667.855469,15.047475
3305.420899,5042.704097,5072.739918,8654.765625,15.036108
3305.441332,5049.664099,5080.690958,8657.001953,15.038051
3305.461766,5057.782623,5087.469024,8653.032227,15.034602
3305.482199,5036.726242,5066.219774,8647.761719,15.030024
3305.502633,5040.384722,5071.126469,8649.338867,15.031393
3305.523067,5036.627519,5064.458095,8640.171875,15.023425
3305.5435,5034.157314,5066.574122,8639.436523,15.022787
3305.563934,0,0,8650.287109,15.032218
3305.584367,5063.060801,5093.031134,8661.137695,15.041643
3305.604801,5047.911365,5076.940207,8648.957031,15.031061
3305.625235,5054.895041,5084.367009,8640.321289,15.023556
3305.645668,5029.335701,5061.643356,8632.013672,15.016332
3305.666102,5048.039455,5077.609553,8635.175781,15.019081
3305.686535,5023.618374,5055.243203,8641.178711,15.024301
3305.706969,5026.898991,5057.222037,8624.642578,15.009919
3305.727403,5041.606736,5072.7444,8628.621094,15.013381
3305.747836,5032.278747,5061.924892,8631.441406,15.015834
3305.76827,5039.474834,5068.941447,8626.736328,15.01174
3305.788703,5058.128732,5089.513882,8617.96875,15.004109
3305.809137,5043.126694,5077.211435,8619.132812,15.005124
3305.829571,5036.853044,5068.663202,8620.180664,15.006035
3305.850004,5045.782355,5079.038964,8620.133789,15.005995
3305.870438,5031.624865,5062.897658,8608.751953,14.996084
3305.890871,5032.036779,5064.208237,8611.556641,14.998527
3305.911305,5036.135748,5065.437946,8599.942383,14.988411
3305.931739,5069.36532,5099.541338,8615.142578,15.001651
3305.952172,5046.207929,5078.221371,8607.445312,14.994946
3305.972606,5014.189277,5046.293029,8610.322266,14.997453
3305.993039,5026.277386,5056.809825,8601.71875,14.989958
3306.013473,5020.018972,5052.626033,8607.922852,14.995362
3306.033907,5062.841069,5095.276981,8601.088867,14.989408
3306.05434,5047.965864,5077.95123,8595.84375,14.984838
3306.074774,5056.490721,5090.437217,8600.674805,14.989048
3306.095207,5035.657642,5067.20495,8589.456055,14.97927
3306.115641,5059.00614,5092.253213,8583.224609,14.973835
3306.136075,5041.956273,5074.848209,8594.978516,14.984084
3306.156508,5030.258529,5063.736435,8588.530273,14.978462
3306.176942,5028.990209,5061.644441,8588.134766,14.978116
3306.197375,5036.350685,5069.452663,8586.605469,14.976783
3306.217809,5033.335777,5066.962757,8579.405273,14.970502
3306.238243,5056.964977,5091.49197,8576.00293,14.967534
3306.258676,5029.156738,5062.620914,8573.571289,14.965412
3306.27911,5058.084035,5095.121597,8580.056641,14.97107
3306.299543,5035.751139,5068.463998,8569.085938,14.961496
3306.319977,5024.886938,5059.450592,8572.135742,14.964159
3306.340411,5042.615884,5075.821388,8569.685547,14.96202
3306.360844,5062.985421,5096.344749,8576.111328,14.967628
3306.381278,5049.467571,5084.072821,8562.003906,14.955313
3306.401711,5037.573512,5067.585372,8568.567383,14.961044
3306.422145,5046.975048,5078.975382,8567.263672,14.959906
3306.442579,5057.931578,5089.962423,8571.0625,14.963223
3306.463012,5034.515164,5065.71352,8564.371094,14.95738
3306.483446,5039.832101,5070.09607,8558.072266,14.951879
3306.503879,5022.788975,5059.953084,8562.576172,14.955812
3306.524313,5040.650081,5073.718533,8552.053711,14.946619
3306.544747,0,0,8552.222656,14.946767
3306.56518,5034.070944,5067.452249,8549.311523,14.944224
3306.585614,5054.702711,5090.945823,8547.78125,14.942885
3306.606048,5037.326206,5075.963249,8553.62207,14.94799
3306.626481,5034.471845,5068.497431,8542.754883,14.938493
3306.646915,5042.64334,5079.511958,8542.160156,14.937972
3306.667348,5026.924149,5062.052619,8539.855469,14.935957
3306.687782,5032.543488,5066.189418,8539.462891,14.935615
3306.708216,5032.153259,5066.577524,8538.59375,14.934854
3306.728649,5021.593119,5059.138849,8534.689453,14.931438
3306.749083,5026.921115,5062.32703,8522.683594,14.920932
3306.769516,5050.054671,5085.576591,8528.504883,14.926027
3306.78995,5044.846884,5080.809152,8525.5,14.923398
3306.810383,5030.96147,5064.081432,8530.139648,14.927459
3306.830817,5043.282264,5078.056701,8519.071289,14.917771
3306.851251,5044.112773,5076.910756,8523.918945,14.922014
3306.871684,5044.620858,5082.320411,8520.125977,14.918694
3306.892118,5030.077575,5063.689113,8513.816406,14.913169
3306.912551,5028.306316,5061.997878,8516.77832,14.915763
3306.932985,5060.380653,5093.630982,8511.25,14.91092
3306.953419,5030.552318,5068.023514,8524.178711,14.92224
3306.973852,5029.596883,5062.874999,8513.230469,14.912656
3306.994286,5020.293005,5053.792442,8507.584961,14.907709
3307.01472,5034.698378,5069.47285,8519.351562,14.918016
3307.035153,0,0,8507.185547,14.90736
3307.055587,5026.687338,5058.57144,8502.165039,14.90296
3307.07602,5017.641596,5050.913394,8511.352539,14.911011
3307.096454,0,0,8508.027344,14.908097
3307.116888,5022.646898,5057.518894,8504.704102,14.905186
3307.137321,5039.307407,5073.963577,8506.604492,14.906852
3307.157755,5043.503024,5077.842139,8499.21875,14.900378
3307.178188,5029.931815,5065.099517,8494.77832,14.896485
3307.198622,5023.644497,5059.532887,8494.211914,14.895989
3307.219056,5046.151604,5084.029073,8489.246094,14.891633
3307.239489,5011.201071,5046.477607,8481.975586,14.885256
3307.259923,5030.185824,5065.732485,8488.422852,14.890912
3307.280356,0,0,8483.716797,14.886784
3307.30079,5007.941169,5044.797666,8492.832031,14.894779
3307.321224,5056.501304,5093.203047,8482.919922,14.886085
3307.341657,5044.879917,5083.386901,8472.750977,14.877159
3307.362091,5024.547957,5062.62242,8480.958008,14.884363
3307.382524,5024.176453,5059.585424,8477.09082,14.880969
3307.402958,5060.54077,5096.270406,8472.345703,14.876802
3307.423392,5020.262621,5056.772316,8469.586914,14.874381
3307.443825,5044.353253,5080.380839,8458.298828,14.864466
3307.464259,5034.413263,5070.654449,8465.174805,14.870505
3307.484692,0,0,8465.988281,14.871221
3307.505126,5036.602603,5074.197901,8466.923828,14.872043
3307.52556,0,0,8467.97168,14.872963
3307.545993,0,0,8469.020508,14.873883
3307.566427,5009.114157,5043.738032,8472.519531,14.876956
3307.58686,5003.889108,5038.952379,8455.789062,14.862261
3307.607294,5027.588853,5061.142453,8460.25,14.86618
3307.627728,5035.623202,5069.853149,8456.44043,14.862832
3307.648161,5024.784761,5060.276851,8448.955078,14.856253
3307.668595,5036.153678,5072.348027,8465.518555,14.870809
3307.689028,5047.70067,5085.809206,8451.082031,14.858122
3307.709462,5014.976973,5052.349076,8447.103516,14.854626
3307.729896,5047.789424,5084.46652,8444.132812,14.852014
3307.750329,5046.88083,5083.702282,8450.359375,14.857487
3307.770763,5036.274742,5073.113681,8442.97168,14.850991
3307.791196,5048.097377,5086.207248,8439.073242,14.847563
3307.81163,5030.118244,5066.88577,8435.304688,14.844247
3307.832064,5028.25935,5067.505673,8436.750977,14.845519
3307.852497,5045.462083,5085.096104,8427.293945,14.837196
3307.872931,5032.315559,5068.152566,8431.826172,14.841186
3307.893364,5053.647148,5089.885891,8436.085938,14.844934
3307.913798,5050.455141,5088.715001,8428.330078,14.838109
3307.934232,5031.551252,5070.282502,8424.40625,14.834656
3307.954665,5037.618108,5075.328898,8409.507812,14.82153
3307.975099,5028.991795,5069.274148,8416.357422,14.827567
3307.995532,5040.550437,5077.861276,8418.827148,14.829741
3308.015966,5033.972366,5075.33886,8417.654297,14.828709
3308.0364,5038.433815,5077.673254,8417.488281,14.828562
3308.056833,5031.320852,5069.481914,8414.220703,14.825684
3308.077267,5035.613263,5074.106327,8418.470703,14.829428
3308.0977,5055.758592,5095.284427,8403.135742,14.815914
3308.118134,5039.290755,5076.431982,8413.098633,14.824695
3308.138568,5032.225614,5069.263613,8408.018555,14.820218
3308.159001,5040.090211,5079.139894,8398.654297,14.811963
3308.179435,5030.275272,5069.111313,8408.873047,14.820972
3308.199869,5023.824407,5061.152552,8411.387695,14.823188
3308.220302,5033.275184,5070.807378,8401.94043,14.814861
3308.240736,5043.350524,5080.334251,8405.397461,14.817909
3308.261169,0,0,8400.549805,14.813634
3308.281603,5050.822152,5088.899096,8390.611328,14.80487
3308.302036,5019.218134,5057.277862,8382.852539,14.798022
3308.32247,5034.694264,5070.884798,8384.011719,14.799046
3308.342904,5030.780895,5069.071964,8389.076172,14.803515
3308.363337,5023.119418,5060.417854,8385.412109,14.800282
3308.383771,5025.705693,5064.66933,8385.969727,14.800775
3308.404204,5032.387516,5073.857696,8384.813477,14.799754
3308.424638,5056.502446,5092.79614,8377.967773,14.793712
3308.445072,5055.677933,5095.109365,8380.595703,14.796031
3308.465505,5036.138406,5074.909241,8385.481445,14.800343
3308.485939,5041.651075,5079.025853,8372.311523,14.788716
3308.506373,5050.971233,5088.453338,8362.069336,14.779668
3308.526806,5030.656081,5067.256428,8350.129883,14.769114
3308.54724,5056.327302,5092.694469,8379.443359,14.795013
3308.567673,5054.633432,5090.871609,8363.445312,14.780884
3308.588107,5066.458672,5103.301866,8362.115234,14.77971
3308.608541,5059.992902,5096.921272,8351.614258,14.770424
3308.628974,5040.030577,5080.052084,8354.738281,14.773188
3308.649408,5030.132924,5070.405786,8362.933594,14.780432
3308.669841,5030.939308,5070.463179,8365.994141,14.783136
3308.690275,5039.214191,5077.943971,8357.999023,14.77607
3308.710709,5030.731248,5066.74788,8363.735352,14.78114
3308.731142,5035.903446,5074.905617,8345.12793,14.764688
3308.751576,0,0,8348.507812,14.767677
3308.772009,5020.807746,5063.133363,8349.603516,14.768647
3308.792443,5028.030157,5064.972873,8355.34668,14.773726
3308.812877,5047.975064,5087.173009,8365.339844,14.782558
3308.83331,5078.238502,5116.647499,8367.066406,14.784083
3308.853744,5037.160076,5078.074996,8367.444336,14.784417
3308.874177,0,0,8362.394531,14.779955
3308.894611,5004.548164,5043.718556,8357.188477,14.775353
3308.915045,5029.756726,5070.401276,8352.265625,14.771002
3308.935478,5047.956298,5084.975283,8364.204102,14.781554
3308.955912,5048.893597,5084.68953,8353.554688,14.772141
3308.976345,5052.957238,5091.436111,8347.785156,14.767039
3308.996779,0,0,8346.027344,14.765485
3309.017213,5050.027579,5088.729805,8354.598633,14.773065
3309.037646,5069.027717,5110.073638,8353.536133,14.772124
3309.05808,5018.033102,5057.867148,8348.601562,14.767761
3309.078513,5033.269338,5074.110516,8338.21875,14.758575
3309.098947,5025.541161,5066.562621,8341.771484,14.761719
3309.119381,5045.866267,5084.95797,8341.671875,14.761631
3309.139814,5023.151023,5063.545575,8348.303711,14.767497
3309.160248,5045.645022,5085.658005,8352.837891,14.771506
3309.180681,5049.823843,5090.397879,8348.87207,14.768
3309.201115,5062.469135,5105.878276,8338.975586,14.759245
3309.221549,5028.298967,5069.674901,8361.09668,14.778808
3309.241982,5016.483938,5057.390115,8347.205078,14.766525
3309.262416,5046.148493,5090.745286,8360.035156,14.77787
3309.282849,5037.266431,5078.041195,8344.411133,14.764054
3309.303283,5030.227668,5070.672537,8338.680664,14.758984
3309.323717,5062.336523,5104.173823,8340.943359,14.760987
3309.34415,5062.153319,5104.776501,8347.014648,14.766356
3309.364584,5045.872578,5086.645429,8350.543945,14.769479
3309.385017,5054.199755,5094.145301,8348.102539,14.767319
3309.405451,5060.561388,5099.703533,8342.900391,14.762717
3309.425885,5063.101401,5101.803738,8331.988281,14.753061
3309.446318,5033.639601,5071.193453,8332.400391,14.753425
3309.466752,5032.317133,5073.473486,8333.554688,14.754447
3309.487185,0,0,8327.413086,14.749009
3309.507619,5052.587685,5093.072129,8321.270508,14.743568
3309.528053,5051.555163,5092.50815,8335.556641,14.756219
3309.548486,5064.668805,5104.177917,8323.105469,14.745194
3309.56892,5053.424129,5094.836054,8328.994141,14.750409
3309.589353,5041.706297,5081.533041,8327.1875,14.74881
3309.609787,5074.649096,5117.250159,8320.740234,14.743099
3309.630221,5054.926207,5096.015565,8338.408203,14.758742
3309.650654,5038.034631,5077.866488,8328.412109,14.749893
3309.671088,5044.16613,5087.767908,8328.867188,14.750298
3309.691522,5056.0497,5097.562653,8314.582031,14.737642
3309.711955,5037.929096,5082.0285,8317.119141,14.739889
3309.732389,5066.384164,5107.896482,8325.829102,14.747606
3309.752822,5049.53797,5090.302897,8318.321289,14.740956
3309.773256,5008.293134,5049.545539,8325.650391,14.747448
3309.793689,5038.104644,5078.888494,8319.367188,14.741882
3309.814123,5015.607851,5057.683408,8335.808594,14.756441
3309.834557,5050.227887,5091.104069,8317.056641,14.739836
3309.85499,5047.24735,5087.805255,8327.821289,14.74937
3309.875424,5044.932983,5087.622409,8312.900391,14.736151
3309.895857,5003.967732,5046.981354,8318.185547,14.740834
3309.916291,5061.443532,5105.392299,8311.331055,14.73476
3309.936725,5037.163983,5078.894974,8312.62793,14.73591
3309.957158,5060.601477,5102.287749,8317.025391,14.739808
3309.977592,5032.141405,5073.227743,8318.449219,14.741068
3309.998026,5016.374475,5058.418577,8309.018555,14.73271
3310.018459,5045.889351,5088.47169,8305.495117,14.729586
3310.038893,5036.441595,5076.674512,8297.838867,14.722796
3310.059326,5041.406268,5083.449657,8309.902344,14.733494
3310.07976,5042.691943,5082.709798,8294.860352,14.720153
3310.100194,5028.328226,5069.704925,8309.145508,14.732823
3310.120627,5039.101088,5082.132918,8309.979492,14.733562
3310.141061,5025.759695,5066.300963,8305.294922,14.729408
3310.161494,5044.563442,5084.149771,8306.494141,14.730472
3310.181928,5025.063767,5066.739071,8314.966797,14.737982
3310.202361,5037.67773,5078.396951,8310.101562,14.733671
3310.222795,0,0,8291.327148,14.717018
3310.243229,5086.632775,5124.519248,8297.694336,14.722668
3310.263662,5034.072734,5074.944457,8281.017578,14.707865
3310.284096,5024.884714,5066.369995,8282.542969,14.709219
3310.30453,5056.64363,5097.33853,8280.429688,14.707343
3310.324963,4999.831906,5042.032351,8287.513672,14.713633
3310.345397,5037.698901,5078.496462,8278.469727,14.705603
3310.36583,5030.287567,5071.786706,8277.014648,14.704309
3310.386264,5033.284618,5074.232642,8282.619141,14.709287
3310.406698,5046.910736,5089.759379,8270.919922,14.698895
3310.427131,5034.011163,5079.03867,8290.556641,14.716334
3310.447565,5056.40065,5099.778604,8275.787109,14.703219
3310.467998,5020.00544,5064.030342,8275.033203,14.70255
3310.488432,5050.413084,5096.518106,8268.789062,14.697001
3310.508866,5042.971259,5086.347211,8283.149414,14.709759
3310.529299,5044.664905,5086.876118,8269.322266,14.697476
3310.549733,5043.07873,5085.407243,8257.963867,14.687378
3310.570166,5047.502394,5090.947871,8261.8125,14.6908
3310.5906,5046.363799,5091.626584,8256.988281,14.68651
3310.611034,5047.899803,5090.806138,8263.037109,14.69189
3310.631467,5045.04,5091.183734,8254.035156,14.683886
3310.651901,5065.091585,5111.830744,8254.99707,14.68474
3310.672334,5046.705314,5094.108463,8251.256836,14.681412
3310.692768,5062.842962,5107.77039,8245.583984,14.676365
3310.713202,5040.184859,5085.305919,8245.629883,14.676407
3310.733635,5038.636761,5084.647409,8233.005859,14.665167
3310.754069,5094.308105,5137.597398,8232.496094,14.664712
3310.774502,5055.162238,5099.976422,8232.49707,14.664714
3310.794936,5037.794207,5081.909941,8238.96875,14.670477
3310.81537,5057.07639,5101.263081,8227.112305,14.659917
3310.835803,5058.093117,5102.56481,8216.667969,14.650609
3310.856237,5041.179328,5085.193993,8227.026367,14.659841
3310.87667,5066.837992,5112.909391,8218.21582,14.651988
3310.897104,5053.340842,5101.233113,8204.209961,14.639499
3310.917538,5042.772079,5086.862073,8211.005859,14.64556
3310.937971,5053.236585,5097.228533,8209.185547,14.643936
3310.958405,5033.076654,5077.630145,8194.136719,14.630507
3310.978838,5040.056777,5085.641572,8193.783203,14.630192
3310.999272,5044.425938,5089.445217,8199.214844,14.635039
3311.019706,5050.844903,5094.508705,8186.674316,14.623845
3311.040139,5044.17471,5087.783778,8186.90332,14.624048
3311.060573,5059.740527,5104.921992,8185.048828,14.622393
3311.081006,5028.29043,5071.195927,8180.758301,14.618559
3311.10144,5032.121821,5076.565687,8171.609375,14.610382
3311.121874,5053.987657,5097.192788,8167.308594,14.606538
3311.142307,5031.883824,5076.467126,8186.418945,14.623616
3311.162741,5018.638717,5060.513928,8162.132812,14.601908
3311.183174,0,0,8178.460938,14.616507
3311.203608,0,0,8159.762695,14.599788
3311.224042,5017.308269,5064.714099,8170.630859,14.609509
3311.244475,5035.164525,5081.442154,8159.945312,14.599952
3311.264909,5027.987356,5076.94588,8169.709473,14.608684
3311.285342,5049.140853,5096.088169,8150.255859,14.591281
3311.305776,5031.18086,5070.080906,8161.460938,14.601308
3311.32621,5027.656973,5075.317116,8154.135742,14.594753
3311.346643,5034.518159,5082.055751,8151.847168,14.592706
3311.367077,5048.009308,5093.740526,8168.649414,14.607737
3311.38751,5020.507954,5064.138233,8133.605957,14.576369
3311.407944,5009.374898,5051.141539,8153.57373,14.59425
3311.428378,5000.472551,5058.89396,8139.566895,14.581709
3311.448811,0,0,8129.307129,14.572516
3311.469245,5038.802928,5081.995042,8119.047363,14.563317
3311.489678,5054.082436,5098.327947,8118.995117,14.563271
3311.510112,5038.144874,5084.361117,8115.597656,14.560224
3311.530546,5041.484124,5086.641216,8117.830078,14.562225
3311.550979,5038.75764,5085.041135,8116.563477,14.56109
3311.571413,5051.033774,5097.498963,8120.836914,14.564922
3311.591847,5046.148094,5092.386287,8105.448242,14.551116
3311.61228,5051.569436,5099.931948,8110.174316,14.555358
3311.632714,5043.234014,5089.861726,8098.068848,14.544491
3311.653147,0,0,8110.215332,14.555394
3311.673581,5037.538558,5083.696504,8104.958984,14.550676
3311.694014,0,0,8094.288086,14.541095
3311.714448,5033.108129,5078.983648,8084.52832,14.532327
3311.734882,5044.446011,5091.367989,8074.294434,14.523126
3311.755315,5077.362374,5121.510332,8089.596191,14.53688
3311.775749,5034.246226,5080.878731,8064.5,14.514315
3311.796183,5060.019036,5107.244421,8076.386719,14.525006
3311.816616,5025.8854,5075.602289,8066.631348,14.516232
3311.83705,5030.102446,5077.765657,8079.919922,14.528184
3311.857483,5036.381832,5079.77964,8083.325684,14.531244
3311.877917,5051.007511,5097.435837,8073.885254,14.522758
3311.898351,5053.646534,5100.683233,8081.229004,14.529361
3311.918784,5032.218032,5081.070265,8087.930664,14.535383
3311.939218,0,0,8060.579102,14.510785
3311.959651,5051.595164,5096.440591,8069.605469,14.518908
3311.980085,5083.142744,5130.638122,8066.648438,14.516247
3312.000519,5065.348191,5114.03662,8062.300781,14.512335
3312.020952,5066.682263,5114.437391,8061.052734,14.511211
3312.041386,5072.836315,5119.889153,8064.794434,14.514579
3312.061819,5071.11381,5120.276519,8056.955078,14.507523
3312.082253,5082.014679,5130.909471,8045.556641,14.497257
3312.102687,5113.583604,5161.882565,8045.393555,14.497109
3312.12312,5094.072379,5144.384173,8071.860352,14.520936
3312.143554,5121.222431,5173.133025,8046.168945,14.497808
3312.163987,5135.051509,5184.748472,8043.441406,14.495351
3312.184421,5106.13364,5155.464045,8036.238281,14.488859
3312.204855,5150.667432,5201.686358,8040.879883,14.493042
3312.225288,5147.502449,5196.461037,8016.830078,14.471353
3312.245722,5145.859753,5195.812151,8025.715332,14.47937
3312.266155,5168.1488,5218.785618,8031.367188,14.484468
3312.286589,5196.398383,5246.685489,8037.141602,14.489673
3312.307023,5175.31589,5225.84077,8000.710449,14.456797
3312.327456,5196.60299,5242.53387,8000.757812,14.45684
3312.34789,5221.655136,5270.030631,7993.850098,14.450597
3312.368323,5238.205765,5281.94794,7991.925293,14.448856
3312.388757,5249.934689,5298.103332,8004.387695,14.460118
3312.409191,5273.690832,5323.784425,7984.214844,14.441885
3312.429624,0,0,7991.176758,14.44818
3312.450058,5279.205336,5320.344029,7986.734375,14.444163
3312.470491,5299.036369,5343.096574,7992.206055,14.449111
3312.490925,5288.406796,5332.163118,7984.589844,14.442225
3312.511359,5325.30137,5370.247629,7982.653809,14.440474
3312.531792,5320.934587,5367.162462,8004.446289,14.460172
3312.552226,5320.241418,5368.865728,8010.78125,14.465892
3312.572659,5337.852001,5385.373324,8005.719727,14.461322
3312.593093,5361.437553,5412.717876,7971.985352,14.430821
3312.613527,5346.993178,5398.374221,8005.255859,14.460902
3312.63396,5353.616034,5405.13901,8015.771484,14.470397
3312.654394,5372.864733,5426.109772,8005.439453,14.461068
3312.674827,5409.323292,5461.79624,8023.503906,14.477375
3312.695261,5416.291181,5469.600767,8017.166992,14.471657
3312.715695,5447.730831,5502.57275,8010.538574,14.465672
3312.736128,5435.323023,5491.713207,8021.310547,14.475396
3312.756562,5469.114979,5524.428524,8006.204102,14.461759
3312.776995,5508.399528,5563.420148,8014.351562,14.469115
3312.797429,5507.457115,5563.387269,8003.246094,14.459087
3312.817863,5510.008737,5566.866956,8011.476074,14.466519
3312.838296,5496.624199,5552.703889,8011.751953,14.466768
3312.85873,5504.292361,5560.658289,8006.842285,14.462336
3312.879163,5518.887064,5572.969975,7993.63623,14.450404
3312.899597,5521.803509,5577.959541,7982.46582,14.440303
3312.920031,5530.418302,5583.887888,7998.791016,14.455062
3312.940464,5624.552231,5615.250367,8004.31543,14.460052
3312.960898,5666.086098,5653.625194,7991.272949,14.448267
3312.981331,5656.999914,5645.623435,7991.003418,14.448024
3313.001765,5642.995243,5630.574413,7988.999512,14.446212
3313.022199,5661.890436,5648.727797,7978.228027,14.43647
3313.042632,5680.268321,5666.656155,7980.53125,14.438554
