time flux flux_err zp zpsys filter
58099.526174 814.6082590000005 212.891504 25.47 ab kst
58099.546608 812.1526750000003 213.08051099999997 25.47 ab kst
58099.587475 879.908077 213.00510699999998 25.47 ab kst
58099.607909 890.2331439999998 212.957069 25.47 ab kst
58099.628341999996 871.3043029999999 212.92267 25.47 ab kst
58099.648776 870.371564 212.583338 25.47 ab kst
58099.66921 857.2277509999994 212.42405699999998 25.47 ab kst
58099.689643 884.9202859999996 212.449121 25.47 ab kst
58099.710076999996 872.9154259999996 212.473552 25.47 ab kst
58099.73051 874.5276119999999 212.30497599999998 25.47 ab kst
58099.750944 871.3908529999999 212.362596 25.47 ab kst
58099.771377 848.1404130000001 212.263262 25.47 ab kst
58099.791811 848.1483429999998 212.198239 25.47 ab kst
58099.832678 882.3792350000003 212.146748 25.47 ab kst
58099.853112 872.5955009999998 212.072664 25.47 ab kst
58099.873546 861.1909850000002 211.95067400000002 25.47 ab kst
58099.893979 883.4425879999999 211.995107 25.47 ab kst
58099.914413 864.7818399999996 211.90413999999998 25.47 ab kst
58099.934846000004 877.0351860000001 211.898021 25.47 ab kst
58099.95528 868.86373 211.784765 25.47 ab kst
58099.975714 878.1625119999999 211.823381 25.47 ab kst
58099.996147 871.1483749999998 211.671305 25.47 ab kst
58100.016581 882.8198709999997 211.739715 25.47 ab kst
58100.037014 867.0756650000003 211.636721 25.47 ab kst
58100.057448 836.4079920000004 211.54291400000002 25.47 ab kst
58100.077882 879.386211 211.51584100000002 25.47 ab kst
58100.098315 862.3787080000002 211.507175 25.47 ab kst
58100.118749 845.9275669999997 211.465186 25.47 ab kst
58100.139182 841.4033570000001 211.42062 25.47 ab kst
58100.159616 785.8708159999996 211.23163599999998 25.47 ab kst
58100.18005 813.2344619999994 211.335224 25.47 ab kst
58100.200483 824.7731200000007 211.40542599999998 25.47 ab kst
58100.220917 816.931724 211.390652 25.47 ab kst
58100.24135 790.7029600000005 211.18325699999997 25.47 ab kst
58100.261784 786.9780929999997 211.136982 25.47 ab kst
58100.282218 795.6545409999999 211.1732 25.47 ab kst
58100.323084999996 860.303739 210.881618 25.47 ab kst
58100.343518 864.9419259999995 210.935477 25.47 ab kst
58100.363952 857.8997509999999 210.804571 25.47 ab kst
58100.384386 877.6653649999998 210.86743399999997 25.47 ab kst
58100.404819 861.2028119999995 210.798618 25.47 ab kst
58100.425253 855.0082149999998 210.734396 25.47 ab kst
58100.445686 864.888688 210.735636 25.47 ab kst
58100.46612 842.95766 210.64272400000002 25.47 ab kst
58100.486554 866.2153179999996 210.658381 25.47 ab kst
58100.506987 829.2692049999996 210.60750099999998 25.47 ab kst
58100.527421 799.6825360000003 210.51561 25.47 ab kst
58100.568288 866.3796929999999 210.45924700000003 25.47 ab kst
58100.588722 902.717756 210.42050899999998 25.47 ab kst
58100.609155 880.8303700000006 210.36284300000003 25.47 ab kst
58100.629589000004 858.0862880000004 210.36406000000002 25.47 ab kst
58100.650023 875.2917180000004 210.26826 25.47 ab kst
58100.670456 847.6575479999992 210.14862200000002 25.47 ab kst
58100.69089 855.3195780000005 210.236673 25.47 ab kst
58100.711323 853.8370420000001 210.08500899999999 25.47 ab kst
58100.731757 846.9790789999997 210.03751499999998 25.47 ab kst
58100.752191 824.2160890000005 209.924168 25.47 ab kst
58100.772624 811.8955479999995 209.889339 25.47 ab kst
58100.813491 853.4862430000003 209.85065 25.47 ab kst
58100.833925 845.2577369999999 209.79166099999998 25.47 ab kst
58100.854359 866.6493499999997 209.815042 25.47 ab kst
58100.874792 863.5567190000002 209.750198 25.47 ab kst
58100.895226 858.4082609999996 209.628819 25.47 ab kst
58100.915659 839.8576299999995 209.622275 25.47 ab kst
58100.936093 842.617663 209.616862 25.47 ab kst
58100.956527 844.4143759999997 209.605385 25.47 ab kst
58100.97696 823.7803729999996 209.45425 25.47 ab kst
58100.997394 820.893384 209.487872 25.47 ab kst
58101.017827 828.8292060000003 209.523451 25.47 ab kst
58101.058695 907.1522020000002 209.301858 25.47 ab kst
58101.079128 913.7632130000002 209.418237 25.47 ab kst
58101.099562 888.0044020000005 209.274481 25.47 ab kst
58101.119996 871.4142499999998 209.14154 25.47 ab kst
58101.140429 884.0300770000003 209.194433 25.47 ab kst
58101.160863 886.4853909999993 209.15830400000002 25.47 ab kst
58101.181296 858.6083560000006 209.092771 25.47 ab kst
58101.20173 841.6073500000002 208.953554 25.47 ab kst
58101.222163 864.6279509999995 209.037347 25.47 ab kst
58101.242597 855.819555 208.909873 25.47 ab kst
58101.263031 851.6922840000007 208.837996 25.47 ab kst
58101.303898 874.1233630000006 208.755229 25.47 ab kst
58101.324330999996 855.1228110000002 208.667252 25.47 ab kst
58101.344765 869.8103259999998 208.64817299999999 25.47 ab kst
58101.365199 870.0701600000002 208.526047 25.47 ab kst
58101.385632 880.7332880000004 208.567221 25.47 ab kst
58101.406066 869.5129590000006 208.478615 25.47 ab kst
58101.4265 852.299943 208.368575 25.47 ab kst
58101.446933 882.6439909999999 208.486524 25.47 ab kst
58101.467367 891.9875240000001 208.45567 25.47 ab kst
58101.4878 879.8434229999993 208.355715 25.47 ab kst
58101.508234 889.1135909999994 208.344558 25.47 ab kst
58101.528668 855.1754310000006 208.126359 25.47 ab kst
58101.549101 888.5514249999997 208.210254 25.47 ab kst
58101.569535 877.3030659999995 208.18436100000002 25.47 ab kst
58101.589968 891.0391520000003 208.130122 25.47 ab kst
58101.610402 860.7171509999998 207.987682 25.47 ab kst
58101.630836 842.2229340000004 207.898119 25.47 ab kst
58101.651269 866.1008469999997 207.961266 25.47 ab kst
58101.671703 862.7814170000001 207.883327 25.47 ab kst
58101.692136 879.2942229999999 207.77950900000002 25.47 ab kst
58101.71257 849.3167370000001 207.822522 25.47 ab kst
58101.733004 851.6651819999997 207.809029 25.47 ab kst
58101.753437 853.7085229999993 207.76933400000001 25.47 ab kst
58101.794304 892.9427750000004 207.660268 25.47 ab kst
58101.814738 905.2870229999999 207.621529 25.47 ab kst
58101.835172 898.8027920000004 207.623658 25.47 ab kst
58101.855605 886.2946590000001 207.60426 25.47 ab kst
58101.876039 882.3335770000003 207.428394 25.47 ab kst
58101.896472 892.3116680000003 207.41488999999999 25.47 ab kst
58101.916906 884.1542220000001 207.369122 25.47 ab kst
58101.93734 867.118555 207.331332 25.47 ab kst
58101.957773 846.5018540000001 207.26556200000002 25.47 ab kst
58101.978207 881.1930659999998 207.237775 25.47 ab kst
58101.99864 882.4524890000002 207.20371200000002 25.47 ab kst
58102.019073999996 848.8505990000003 207.136828 25.47 ab kst
58102.039508 856.5520390000001 207.198599 25.47 ab kst
58102.059941 840.4125920000006 207.050141 25.47 ab kst
58102.080375 826.5784450000001 206.966626 25.47 ab kst
58102.100809 814.860165 206.991291 25.47 ab kst
58102.121242 831.1374479999995 207.019912 25.47 ab kst
58102.141676 801.2154049999999 206.940553 25.47 ab kst
58102.162109 782.4328130000004 206.90598400000002 25.47 ab kst
58102.182543 788.80033 206.849923 25.47 ab kst
58102.202977 792.9298869999993 206.824378 25.47 ab kst
58102.22341 783.6830469999995 206.807503 25.47 ab kst
58102.243844 772.0056380000005 206.825351 25.47 ab kst
58102.284711 893.6819700000005 206.576352 25.47 ab kst
58102.305145 875.7640369999999 206.566654 25.47 ab kst
58102.325578 868.9515329999995 206.546077 25.47 ab kst
58102.346012 845.7192829999995 206.379395 25.47 ab kst
58102.366445 878.7854880000004 206.35308700000002 25.47 ab kst
58102.386879 844.3525899999995 206.296023 25.47 ab kst
58102.407313 835.023287 206.33846100000002 25.47 ab kst
58102.427746 837.4827329999998 206.189348 25.47 ab kst
58102.44818 836.3350630000004 206.27608999999998 25.47 ab kst
58102.468613 812.4792159999997 206.182218 25.47 ab kst
58102.489047 863.818053 206.338025 25.47 ab kst
58102.529914 868.3641500000003 206.059653 25.47 ab kst
58102.550348 891.8939719999998 206.024551 25.47 ab kst
58102.570781 869.3703020000003 205.931329 25.47 ab kst
58102.591215 927.9621619999998 206.08283400000002 25.47 ab kst
58102.611649 885.3305229999996 205.77893400000002 25.47 ab kst
58102.632082 902.3902189999999 205.84491699999998 25.47 ab kst
58102.652516 901.0427159999999 205.794834 25.47 ab kst
58102.672949 912.6396079999995 205.80176699999998 25.47 ab kst
58102.693383 889.6812330000002 205.69886100000002 25.47 ab kst
58102.713817 942.5912850000004 205.810383 25.47 ab kst
58102.73425 875.7847000000002 205.606785 25.47 ab kst
58102.795551 888.5169210000004 205.477608 25.47 ab kst
58102.815985 899.9253390000003 205.407553 25.47 ab kst
58102.836418 895.973215 205.359927 25.47 ab kst
58102.856852 905.6854789999998 205.342201 25.47 ab kst
58102.877286 910.3022209999999 205.297527 25.47 ab kst
58102.897719 929.5838880000001 205.347126 25.47 ab kst
58102.918153 913.0830229999992 205.22099999999998 25.47 ab kst
58102.938586 917.1971189999995 205.280357 25.47 ab kst
58102.95902 909.8248109999995 205.135309 25.47 ab kst
58102.979454 890.2727789999999 205.053876 25.47 ab kst
58102.999887 894.2400319999997 205.050499 25.47 ab kst
58103.020321 872.8901109999997 204.950384 25.47 ab kst
58103.040754 857.16561 204.974509 25.47 ab kst
58103.061188 870.1855230000001 204.881476 25.47 ab kst
58103.081622 886.0956729999998 204.907154 25.47 ab kst
58103.102055 868.1508840000006 204.862993 25.47 ab kst
58103.122489 856.7262869999995 204.829824 25.47 ab kst
58103.142922 821.2168460000003 204.716823 25.47 ab kst
58103.163356 861.1487319999997 204.73781100000002 25.47 ab kst
58103.18379 831.1989659999999 204.664818 25.47 ab kst
58103.204223 823.1205650000002 204.603451 25.47 ab kst
58103.224657 809.3442569999997 204.620485 25.47 ab kst
58103.265524 904.6397870000001 204.466809 25.47 ab kst
58103.285958 901.1271459999998 204.468052 25.47 ab kst
58103.306391 908.7852320000002 204.30508 25.47 ab kst
58103.326825 905.7188139999998 204.25774099999998 25.47 ab kst
58103.347258 899.0035119999993 204.265392 25.47 ab kst
58103.367692 895.3036240000001 204.25304 25.47 ab kst
58103.388126 873.6582930000004 204.097181 25.47 ab kst
58103.428993 893.2502619999996 204.083202 25.47 ab kst
58103.449426 866.2404130000004 204.012359 25.47 ab kst
58103.46986 841.4211409999998 203.897512 25.47 ab kst
58103.510727 881.2391180000004 203.770894 25.47 ab kst
58103.531161 895.7477600000002 203.77080700000002 25.47 ab kst
58103.551594 904.2601109999996 203.825574 25.47 ab kst
58103.572028 919.8363079999999 203.80246100000002 25.47 ab kst
58103.592462 922.8372760000002 203.773849 25.47 ab kst
58103.612895 922.5604759999997 203.5885 25.47 ab kst
58103.633329 911.4655110000003 203.64826200000002 25.47 ab kst
58103.653763 915.195721 203.594826 25.47 ab kst
58103.674196 902.398271 203.49589 25.47 ab kst
58103.69463 902.3473830000003 203.426053 25.47 ab kst
58103.715063 871.8520799999997 203.354884 25.47 ab kst
58103.755931 899.192505 203.301309 25.47 ab kst
58103.776364 896.1971960000001 203.374355 25.47 ab kst
58103.796798 894.8032860000003 203.176435 25.47 ab kst
58103.817231 893.6402079999998 203.176058 25.47 ab kst
58103.837665 893.4904740000002 203.18004299999998 25.47 ab kst
58103.858098 921.1105360000001 203.149077 25.47 ab kst
58103.878532 894.3144769999999 202.98991999999998 25.47 ab kst
58103.898966 925.1053819999997 203.130902 25.47 ab kst
58103.919399 923.0993509999998 203.062444 25.47 ab kst
58103.939833 936.179607 203.077671 25.47 ab kst
58103.960267 927.0957549999994 202.957987 25.47 ab kst
58103.9807 859.5230920000004 202.779133 25.47 ab kst
58104.001134 940.9173609999998 202.873826 25.47 ab kst
58104.021567 922.3433270000005 202.792975 25.47 ab kst
58104.042001 906.2648369999997 202.754744 25.47 ab kst
58104.062435 875.6658310000003 202.585999 25.47 ab kst
58104.082868 880.1994070000001 202.668778 25.47 ab kst
58104.103302 889.0686919999998 202.705693 25.47 ab kst
58104.123735 855.2636810000004 202.548278 25.47 ab kst
58104.144169 836.6276719999996 202.626152 25.47 ab kst
58104.164603 845.6662590000005 202.53591699999998 25.47 ab kst
58104.185036 839.726439 202.452955 25.47 ab kst
58104.20547 845.2945060000002 202.60664599999998 25.47 ab kst
58104.246337 948.7496789999996 202.410919 25.47 ab kst
58104.266771 915.4991399999999 202.273192 25.47 ab kst
58104.287204 909.356761 202.2657 25.47 ab kst
58104.307638 933.1346590000003 202.31093700000002 25.47 ab kst
58104.328072 883.7994079999999 202.099597 25.47 ab kst
58104.348505 880.0607250000003 202.15641000000002 25.47 ab kst
58104.368939 862.3160969999999 202.015775 25.47 ab kst
58104.389372 857.1023569999998 202.014947 25.47 ab kst
58104.409805999996 898.0816399999994 202.12630900000002 25.47 ab kst
58104.43024 838.7684439999994 201.990166 25.47 ab kst
58104.450673 833.3614429999998 201.962368 25.47 ab kst
58104.49154 925.2798339999999 201.811096 25.47 ab kst
58104.511974 949.3227979999992 201.846655 25.47 ab kst
58104.532407 930.9723169999997 201.806734 25.47 ab kst
58104.552841 887.502571 201.58789299999998 25.47 ab kst
58104.573275 890.2947380000005 201.654146 25.47 ab kst
58104.593708 886.920075 201.748968 25.47 ab kst
58104.614142 898.0498450000005 201.61404299999998 25.47 ab kst
58104.634575000004 864.9135130000004 201.59280800000002 25.47 ab kst
58104.655009 867.1449350000003 201.63222199999998 25.47 ab kst
58104.675443 838.0212350000002 201.58383600000002 25.47 ab kst
58104.695876 824.0417689999995 201.50444099999999 25.47 ab kst
58104.736744 915.7610020000002 201.374279 25.47 ab kst
58104.757177 926.5608119999997 201.39743 25.47 ab kst
58104.777611 914.7051570000003 201.30733999999998 25.47 ab kst
58104.798044 913.71929 201.243989 25.47 ab kst
58104.818478 912.7464680000003 201.136523 25.47 ab kst
58104.838912 917.0919979999999 201.076192 25.47 ab kst
58104.859345 932.6797429999997 201.167259 25.47 ab kst
58104.879779 929.9132079999999 201.060713 25.47 ab kst
58104.900212 927.1699659999995 201.095925 25.47 ab kst
58104.920646 931.4173039999996 201.06310200000001 25.47 ab kst
58104.94108 948.6352130000005 201.051491 25.47 ab kst
58104.961513 916.8484170000002 200.901598 25.47 ab kst
58104.981947 927.2350310000002 200.985391 25.47 ab kst
58105.00238 920.4707710000002 200.86498899999998 25.47 ab kst
58105.022813999996 911.4852340000007 200.789639 25.47 ab kst
58105.043248 922.1426860000001 200.795109 25.47 ab kst
58105.063681 924.5670119999995 200.759627 25.47 ab kst
58105.084115 939.605748 200.72928100000001 25.47 ab kst
58105.104548 922.7123670000001 200.63423500000002 25.47 ab kst
58105.124982 907.6571240000003 200.611197 25.47 ab kst
58105.145416 882.4584439999999 200.55939899999998 25.47 ab kst
58105.165849 919.5482600000005 200.68568100000002 25.47 ab kst
58105.186283 893.0294789999998 200.75661499999998 25.47 ab kst
58105.22715 891.5091970000003 200.476874 25.47 ab kst
58105.247584 930.3352210000003 200.495901 25.47 ab kst
58105.268017 946.4501020000007 200.444417 25.47 ab kst
58105.288451 921.4454840000008 200.425656 25.47 ab kst
58105.308884 929.0918159999992 200.271587 25.47 ab kst
58105.329318000004 925.2494150000002 200.24251 25.47 ab kst
58105.349752 940.0539850000005 200.245296 25.47 ab kst
58105.370185 929.4048630000007 200.149591 25.47 ab kst
58105.390619 941.1309970000002 200.15855 25.47 ab kst
58105.411053 963.3956609999996 200.134285 25.47 ab kst
58105.431486 929.7467470000001 200.113653 25.47 ab kst
58105.45192 921.3474139999998 200.05043600000002 25.47 ab kst
58105.472353 920.3043440000001 199.968555 25.47 ab kst
58105.492787 935.3730290000003 200.008934 25.47 ab kst
58105.513221 940.2541099999999 199.904626 25.47 ab kst
58105.533654 933.9963100000004 199.971237 25.47 ab kst
58105.554088 914.4449260000001 199.838293 25.47 ab kst
58105.574521 944.0190540000003 199.882011 25.47 ab kst
58105.594955 912.5829599999997 199.835551 25.47 ab kst
58105.615389 894.5319880000006 199.804618 25.47 ab kst
58105.635822 892.3075049999998 199.666685 25.47 ab kst
58105.656256 874.360694 199.625922 25.47 ab kst
58105.676689 888.780186 199.663347 25.47 ab kst
58105.717556999996 954.5183829999996 199.59586299999998 25.47 ab kst
58105.73799 929.8065980000001 199.444454 25.47 ab kst
58105.758424 927.5805209999999 199.463305 25.47 ab kst
58105.778857 943.8055720000002 199.454034 25.47 ab kst
58105.799291 913.7540799999997 199.41325 25.47 ab kst
58105.819725 905.2464630000004 199.320082 25.47 ab kst
58105.840158 891.0427630000004 199.290439 25.47 ab kst
58105.860592 887.9343790000003 199.323146 25.47 ab kst
58105.881025 887.245484 199.292974 25.47 ab kst
