SN1: c:1.64163827231 t0:57977.431555 x0:0.000279710158364 x1:11.5742158095 z:0.0676225188285 
SN2: c:-0.0443983186225 t0:57990.5530045 x0:0.00750513561989 x1:0.582272099038 z:0.0504394616732 
SN3: c:-0.635501526701 t0:58025.5979058 x0:0.00334921337773 x1:-2.16954721511 z:0.046720382861 
SN4: c:-0.716283981619 t0:58107.5137726 x0:0.000661857499153 x1:-0.703174770036 z:0.0519963559958 
SN5: c:-0.0401192890721 t0:57808.4799367 x0:0.00649410499274 x1:-0.0587365066345 z:0.0306281546036 
SN6: c:0.0902042012366 t0:57765.2172665 x0:0.00232018007041 x1:-1.85162963579 z:0.0444538316126 
SN7: c:-0.283263004583 t0:57968.9150419 x0:0.0615731291171 x1:-0.0997022437715 z:0.0504909403244 
SN8: c:-0.362565179969 t0:57804.3482667 x0:0.00249428284234 x1:-3.95888692046 z:0.052031493907 
SN9: c:-0.542996832576 t0:58085.0655407 x0:0.00390706376158 x1:-0.438276796232 z:0.0709934532386 
SN10: c:0.366601597507 t0:57945.3227652 x0:0.00795151716229 x1:-3.25921957359 z:0.0511862279942 
SN11: c:-0.378291529756 t0:57834.7264563 x0:0.000506176676693 x1:2.2629307056 z:0.0486838893577 
SN12: c:0.236251526254 t0:57773.5290116 x0:0.000763157393178 x1:2.78772328745 z:0.0571365588448 
SN13: c:0.862284448436 t0:57820.5578443 x0:0.00136356255041 x1:-0.928856109375 z:0.0663412522896 
SN14: c:-0.263447765347 t0:57999.7469825 x0:0.00131254321241 x1:6.23925877691 z:0.0961929064279 
SN15: c:-0.157143883756 t0:58111.8467165 x0:0.0140526527259 x1:-1.16097387115 z:0.0366965451037 
SN16: c:-0.85664159742 t0:58068.7736299 x0:0.113113642743 x1:-0.0917698076484 z:0.0573848195252 
SN17: c:-0.451114502174 t0:57913.3895875 x0:0.00356308185755 x1:-1.37665486956 z:0.0459479987978 
SN18: c:-0.079542234386 t0:58102.8721801 x0:0.00483900192612 x1:2.84984195061 z:0.0240382333604 
SN19: c:-0.277452369658 t0:57898.5197946 x0:0.000671958045184 x1:0.91627687612 z:0.0506018878011 
SN20: c:-0.39609240605 t0:57920.3088306 x0:0.339883982879 x1:-4.72267725197 z:0.0517096844985 
SN21: c:-0.0356072994155 t0:58092.0608849 x0:0.000825909596254 x1:3.10428409513 z:0.0628486132313 
SN22: c:-0.484711485808 t0:58030.0527766 x0:0.000637020580231 x1:0.756097711525 z:0.0496059443317 
SN23: c:-0.43503341239 t0:57999.8956478 x0:0.000858944748491 x1:-2.33600003008 z:0.0423484975397 
SN24: c:0.297650213944 t0:57951.0045962 x0:0.00275253613143 x1:-3.37066211145 z:0.0518850321152 
SN25: c:0.100323518624 t0:57864.3372305 x0:0.00848312825273 x1:-3.96092882472 z:0.040482015127 
SN26: c:0.0519271376295 t0:58043.5656887 x0:0.00211597312497 x1:0.197693530966 z:0.0415670150982 
SN27: c:-0.000179308584169 t0:57925.4105877 x0:0.00081425258178 x1:0.548858972398 z:0.0538518820346 
SN28: c:-0.138638178467 t0:58025.1667272 x0:0.00153672956654 x1:-0.838370962866 z:0.0499598588557 
SN29: c:0.201952482694 t0:57901.8973953 x0:0.000672236222258 x1:-3.98530501394 z:0.0353079884807 
SN30: c:0.243377917671 t0:57891.9431962 x0:0.000562251457214 x1:-0.339187221946 z:0.0590953147264 
SN31: c:-0.190195848707 t0:57815.2925355 x0:0.0112081990745 x1:-0.368599670207 z:0.0721304680422 
SN32: c:-0.708911952817 t0:57940.7312293 x0:0.000464348183579 x1:-6.04818528349 z:0.0686132855443 
