SN1: c:-0.3053020147 t0:58218.0246662 x0:0.000632224475218 x1:1.68165367432 z:0.109914829546 
SN2: c:2.03901431399 t0:58249.6539046 x0:4.40841824874e-05 x1:6.34523736449 z:0.0642747392394 
SN3: c:0.128480978241 t0:58182.1880478 x0:0.000204224887578 x1:3.12892390616 z:0.140429712529 
SN4: c:-0.12180317799 t0:58226.6431482 x0:0.000192233694322 x1:5.30161877657 z:0.138244572186 
SN5: c:0.0117525301888 t0:58208.4537508 x0:0.000461881907775 x1:3.35019139959 z:0.146384149614 
SN6: c:-0.0351952249687 t0:58235.3678667 x0:0.0217880104366 x1:-2.45016891108 z:0.0148063293284 
SN7: c:-0.0971301774613 t0:58185.3403271 x0:0.000580275202122 x1:3.36572507593 z:0.0908770943502 
SN8: c:-0.0304934588946 t0:58237.2341114 x0:0.000149544265636 x1:4.56621202724 z:0.145773281158 
SN9: c:-0.199043899881 t0:58201.9323039 x0:0.000750113891151 x1:1.15372782341 z:0.0801864036652 
SN10: c:-0.316872459115 t0:58216.1470367 x0:0.000214498789293 x1:-6.40802330581 z:0.13604830087 
SN11: c:0.51940631331 t0:58185.468487 x0:0.000242598329914 x1:2.26982822947 z:0.126857378164 
SN12: c:0.105978408158 t0:58209.2822777 x0:0.000410517752985 x1:2.32859717558 z:0.102944938855 
SN13: c:0.261354181132 t0:58226.4635019 x0:0.000166277523155 x1:3.19382099024 z:0.137653274028 
SN14: c:0.103188276565 t0:58211.5261609 x0:0.000388749264544 x1:-1.23141724085 z:0.101408785096 
SN15: c:0 t0:0 x0:0 x1:0 z:0 
SN16: c:-0.385309051027 t0:58215.7135098 x0:0.0079833025276 x1:-4.04200500984 z:0.0240077922039 
SN17: c:0.00724151585223 t0:58221.8852033 x0:0.00022975973951 x1:1.84180219176 z:0.117690972799 
SN18: c:0.303226998265 t0:58183.5309056 x0:0.000223964995091 x1:2.66813486398 z:0.12671055832 
SN19: c:-0.490278377849 t0:58234.8915548 x0:0.000183949988065 x1:8.69427753293 z:0.146356271575 
SN20: c:-0.112069095281 t0:58209.3369646 x0:0.00116404390116 x1:-0.305120559175 z:0.0597933474959 
SN21: c:0.0243083713649 t0:58158.0209972 x0:0.00132279882666 x1:6.12729171013 z:0.078375332851 
SN22: c:-0.0308067532928 t0:58169.194463 x0:0.00219802990564 x1:0.881259519729 z:0.092222903707 
SN23: c:0 t0:0 x0:0 x1:0 z:0 
SN24: c:0.365049248574 t0:58209.3641314 x0:0.000257633748072 x1:3.8929750437 z:0.146919116459 
SN25: c:-1.93150568357 t0:58247.5420485 x0:-0.0340817388767 x1:32.1096165103 z:0.130824819925 
SN26: c:-0.0636147774374 t0:58242.4069945 x0:0.000115077396743 x1:13.2430905131 z:0.147932016154 
SN27: c:-0.22041884517 t0:58172.1721456 x0:0.00023980876567 x1:15.9865235271 z:0.131799153135 
SN28: c:0.0870968693932 t0:58229.8757411 x0:0.000135212098304 x1:15.3353477521 z:0.131308970755 
SN29: c:-0.262145242668 t0:58177.8103922 x0:0.000873437277166 x1:2.98444679425 z:0.0769079784583 
SN30: c:0.356139798684 t0:58220.0200754 x0:0.00041302445998 x1:-0.144623888841 z:0.101167765084 
SN31: c:0.323813179918 t0:58228.1288043 x0:0.000319141178047 x1:1.42718077747 z:0.110110336159 
SN32: c:0.13156120404 t0:58205.9107118 x0:0.000212456495242 x1:2.68625389951 z:0.129589370106 
SN33: c:-0.46712446855 t0:58181.0551183 x0:0.00019627282131 x1:-0.818925695384 z:0.138773732015 
SN34: c:0.454859728985 t0:58220.2946344 x0:0.000599725157956 x1:3.3483569898 z:0.0784724615719 
SN35: c:-0.888280564519 t0:58194.2925623 x0:0.000185443647146 x1:2.96682915512 z:0.136951240993 
SN36: c:-0.592074242142 t0:58229.7163398 x0:0.00057050000702 x1:-2.91510267042 z:0.0838236748249 
SN37: c:0.28152773905 t0:58200.0297578 x0:0.000135597108396 x1:7.05482555044 z:0.145974959885 
SN38: c:-0.0940378676647 t0:58244.0322761 x0:0.000137998643743 x1:5.40511428031 z:0.147483010052 
SN39: c:0.275506050955 t0:58229.9186688 x0:0.000367379865486 x1:1.30078738503 z:0.114793192138 
SN40: c:-0.534759237004 t0:58210.242762 x0:0.000269195542632 x1:8.29540259355 z:0.117661361603 
