time flux flux_err zp zpsys filter
-2451569.365816 -91.118606 3.153528314167916 25.47 ab kst
-2451569.345383 -63.05648599999995 2.131793637572971 25.47 ab kst
-2451569.324949 -81.25646899999992 2.7862861617464447 25.47 ab kst
-2451569.304515 -88.66567400000008 3.0566641009341704 25.47 ab kst
-2451569.284082 -83.37595299999998 2.861184864666661 25.47 ab kst
-2451569.263648 -51.43585800000005 1.7199561125016423 25.47 ab kst
-2451569.243215 -80.64826999999991 2.7596270786907264 25.47 ab kst
-2451569.222781 -77.08698699999991 2.6287311428042317 25.47 ab kst
-2451569.202347 -84.41558099999997 2.8943053367181553 25.47 ab kst
-2451569.181914 -61.581128000000035 2.0714047742332435 25.47 ab kst
-2451569.16148 -57.71495899999991 1.9341475859006274 25.47 ab kst
-2451569.141046 -66.78752499999996 2.253984682307167 25.47 ab kst
-2451569.100179 -45.571834999999965 1.5107062690041497 25.47 ab kst
-2451569.079746 -31.642660999999862 1.0376656851020605 25.47 ab kst
-2451569.059312 -50.57772899999986 1.6831856542349013 25.47 ab kst
-2451569.038878 -48.88005999999996 1.625199233989263 25.47 ab kst
-2451569.018445 -64.84911799999986 2.1832931363578414 25.47 ab kst
-2451568.977578 -70.1810230000001 2.3735851971608897 25.47 ab kst
-2451568.957144 -68.49084900000003 2.312615224269799 25.47 ab kst
-2451568.93671 -44.771799999999985 1.4828629038469356 25.47 ab kst
-2451568.916277 -106.65939700000013 3.714358019368006 25.47 ab kst
-2451568.854976 -43.12169700000004 1.4289969935497866 25.47 ab kst
-2451568.834542 -71.38400700000011 2.4200656281399104 25.47 ab kst
-2451568.814109 -70.66458200000011 2.394091776072269 25.47 ab kst
-2451568.793675 -68.63561600000003 2.3205101275953703 25.47 ab kst
-2451568.773242 -34.84611599999994 1.1467696797222762 25.47 ab kst
-2451568.752808 -53.32324800000015 1.7786681513708644 25.47 ab kst
-2451568.732374 -51.84924499999988 1.7263492857844296 25.47 ab kst
-2451568.711941 -40.45108499999992 1.3345361010048784 25.47 ab kst
-2451568.691507 -23.780818999999838 0.774001564047784 25.47 ab kst
-2451568.65064 -52.44438000000014 1.7439241380220087 25.47 ab kst
-2451568.609773 -43.46752700000002 1.4337347236376206 25.47 ab kst
-2451568.589339 -32.01973300000009 1.0461084801048068 25.47 ab kst
-2451568.568906 -71.62506999999982 2.4127857268806743 25.47 ab kst
-2451568.548472 -36.8256550000001 1.2062783779778252 25.47 ab kst
-2451568.446304 -97.42266900000004 3.346987362239835 25.47 ab kst
-2451568.42587 -76.36469899999997 2.5784580992990347 25.47 ab kst
-2451568.405437 -72.32444699999996 2.4343531267468883 25.47 ab kst
-2451568.385003 -35.19158900000002 1.1528384343620475 25.47 ab kst
-2451568.364569 -52.2431210000002 1.7301515216415597 25.47 ab kst
-2451568.344136 -85.027243 2.8882461300257534 25.47 ab kst
-2451568.323702 -74.18520399999989 2.496122916745011 25.47 ab kst
-2451568.303269 -63.62042700000006 2.121184694823879 25.47 ab kst
-2451568.282835 -38.481022000000166 1.2573464642445602 25.47 ab kst
-2451568.262402 -42.437500999999884 1.3902910170172493 25.47 ab kst
-2451568.241968 -48.67939700000011 1.6020816891730616 25.47 ab kst
-2451568.221534 -51.86062700000002 1.7109398585369797 25.47 ab kst
-2451568.201101 -101.03900700000008 3.4682716751955796 25.47 ab kst
-2451568.119366 -55.269211999999925 1.8240055429055417 25.47 ab kst
-2451567.996765 -56.25039800000013 1.8364722183741988 25.47 ab kst
-2451567.976331 -28.192997000000105 0.899352142059077 25.47 ab kst
-2451567.955897 -58.092959000000064 1.8978845466965684 25.47 ab kst
-2451567.935464 -51.42391500000008 1.6705902511730586 25.47 ab kst
-2451567.91503 -53.127422000000024 1.7280100311117719 25.47 ab kst
-2451567.874163 -54.71878000000015 1.7804091232204824 25.47 ab kst
-2451567.853729 -36.34167600000001 1.164776054947464 25.47 ab kst
-2451567.833296 -54.310896000000184 1.7646723461041864 25.47 ab kst
-2451567.812862 -36.392680000000155 1.1654342757077583 25.47 ab kst
-2451567.792429 -23.672284999999874 0.7505040664008139 25.47 ab kst
-2451567.771995 -65.00407799999994 2.128284672776054 25.47 ab kst
-2451567.751561 -38.06714499999998 1.2197991263790913 25.47 ab kst
-2451567.731128 -52.43377099999998 1.6982030341447127 25.47 ab kst
-2451567.710694 -48.46011999999996 1.5639620323202506 25.47 ab kst
-2451567.690261 -58.60136499999999 1.906068474561097 25.47 ab kst
-2451567.669827 -48.22729400000003 1.5554634733803578 25.47 ab kst
-2451567.62896 -37.073694999999816 1.1836473809376227 25.47 ab kst
-2451567.547225 -35.1700679999999 1.1200729504138756 25.47 ab kst
-2451567.526792 -43.48917699999993 1.393887253738029 25.47 ab kst
-2451567.506358 -34.196673000000146 1.0873675835518197 25.47 ab kst
-2451567.485924 -50.68904399999997 1.6323438429121797 25.47 ab kst
-2451567.465491 -32.159830000000056 1.0207887277729448 25.47 ab kst
-2451567.445057 -37.983281000000034 1.2104657295644445 25.47 ab kst
-2451567.424624 -33.637477999999874 1.0680670216580568 25.47 ab kst
-2451567.383756 -52.148881000000074 1.6786180658317666 25.47 ab kst
-2451567.363323 -38.90718500000003 1.2392297513883461 25.47 ab kst
-2451567.342889 -53.51296699999989 1.7230438251644182 25.47 ab kst
-2451567.322456 -45.37208200000009 1.4517173998682948 25.47 ab kst
-2451567.302022 -34.240454 1.085536504615874 25.47 ab kst
-2451567.281588 -46.42658499999993 1.4855300785938241 25.47 ab kst
-2451567.240721 -39.89747699999998 1.2695462441870633 25.47 ab kst
-2451567.220288 -36.84017599999993 1.1688545070587704 25.47 ab kst
-2451567.199854 -36.439750000000004 1.155276366642958 25.47 ab kst
-2451567.17942 -22.645608999999922 0.7087928070134698 25.47 ab kst
-2451567.138553 -63.33266000000003 2.0440227435471767 25.47 ab kst
-2451567.11812 -57.24472500000002 1.8393537130011117 25.47 ab kst
-2451567.097686 -45.33402000000001 1.4426550522466224 25.47 ab kst
-2451567.077252 -42.79612699999984 1.360001111513208 25.47 ab kst
-2451567.056819 -48.75844099999995 1.5566553374981942 25.47 ab kst
-2451567.036385 -41.39924799999994 1.3109054672559126 25.47 ab kst
-2451567.015952 -53.445829 1.7060875691329067 25.47 ab kst
-2451566.995518 -42.303993999999875 1.3382310486145124 25.47 ab kst
-2451566.975084 -56.08652600000005 1.7929439720523555 25.47 ab kst
-2451566.954651 -50.18413899999996 1.5962022836466163 25.47 ab kst
-2451566.934217 -56.715339000000085 1.8131426528425552 25.47 ab kst
-2451566.913784 -29.662477999999965 0.9279833313917798 25.47 ab kst
-2451566.89335 -46.112581999999975 1.4613231969634706 25.47 ab kst
-2451566.872916 -49.11254299999996 1.5593901265994112 25.47 ab kst
-2451566.852483 -20.384715000000142 0.6329387495973 25.47 ab kst
-2451566.832049 -47.680728000000045 1.5114780426409724 25.47 ab kst
-2451566.811616 -43.00249899999994 1.357638316816991 25.47 ab kst
-2451566.791182 -76.65313800000013 2.485880582306073 25.47 ab kst
-2451566.770748 -43.054382999999916 1.3592301522771846 25.47 ab kst
-2451566.750315 -58.92685399999982 1.8824978592426223 25.47 ab kst
-2451566.729881 -48.043721000000005 1.5210400371823314 25.47 ab kst
-2451566.709447 -48.871623 1.5477497587792024 25.47 ab kst
-2451566.689014 -64.83142899999984 2.078328846278612 25.47 ab kst
-2451566.627713 -50.53280999999993 1.599824203264086 25.47 ab kst
-2451566.607279 -55.52430500000014 1.764612302996722 25.47 ab kst
-2451566.586846 -34.852435000000014 1.0895177701161836 25.47 ab kst
-2451566.566412 -44.717218999999886 1.4082441438483777 25.47 ab kst
-2451566.545979 -35.37971400000015 1.1054474442174307 25.47 ab kst
-2451566.525545 -54.0487619999999 1.7138993502759978 25.47 ab kst
-2451566.505111 -40.51157499999999 1.270708113637666 25.47 ab kst
-2451566.484678 -50.76382200000012 1.6045855112775487 25.47 ab kst
-2451566.464244 -58.984924999999976 1.8759692036532403 25.47 ab kst
-2451566.443811 -53.911608000000115 1.7071608278973178 25.47 ab kst
-2451566.402943 -54.284317999999985 1.718490827928416 25.47 ab kst
-2451566.38251 -45.002722000000176 1.4136963748856628 25.47 ab kst
-2451566.362076 -47.35735199999999 1.4897818393435733 25.47 ab kst
-2451566.341643 -49.90380600000003 1.5729291078729934 25.47 ab kst
-2451566.321209 -52.97881300000017 1.6734853825418718 25.47 ab kst
-2451566.300775 -43.5017499999999 1.3634157637883322 25.47 ab kst
-2451566.280342 -53.88503200000014 1.7022865451948184 25.47 ab kst
-2451566.259908 -51.50281099999984 1.6234280654941302 25.47 ab kst
-2451566.239475 -55.64774699999998 1.7593390824970427 25.47 ab kst
-2451566.219041 -50.191315999999915 1.5794560280473007 25.47 ab kst
-2451566.198607 -32.19603299999994 0.9989178660476016 25.47 ab kst
-2451566.15774 -50.88557900000001 1.6011563998716178 25.47 ab kst
-2451566.137307 -48.402912000000015 1.5193839796514754 25.47 ab kst
-2451566.116873 -54.68843700000002 1.7250786677303644 25.47 ab kst
-2451566.096439 -57.99247700000001 1.8336378749313764 25.47 ab kst
-2451566.076006 -44.22034600000006 1.382836142852701 25.47 ab kst
-2451566.055572 -51.36288300000001 1.6146757205228957 25.47 ab kst
-2451566.035139 -38.30900100000008 1.1921222234254296 25.47 ab kst
-2451566.014705 -48.00112200000012 1.504228160273104 25.47 ab kst
-2451565.973838 -45.473164 1.422277404166534 25.47 ab kst
-2451565.953404 -60.167060999999876 1.9029787415741404 25.47 ab kst
-2451565.912537 -54.41442299999994 1.711984396313558 25.47 ab kst
-2451565.892103 -51.71774099999993 1.623741666972083 25.47 ab kst
-2451565.87167 -52.67450699999995 1.656461584466801 25.47 ab kst
-2451565.851236 -52.225325999999995 1.6390598587142637 25.47 ab kst
-2451565.830802 -47.23682899999994 1.4765059889006782 25.47 ab kst
-2451565.810369 -57.3258679999999 1.8056285856043934 25.47 ab kst
-2451565.789935 -56.264564000000064 1.770325610793791 25.47 ab kst
-2451565.769502 -61.257639000000154 1.9348994543969547 25.47 ab kst
-2451565.749068 -59.78857599999992 1.8849847353314846 25.47 ab kst
-2451565.728635 -55.41390799999999 1.7416305862436792 25.47 ab kst
-2451565.708201 -62.85906399999999 1.9867702450028113 25.47 ab kst
-2451565.667334 -51.02922400000011 1.596587235394319 25.47 ab kst
-2451565.6469 -47.53297799999996 1.4830617493421636 25.47 ab kst
-2451565.626466 -42.58865500000002 1.32309079329486 25.47 ab kst
-2451565.606033 -63.72119100000009 2.012311579446863 25.47 ab kst
-2451565.585599 -51.693130999999994 1.616446096563175 25.47 ab kst
-2451565.565166 -60.6883170000001 1.9106309144770495 25.47 ab kst
-2451565.544732 -31.70975199999998 0.9757760850666961 25.47 ab kst
-2451565.524298 -43.06014200000004 1.3361176822170153 25.47 ab kst
-2451565.503865 -48.63463100000013 1.5154750014322032 25.47 ab kst
-2451565.483431 -66.63621400000011 2.1054120012493325 25.47 ab kst
-2451565.462998 -56.66351099999997 1.7755906519478313 25.47 ab kst
-2451565.442564 -56.8077659999999 1.7803468682869175 25.47 ab kst
-2451565.42213 -67.95359800000006 2.14784604169397 25.47 ab kst
-2451565.401697 -50.747985999999855 1.5822603996697515 25.47 ab kst
-2451565.381263 -60.49653000000012 1.900246523967692 25.47 ab kst
-2451565.36083 -48.752737000000025 1.517003468087684 25.47 ab kst
-2451565.340396 -66.79134299999987 2.1080495735507103 25.47 ab kst
-2451565.319962 -75.85304100000008 2.4112822028520218 25.47 ab kst
-2451565.299529 -62.72286800000006 1.972307867669392 25.47 ab kst
-2451565.279095 -74.55179900000007 2.3658473582525 25.47 ab kst
-2451565.258662 -32.64695800000004 1.0020273106481048 25.47 ab kst
-2451565.238228 -55.03123400000004 1.7183702452223373 25.47 ab kst
-2451565.217794 -67.93903599999999 2.1424016761102744 25.47 ab kst
-2451565.176927 -59.21602100000018 1.853086458924529 25.47 ab kst
-2451565.156494 -72.412057 2.288942567532066 25.47 ab kst
-2451565.13606 -64.79734099999996 2.0354536507047047 25.47 ab kst
-2451565.115626 -61.924398999999994 1.940267506471297 25.47 ab kst
-2451565.095193 -59.322721 1.8541003893989787 25.47 ab kst
-2451565.074759 -60.778928999999835 1.9022304386197286 25.47 ab kst
-2451565.054326 -56.06719100000009 1.7475744909702908 25.47 ab kst
-2451565.033892 -50.392847000000074 1.5635152419052611 25.47 ab kst
-2451565.013458 -76.33913400000006 2.417194421864852 25.47 ab kst
-2451564.993025 -71.46236700000009 2.2532474030837184 25.47 ab kst
-2451564.972591 -71.84591300000011 2.2655710034766967 25.47 ab kst
-2451564.931724 -74.0747060000001 2.3383440846993544 25.47 ab kst
-2451564.91129 -57.7235169999999 1.7976019205302094 25.47 ab kst
-2451564.890857 -59.59359399999994 1.8584440927523702 25.47 ab kst
-2451564.829556 -31.616846000000123 0.9641167059873594 25.47 ab kst
-2451564.809122 -65.750227 2.058875851374995 25.47 ab kst
-2451564.788689 -50.67897700000003 1.5677590338592073 25.47 ab kst
-2451564.768255 -65.76133600000003 2.0585585277711833 25.47 ab kst
-2451564.747821 -67.747656 2.1236921447375976 25.47 ab kst
-2451564.727388 -56.312460999999985 1.7489458032885241 25.47 ab kst
-2451564.686521 -64.94444299999986 2.0297798141432097 25.47 ab kst
-2451564.666087 -62.92045099999996 1.9623546040235698 25.47 ab kst
-2451564.645653 -55.75333300000011 1.7284445520782965 25.47 ab kst
-2451564.62522 -65.91729299999997 2.0599907802297603 25.47 ab kst
-2451564.604786 -67.31006200000002 2.104684490228577 25.47 ab kst
-2451564.584353 -70.45532100000014 2.208282985135315 25.47 ab kst
-2451564.563919 -58.545781000000034 1.8167068029185587 25.47 ab kst
-2451564.543485 -70.09476199999995 2.195160749966577 25.47 ab kst
-2451564.523052 -67.56349999999998 2.111242475205795 25.47 ab kst
-2451564.502618 -75.64450699999998 2.378786934777756 25.47 ab kst
-2451564.482185 -60.806816000000026 1.889125554796072 25.47 ab kst
-2451564.441317 -69.09960500000011 2.1591748224078833 25.47 ab kst
-2451564.420884 -57.07565700000009 1.7666699894228128 25.47 ab kst
-2451564.40045 -67.48337900000001 2.104962654414307 25.47 ab kst
-2451564.380016 -60.96846199999982 1.8910163915449414 25.47 ab kst
-2451564.359583 -35.7417039999998 1.087246613332668 25.47 ab kst
-2451564.339149 -63.719494999999824 1.9803017622006698 25.47 ab kst
-2451564.318716 -61.793818999999985 1.916658928467692 25.47 ab kst
-2451564.298282 -65.47250600000007 2.036232957281359 25.47 ab kst
-2451564.277849 -43.54478000000017 1.3307379410640174 25.47 ab kst
-2451564.257415 -74.38305100000002 2.3286471207386943 25.47 ab kst
-2451564.236981 -51.02970699999992 1.5679096841753417 25.47 ab kst
-2451564.196114 -58.21268299999997 1.7978850209589827 25.47 ab kst
-2451564.175681 -69.42690199999993 2.1628475198594153 25.47 ab kst
-2451564.155247 -75.53961000000004 2.3642154570239735 25.47 ab kst
-2451564.134813 -26.234086999999818 0.7899737149323323 25.47 ab kst
-2451564.11438 -72.54569000000015 2.264003380349727 25.47 ab kst
-2451564.093946 -58.5407009999999 1.8060716479093681 25.47 ab kst
-2451564.073512 -59.93600700000002 1.850802172742471 25.47 ab kst
-2451564.053079 -61.669153999999935 1.9065870777580087 25.47 ab kst
-2451564.032645 -54.27902500000005 1.6679630442501818 25.47 ab kst
-2451564.012212 -40.53623900000002 1.2319482724448456 25.47 ab kst
-2451563.991778 -65.45821799999999 2.0281167568778904 25.47 ab kst
-2451563.971344 -73.18406199999981 2.2807970332374676 25.47 ab kst
-2451563.950911 -48.59922899999992 1.484874603959622 25.47 ab kst
-2451563.930477 -49.34837799999991 1.508650788166247 25.47 ab kst
-2451563.910044 -55.903688999999986 1.7170455913933464 25.47 ab kst
-2451563.88961 -65.17630500000018 2.016036742401713 25.47 ab kst
-2451563.869176 -50.90151100000003 1.5566688577041041 25.47 ab kst
-2451563.848743 -49.29396799999995 1.5054054607553267 25.47 ab kst
-2451563.828309 -53.66052599999989 1.6438224487979929 25.47 ab kst
-2451563.807876 -76.56643400000007 2.387665733600301 25.47 ab kst
-2451563.787442 -75.17442699999992 2.3412895246793837 25.47 ab kst
-2451563.767008 -66.32325700000001 2.0507021372162915 25.47 ab kst
-2451563.746575 -60.07003000000009 1.8479080792679026 25.47 ab kst
-2451563.705708 -57.18507999999997 1.7540230428976298 25.47 ab kst
-2451563.685274 -58.7249240000001 1.8027713349154149 25.47 ab kst
-2451563.66484 -51.18906700000002 1.5616710918014163 25.47 ab kst
-2451563.644407 -66.91163900000015 2.066185953634835 25.47 ab kst
-2451563.623973 -66.71558000000005 2.0597071023695004 25.47 ab kst
-2451563.60354 -61.95105100000001 1.905166456144894 25.47 ab kst
-2451563.583106 -52.76769399999989 1.6103759548813685 25.47 ab kst
-2451563.562672 -54.051313000000164 1.651319151920066 25.47 ab kst
-2451563.542239 -62.3798589999999 1.917799228279957 25.47 ab kst
-2451563.521805 -65.75916099999995 2.0270385197302723 25.47 ab kst
-2451563.501372 -48.89697000000001 1.4869955244382789 25.47 ab kst
-2451563.480938 -69.80600299999992 2.1573972433005606 25.47 ab kst
-2451563.460504 -66.45489900000007 2.047931081537547 25.47 ab kst
-2451563.440071 -74.13714800000002 2.297819515522789 25.47 ab kst
-2451563.419637 -72.2138789999999 2.234492500275429 25.47 ab kst
-2451563.399203 -60.66098299999999 1.8597679636187974 25.47 ab kst
-2451563.37877 -68.59969799999999 2.1154780206290686 25.47 ab kst
-2451563.358336 -60.422160000000076 1.8509210852194604 25.47 ab kst
-2451563.337903 -36.548856000000114 1.0987629501180631 25.47 ab kst
-2451563.317469 -61.34881999999993 1.880083681357348 25.47 ab kst
-2451563.297035 -58.28063300000008 1.781262360191791 25.47 ab kst
-2451563.276602 -60.88191300000017 1.8640767767205557 25.47 ab kst
-2451563.256168 -67.73420399999986 2.0850461266127445 25.47 ab kst
-2451563.215301 -52.360862 1.590469242365807 25.47 ab kst
-2451563.194867 -63.45174199999997 1.944396900064322 25.47 ab kst
-2451563.174434 -41.734308000000055 1.2571575220223545 25.47 ab kst
-2451563.154 -68.78961400000003 2.1157913930106664 25.47 ab kst
-2451563.133567 -29.146878000000015 0.8689182927331774 25.47 ab kst
-2451563.113133 -61.40361800000005 1.8767809886254228 25.47 ab kst
-2451563.092699 -44.986902999999984 1.3569773397145561 25.47 ab kst
-2451563.072266 -65.0936079999999 1.9948092992220503 25.47 ab kst
-2451563.051832 -32.08677499999999 0.9584583601273654 25.47 ab kst
-2451563.031399 -66.10345600000005 2.02681034838776 25.47 ab kst
-2451563.010965 -65.04836999999998 1.991750829243913 25.47 ab kst
-2451562.970098 -61.56599600000004 1.8788440620722562 25.47 ab kst
-2451562.949664 -60.150319999999965 1.8328537451796214 25.47 ab kst
-2451562.929231 -50.32585900000004 1.521220670164726 25.47 ab kst
-2451562.908797 -58.084158000000116 1.7660314364641223 25.47 ab kst
-2451562.888363 -49.21349699999996 1.4858192951322318 25.47 ab kst
-2451562.86793 -52.07396999999992 1.575051597773659 25.47 ab kst
-2451562.847496 -46.02426400000013 1.3853545205944442 25.47 ab kst
-2451562.827063 -62.441118999999844 1.9027226819662433 25.47 ab kst
-2451562.806629 -61.58526800000004 1.8753801984137135 25.47 ab kst
-2451562.786195 -62.72151199999985 1.9111371385623266 25.47 ab kst
-2451562.765762 -44.076368999999886 1.3228970534616844 25.47 ab kst
-2451562.704461 -52.48895500000003 1.5847688557382578 25.47 ab kst
-2451562.684027 -45.34852599999999 1.3615441134084552 25.47 ab kst
-2451562.663594 -52.841093999999885 1.5952139594540058 25.47 ab kst
-2451562.64316 -48.81845199999998 1.4687016758374818 25.47 ab kst
-2451562.622726 -61.749483000000055 1.8762594026384176 25.47 ab kst
-2451562.602293 -52.5258980000001 1.5839996341968174 25.47 ab kst
-2451562.581859 -70.35446999999999 2.1519107478889272 25.47 ab kst
-2451562.561426 -59.85286700000006 1.8143664965314839 25.47 ab kst
-2451562.540992 -56.95656300000019 1.7226727272475626 25.47 ab kst
-2451562.520558 -69.85776299999998 2.133905693383122 25.47 ab kst
-2451562.500125 -49.12904700000013 1.4760972158090815 25.47 ab kst
-2451562.479691 -58.73317599999996 1.7772787060372406 25.47 ab kst
-2451562.459258 -60.58436300000017 1.8361462467779106 25.47 ab kst
-2451562.438824 -54.52963999999997 1.6445507219703601 25.47 ab kst
-2451562.41839 -69.207404 2.110528776997901 25.47 ab kst
-2451562.397957 -48.162125999999944 1.4443746677242364 25.47 ab kst
-2451562.377523 -52.568058000000065 1.581599083867351 25.47 ab kst
-2451562.35709 -48.48624900000004 1.4534386176024847 25.47 ab kst
-2451562.336656 -62.40072200000009 1.8915895451152989 25.47 ab kst
-2451562.316222 -56.94789700000001 1.7178375371020855 25.47 ab kst
-2451562.295789 -64.89019800000005 1.969501307721903 25.47 ab kst
-2451562.275355 -46.59242399999994 1.3935157252342165 25.47 ab kst
-2451562.234488 -51.28995699999996 1.5381358277185522 25.47 ab kst
-2451562.214054 -53.15867400000002 1.596248476163014 25.47 ab kst
-2451562.193621 -58.891722999999956 1.7762455357679539 25.47 ab kst
-2451562.173187 -53.69059900000002 1.612574353886369 25.47 ab kst
-2451562.152754 -61.512359999999944 1.8584249827820498 25.47 ab kst
-2451562.13232 -63.52379300000007 1.9214372220305795 25.47 ab kst
-2451562.111886 -49.13764500000002 1.4690905892998003 25.47 ab kst
-2451562.071019 -63.620946 1.9235888789907414 25.47 ab kst
-2451562.050586 -53.05159700000013 1.5901546743276749 25.47 ab kst
-2451562.030152 -49.11198599999989 1.4675236678236558 25.47 ab kst
-2451561.989285 -48.575244999999995 1.4493304371214821 25.47 ab kst
-2451561.948418 -61.700402999999824 1.8595919904588663 25.47 ab kst
-2451561.927984 -52.54118699999981 1.5717891126825239 25.47 ab kst
-2451561.90755 -41.88226899999995 1.242109592278718 25.47 ab kst
-2451561.887117 -49.787057000000004 1.4850893224815795 25.47 ab kst
-2451561.866683 -49.88566700000001 1.4878533152552036 25.47 ab kst
-2451561.846249 -44.03242599999999 1.3067823867153556 25.47 ab kst
-2451561.825816 -51.66386499999999 1.5424685538761087 25.47 ab kst
-2451561.805382 -54.21945699999992 1.6218897598501245 25.47 ab kst
-2451561.784949 -47.447169999999915 1.4109973255993422 25.47 ab kst
-2451561.744081 -47.968409000000065 1.4264716091184872 25.47 ab kst
-2451561.703214 -33.22679900000003 0.9764430374092058 25.47 ab kst
-2451561.682781 -50.696766000000025 1.5098807943542027 25.47 ab kst
-2451561.662347 -41.72291900000005 1.2333940810452293 25.47 ab kst
-2451561.641914 -31.636731000000054 0.9277896710558828 25.47 ab kst
-2451561.62148 -11.852090999999973 0.34235823290226075 25.47 ab kst
-2451561.601046 -41.36840600000005 1.2216750666007323 25.47 ab kst
-2451561.580613 -42.02041199999985 1.2411896529637483 25.47 ab kst
-2451561.560179 -45.662693999999874 1.3522726634819013 25.47 ab kst
-2451561.539745 -51.13629100000003 1.5206201185325219 25.47 ab kst
-2451561.519312 -37.056330000000116 1.0896266132870769 25.47 ab kst
-2451561.498878 -42.13792599999988 1.2441177081069172 25.47 ab kst
-2451561.478445 -63.4939609999999 1.906130383724037 25.47 ab kst
-2451561.458011 -52.28420600000004 1.5550905412002596 25.47 ab kst
-2451561.437577 -59.03539599999999 1.7644306488819124 25.47 ab kst
-2451561.417144 -36.2137580000001 1.0633463575315756 25.47 ab kst
-2451561.39671 -62.05851999999982 1.85865007582084 25.47 ab kst
-2451561.376277 -52.44114800000011 1.559048265246861 25.47 ab kst
-2451561.355843 -57.065442000000075 1.70219250922679 25.47 ab kst
-2451561.335409 -16.553959000000077 0.4783135948585103 25.47 ab kst
-2451561.314976 -38.94056300000011 1.1443094539094398 25.47 ab kst
-2451561.294542 -34.9857300000001 1.0249227068303168 25.47 ab kst
-2451561.253675 -41.346866999999975 1.215854294780574 25.47 ab kst
-2451561.233241 -40.41474500000004 1.1876356233625314 25.47 ab kst
-2451561.212808 -43.45658800000001 1.2801354108741148 25.47 ab kst
-2451561.192374 -40.706353000000036 1.196207296445383 25.47 ab kst
-2451561.17194 -51.341046000000006 1.520819543505179 25.47 ab kst
-2451561.151507 -31.118827999999894 0.9069828582674299 25.47 ab kst
-2451561.131073 -39.59660800000006 1.16180265041628 25.47 ab kst
-2451561.11064 -41.716173000000026 1.2258536008796317 25.47 ab kst
-2451561.090206 -44.774996999999985 1.3184537297511452 25.47 ab kst
-2451561.069772 -56.49519699999996 1.6781878463213535 25.47 ab kst
-2451561.049339 -45.87109899999996 1.3516254983672298 25.47 ab kst
-2451561.008472 -41.02482799999984 1.2029050361324354 25.47 ab kst
-2451560.988038 -30.502887999999984 0.8871110403752875 25.47 ab kst
-2451560.967605 -39.61214700000005 1.1600222652827101 25.47 ab kst
-2451560.947171 -51.8863429999999 1.5337997265177328 25.47 ab kst
