SN1: c:0.1701262793525046 mwebv:0.08303448713757162 t0:58579.676778872024 x0:0.00031195624585210214 x1:0.4323445366148755 z:0.10934182943223578 
SN2: c:0.065227112419929 mwebv:0.12633430783820754 t0:58884.423650524244 x0:0.0001891106603995922 x1:-0.7703003434791029 z:0.14369413622828456 
SN3: c:-0.16839732951707506 mwebv:0.2629791708849671 t0:58799.32644250493 x0:0.0003717955667818867 x1:-1.6574057105543862 z:0.13675396875398496 
SN4: c:0.12507183500233157 mwebv:0.0890875535126168 t0:58864.411675305 x0:0.0005666626850840935 x1:-1.799193895450389 z:0.10026749330202092 
SN5: c:-0.01615326376524543 mwebv:0.05778120400872569 t0:58691.08544716007 x0:0.0008045074027592786 x1:-1.545522694664087 z:0.07032776043031394 
SN6: c:-0.03834868399715366 mwebv:0.06260603176780129 t0:58596.5471173922 x0:0.00015677694754626957 x1:-2.3124982714717346 z:0.1451718622499919 
SN7: c:0.03671525310394416 mwebv:0.14637433216787263 t0:58617.31454898237 x0:0.00026946910695625157 x1:0.8437148341200106 z:0.12394550481929159 
SN8: c:-0.006367545403246728 mwebv:0.05813304526360084 t0:58631.40490381214 x0:0.00021201743311993133 x1:-0.4283017255060705 z:0.12032138356938579 
SN9: c:0.13584438463051884 mwebv:0.08688626587299814 t0:58560.22583007021 x0:0.00039450550369470917 x1:-0.29123871071567514 z:0.10960091610409399 
SN10: c:0.09680123808621258 mwebv:0.9357156339783652 t0:58864.94192341149 x0:0.00018342721959453795 x1:1.5865437467129968 z:0.1308268827968477 
SN11: c:0.15599734469356075 mwebv:0.015423750075406261 t0:58711.669173226044 x0:0.00023348387251823026 x1:-2.8535647935638524 z:0.12982486881008737 
SN12: c:0.005899446667281285 mwebv:0.07037036331696313 t0:58776.77204658214 x0:0.00027054018836593564 x1:-1.0956111284052195 z:0.1402391920024997 
SN13: c:0.07701289674525964 mwebv:0.15806088662619794 t0:58796.238938060415 x0:0.00026482789178523575 x1:1.3036845465988811 z:0.11757186176169895 
SN14: c:-0.025637935464931497 mwebv:0.025004930737634993 t0:58569.992791315184 x0:0.00018971202411449545 x1:-0.08167382432411045 z:0.1407358056832627 
SN15: c:-0.04384837742750986 mwebv:0.04102846486990216 t0:58786.64582947793 x0:0.0003288746683877618 x1:-0.4001011095795955 z:0.11058961064435999 
SN16: c:-0.0011921751484811356 mwebv:0.30568505969595106 t0:58594.85366520039 x0:0.000249499984604517 x1:-0.02485827414782233 z:0.1481476821248488 
SN17: c:0.16278579106054636 mwebv:0.33724203560487265 t0:58882.497335680506 x0:0.0005491288150380165 x1:-2.7903023668078353 z:0.08973233502598685 
SN18: c:0.02880663706377618 mwebv:0.039476542562622556 t0:58618.53009675053 x0:0.0001958893696117091 x1:-2.84236234521882 z:0.13471635878644328 
SN19: c:-0.026251197056226944 mwebv:0.22776084527410315 t0:58575.89080928304 x0:0.0005663739768383107 x1:0.05558833165490585 z:0.08607242429196635 
SN20: c:0.1341726438530141 mwebv:0.05130174250782822 t0:58906.90827656433 x0:0.0012653758978622683 x1:0.36366241250651477 z:0.05309672929560958 
SN21: c:0.09062986041728237 mwebv:0.10517955157364065 t0:58740.67236000719 x0:0.00025414889350579577 x1:0.7252597619865844 z:0.12464024306737666 
