SN1: c:-0.309175500037 t0:57830.1770795 x0:0.00192856562116 x1:-0.0257277466765 z:0.045653014955 
SN2: c:-0.1815886949 t0:57940.2529604 x0:0.000937091962427 x1:0.765536293697 z:0.0519854632302 
SN3: c:-0.633820939976 t0:58014.1279924 x0:0.000678775562891 x1:-0.775299858771 z:0.0780798070833 
SN4: c:-0.394226424984 t0:57922.1971421 x0:0.00950205605434 x1:2.02128999723 z:0.0257670248295 
SN5: c:-0.523449091216 t0:58034.1456169 x0:0.00344793990227 x1:-0.711559521084 z:0.0511669357166 
SN6: c:-0.235837554465 t0:58066.3377936 x0:0.000681363475288 x1:-2.65401754817 z:0.0658340041786 
SN7: c:-0.613441652122 t0:57805.2614442 x0:0.0164902276255 x1:0.661195462462 z:0.0458355824292 
SN8: c:-0.515582073135 t0:57980.9821091 x0:0.240128105996 x1:-2.07841342386 z:0.0520253151987 
SN9: c:-0.257833294478 t0:58041.8724483 x0:0.00598833681505 x1:-7.89975911478 z:0.0420750931654 
SN10: c:0.224599044435 t0:57989.8565956 x0:0.00158117359068 x1:2.81201081523 z:0.0547245766079 
SN11: c:-0.0145033148273 t0:57902.4803135 x0:0.00213217144376 x1:2.48354390156 z:0.0681474730917 
SN12: c:-0.01732476366 t0:57991.4427338 x0:0.000642920763101 x1:2.53492737282 z:0.0588947546875 
SN13: c:0.0568186995473 t0:57883.8020419 x0:0.0299056565683 x1:4.53999796539 z:0.0637012891493 
SN14: c:-0.228456759614 t0:57947.5790156 x0:0.000592207202845 x1:0.887576111555 z:0.0777545237469 
SN15: c:-0.911600310375 t0:57982.6490739 x0:0.0206651936111 x1:4.15200847613 z:0.0505530133669 
SN16: c:-0.480626238526 t0:57865.4316759 x0:0.643994078225 x1:-1.47613477139 z:0.0501655997218 
SN17: c:0.497809733707 t0:57848.2905992 x0:0.000507802667467 x1:-1.45422476067 z:0.0840961701842 
SN18: c:1.02612435901 t0:57849.4692775 x0:0.000673327776165 x1:3.86005104719 z:0.0630716912609 
SN19: c:-1.2809604051 t0:57930.4649511 x0:0.011873693323 x1:-7.66890689549 z:0.0485876626273 
SN20: c:0.841132843193 t0:57789.2452722 x0:0.000334500206181 x1:-0.267572964724 z:0.0408845313841 
SN21: c:-0.216572145258 t0:58040.8874917 x0:0.0190866299213 x1:0.154776247403 z:0.0249860942065 
SN22: c:-0.409613745899 t0:58072.3245278 x0:0.00138651577917 x1:-0.263221321895 z:0.0545360178505 
SN23: c:0.197869765696 t0:57996.8707139 x0:0.00286510757767 x1:1.89004504469 z:0.0477920228047 
SN24: c:-0.568726627212 t0:57822.6687239 x0:0.188767877938 x1:-2.23432870709 z:0.048901882346 
SN25: c:-0.110956337412 t0:58052.1617542 x0:0.232207953991 x1:3.68291427659 z:0.0501367736791 
SN26: c:-0.0472357367303 t0:57819.6207099 x0:0.0052284603773 x1:-1.30340320589 z:0.0361363886473 
SN27: c:-0.127213352041 t0:57886.7417373 x0:0.0584864683371 x1:-2.93533949367 z:0.0500180867907 
SN28: c:0.531221792712 t0:57760.2706422 x0:0.000501786076205 x1:-9.30056447155 z:0.0512093526678 
SN29: c:1.33209559457 t0:58112.838202 x0:0.000703285854557 x1:-2.8428330431 z:0.0595107983815 
SN30: c:0.361316277177 t0:57978.6260636 x0:0.00606410702328 x1:4.02544397681 z:0.040546907377 
SN31: c:0.140802926497 t0:58061.8202442 x0:0.0463839303106 x1:5.03030564218 z:0.0439067666971 
SN32: c:-0.46523996129 t0:58110.7283695 x0:0.0233456879575 x1:-3.14752965401 z:0.0476711529596 
SN33: c:-0.200154143379 t0:57896.892398 x0:0.00115542445384 x1:2.12856696806 z:0.0679038139699 
SN34: c:-0.315736864303 t0:57865.4058834 x0:0.0221774897037 x1:1.82845637473 z:0.0491657553594 
SN35: c:-0.0375615230346 t0:57912.8724169 x0:0.0073473835164 x1:-1.92411281907 z:0.0451026658822 
SN36: c:0.44663513166 t0:58064.1476714 x0:0.242650735894 x1:0.659879858379 z:0.0507631060907 
SN37: c:-0.163236430115 t0:58002.3577873 x0:0.0228287323186 x1:-0.127836696194 z:0.0505453054073 
SN38: c:-0.082245898547 t0:57916.8606508 x0:0.00069561886447 x1:2.85592308487 z:0.0574720614727 
SN39: c:-0.0310911313466 t0:57806.9084317 x0:0.0309644038398 x1:-3.81990568439 z:0.051957236636 
SN40: c:-0.27756387594 t0:57897.9117907 x0:0.00104999774852 x1:-2.41091673627 z:0.058146531724 
SN41: c:-0.896450167798 t0:57874.1000062 x0:2.39901812956 x1:-2.31691799967 z:0.0489575396655 
SN42: c:0.369753846132 t0:57994.0801857 x0:0.00152186239787 x1:-4.30213925507 z:0.05069018471 
SN43: c:-0.236415144231 t0:58036.7518981 x0:0.00454611870062 x1:3.12665332845 z:0.0350811638668 
SN44: c:0.450984108967 t0:57866.0947109 x0:0.00222928975463 x1:-3.34637725371 z:0.0503007803614 
SN45: c:-1.51326341434 t0:58016.4699204 x0:1.87029860589 x1:-1.63446761163 z:0.0610522508009 
SN46: c:-0.177286855185 t0:58012.3438757 x0:0.0168975253915 x1:-0.754330057967 z:0.0490905611731 
SN47: c:-0.44514012991 t0:58076.3127507 x0:0.011908177264 x1:-2.9709451075 z:0.0504376346759 
SN48: c:-0.165934076422 t0:57756.8638896 x0:0.002420113144 x1:1.14433745461 z:0.0405140493626 
SN49: c:0.0618091029948 t0:57867.6790843 x0:0.000958910420284 x1:18.797760075 z:0.0645013797995 
SN50: c:0.0299543645175 t0:57864.0623873 x0:0.000943033048027 x1:0.400282419973 z:0.0588840380412 
SN51: c:-0.609641425897 t0:57853.0548639 x0:0.00684119333076 x1:-0.0926995189483 z:0.0697505013153 
SN52: c:-0.551774384486 t0:58039.1081262 x0:0.0014091864511 x1:1.70018614073 z:0.0477768029452 
SN53: c:-0.0148334404654 t0:57856.135632 x0:0.000533727050382 x1:0.67183637427 z:0.0857556435929 
SN54: c:0.257774409453 t0:57919.1992868 x0:0.000812441204594 x1:0.854780097542 z:0.0671272136695 
SN55: c:-0.158038028934 t0:57788.7775166 x0:0.000961917030604 x1:3.06691408261 z:0.0659192809621 
SN56: c:-0.388311642374 t0:57799.4273375 x0:0.000883738674215 x1:0.418394878963 z:0.0530443868109 
SN57: c:0.373580819027 t0:57910.4922299 x0:0.000457684750665 x1:2.98980416706 z:0.0761398258618 
SN58: c:-0.158342794499 t0:57806.7590003 x0:0.105655928291 x1:-1.77384904288 z:0.0499574395243 
SN59: c:0.188745007387 t0:57873.9968999 x0:0.00137287238285 x1:1.58101678477 z:0.0556533777092 
SN60: c:0.521200132559 t0:58007.3358288 x0:0.00154717882565 x1:6.88915059979 z:0.0528997936939 
SN61: c:-0.361338173879 t0:57812.2985064 x0:0.00147757035527 x1:-1.40941306145 z:0.04959740845 
SN62: c:-0.0377279359251 t0:58017.5795908 x0:0.00343964896405 x1:-0.119319836129 z:0.0640197973755 
