SN1: c:-0.04082501417029814 mwebv:0.03030455100765922 t0:58790.70180239991 x0:0.00037071989871047034 x1:-0.6051550611798914 z:0.11119722031089718 
SN2: c:0.05427143114716668 mwebv:0.1540532972708964 t0:58857.04085554698 x0:0.0003237629829966679 x1:0.37583261489763475 z:0.11726643259507409 
SN3: c:-0.06523958174482329 mwebv:0.07397954727731837 t0:58717.86778862033 x0:0.0002621779410601936 x1:-0.33353243636431573 z:0.13670943951304118 
SN4: c:0.07674254876233186 mwebv:0.024837666501070603 t0:58602.55650025888 x0:0.00014337055078213123 x1:-0.7696887143472602 z:0.14435284145509736 
SN5: c:0.09935998702956976 mwebv:0.06242715442296304 t0:58830.90643635878 x0:0.001433829027001911 x1:0.7919048222903531 z:0.050636966653675286 
SN6: c:-0.07849583039470916 mwebv:0.07371946654899922 t0:58817.310740981804 x0:0.0018279683471910857 x1:0.9175784874722965 z:0.045681013614170145 
SN7: c:-0.05394640200921558 mwebv:0.14307844848918955 t0:58849.00040715488 x0:0.00016498883436961414 x1:-0.6693986271447374 z:0.14157155817853798 
SN8: c:0.029701489402654244 mwebv:0.04176816071943696 t0:58848.38039392375 x0:0.00014104444148874175 x1:-0.891847986296266 z:0.14749149315863527 
SN9: c:-0.03346171241599629 mwebv:0.040835103168683266 t0:58783.42724180535 x0:0.0004982446133919773 x1:0.4889856736936992 z:0.07209402038880541 
SN10: c:0.07676233129189443 mwebv:0.006618671143745451 t0:58913.5186648777 x0:0.00042526361383471754 x1:0.843471844398432 z:0.11250662518359247 
SN11: c:-0.04244628735485071 mwebv:0.04234158223912628 t0:58723.379751941575 x0:0.00019357977588140585 x1:0.8071679416847247 z:0.14115946209955493 
SN12: c:-0.07567771275912981 mwebv:0.0553554050347752 t0:58665.35137384484 x0:0.00035077381781120745 x1:0.3723258241827016 z:0.10935091048636769 
SN13: c:0.014306609497507757 mwebv:0.1395361700153076 t0:58858.39246391983 x0:0.0002307894480608414 x1:0.4615381866704996 z:0.12446251776610089 
SN14: c:-0.0194771267390051 mwebv:0.048479749593185045 t0:58611.60623614848 x0:0.00027143379689995744 x1:0.48767271142218377 z:0.12340461565516739 
SN15: c:0.03603382990360522 mwebv:0.060212113322954196 t0:58868.48252765778 x0:0.0006984983807567801 x1:0.054980617080988205 z:0.07898259021631979 
SN16: c:-0.042423059500577474 mwebv:0.02430077136031359 t0:58656.94379431677 x0:0.00030015611487563525 x1:-0.17730905458192775 z:0.09288174041597262 
SN17: c:0.044299836944862094 mwebv:0.10623176273222314 t0:58744.37713993088 x0:0.00028523714159351787 x1:0.7981461158908941 z:0.11694406419877085 
