+-----+------------------+-------------------+--------------------+--------------------+--------+
|  SN |      c-diff      |      t0-diff      |      x0-diff       |      x1-diff       | z-diff |
+-----+------------------+-------------------+--------------------+--------------------+--------+
|  1  |  0.048376784807  |  0.0116753999973  |  -0.043224799719   |   -0.00420623414   |  0.0   |
|  2  |  0.066364724331  |  -0.031851300002  |  -0.0045869316403  |   -0.02188335196   |  0.0   |
|  3  |  0.107097017134  |  0.0466285000002  | -0.00104340370875  |   0.04336860632    |  0.0   |
|  4  | 0.0053750618775  |     -0.4746591    | -4.7390498986e-05  |    0.2156658017    |  0.0   |
|  5  |  0.012734042604  |  0.0356459000031  | -0.00035566000601  |   -0.07903809624   |  0.0   |
|  6  |  0.140386180985  |  0.00274850000278 | -0.00249497634205  |   0.02144957735    |  0.0   |
|  7  |  0.097566833964  | 0.000642700004391 |   -0.82236438811   |  -0.012641654957   |  0.0   |
|  8  |  0.024224568862  | -0.00315739999496 | -0.00043561467221  |   -0.0176654665    |  0.0   |
|  9  |  0.216554896008  | -0.00116279999929 |  -0.0329243428201  |   -0.0061908471    |  0.0   |
|  10 |  0.016354778767  |   0.488985099997  | -5.8309279859e-05  |   0.16704013656    |  0.0   |
|  11 |  0.057435906172  |  0.0276068000021  | -0.00050388051601  |   0.01803321051    |  0.0   |
|  12 |  0.663981934254  | -0.00312940000003 |  -0.0295408352398  |   -0.00381129188   |  0.0   |
|  13 |  0.40812147005   |  0.0893694999977  |  -0.306934400171   |   -0.06096199134   |  0.0   |
|  14 |  0.03336211523   |  -0.176320400002  | -0.00025415162467  |  -0.122879097542   |  0.0   |
|  15 |  0.221663708356  |     0.0379856     | -0.000578667652964 |   0.00412675731    |  0.0   |
|  16 | -0.006156910238  |   0.110540499998  |  -2.095290499e-05  |   -0.27162676566   |  0.0   |
|  17 |  0.020986475671  | -0.00194740000006 |  -0.0010992318453  |   -0.00182606985   |  0.0   |
|  18 |  0.042142989345  |  0.0947180000003  | -0.000119793756166 |   -0.0024023396    |  0.0   |
|  19 |  0.066881674653  |     1.0493209     | -0.000191472283777 |  -0.550163328836   |  0.0   |
|  20 |  0.130028247931  |  0.0366270000013  |   -0.60859745651   |  -0.017935546259   |  0.0   |
|  22 |  0.857513646969  |  -0.552367800003  | -0.00942532522393  |   -0.58052681502   |  0.0   |
|  23 |  0.417726104352  |  -0.0438944999987 |  -0.0161392435213  |   -0.0068604181    |  0.0   |
|  24 |  0.060418324872  |  0.0369929999943  | -0.00035372181565  |   0.04316066012    |  0.0   |
|  25 | 0.0150849608818  |  0.0745634999985  | -0.00013623229801  |  0.0561918809324   |  0.0   |
|  26 |  0.006848387186  |   0.153768999997  |  -9.542245751e-06  |   0.172062799859   |  0.0   |
|  27 | 0.0890019168458  |  0.0209288000042  | -0.000197208113788 |   -0.16150996374   |  0.0   |
|  28 |  0.150822099651  | -0.00362719999976 | -0.00462961431585  |   0.00703846592    |  0.0   |
|  29 |  0.714973537805  |  0.0201977000033  | -0.00983325138278  |   -0.06504549029   |  0.0   |
|  30 | 0.0185389788549  |  -0.0768108999982 | -3.7628583849e-05  |   -0.04109139749   |  0.0   |
|  31 |  0.11543471595   |  -0.0194437999962 |  -0.0416356054548  |  -0.010530081224   |  0.0   |
|  32 |  0.025855609007  |     -2.2176007    | -5.7553247015e-05  |   1.87085493557    |  0.0   |
|  33 |  0.102554813308  |  -0.0180398000011 | -0.00193753111205  |  0.0043671781726   |  0.0   |
|  34 |  0.220220087872  |  0.00822830000106 |  -0.0180233772498  |   0.00849100667    |  0.0   |
|  35 |  0.045194913683  |  0.0180919999984  |  -0.0024738086448  |   0.00555648959    |  0.0   |
|  36 |   0.6319445586   |  0.0194566999999  |  -0.005696389268   |   -0.11651291761   |  0.0   |
|  37 |  0.099076294667  |  0.0364580000023  | -0.00085318697201  |   0.239653038051   |  0.0   |
|  38 |  0.096070153952  |  0.0479341999962  | -0.000318168803892 |   0.01497578349    |  0.0   |
|  39 |  0.02991973718   |  0.0175011000028  |  -0.0002593649076  |   -0.00510243157   |  0.0   |
|  40 |  0.105981679166  |     0.1090453     | -0.000212597860864 |   0.08279314096    |  0.0   |
|  41 | 0.0148092323443  |  -0.147653100001  |  -2.548719953e-05  |   0.104388742182   |  0.0   |
|  42 |  0.004918064465  | -0.00896900000225 | -0.00010283060323  |   -0.00961689979   |  0.0   |
|  43 |  0.362479179891  |  -0.037290500004  | -0.00985009288927  |    -0.076879542    |  0.0   |
|  44 |  0.047092267435  |  0.00104190000275 |  -0.0021552973722  |   -0.00558030775   |  0.0   |
|  45 | -0.007426979314  |   0.138151300001  | -3.0407120157e-05  |   -0.02640949435   |  0.0   |
|  46 |  0.028007403628  |  0.00199209999846 | -6.2785237832e-05  |  -0.054591513025   |  0.0   |
|  47 |  0.202076541493  |   0.154434700002  | -0.00226930675176  |   -0.02922915992   |  0.0   |
|  48 |  0.007864575267  |  0.0740870000009  | -5.4293289064e-05  |   0.01194526734    |  0.0   |
|  49 | -0.0111070161984 |  -0.047731599996  |   1.73268492e-06   |   -0.15005098646   |  0.0   |
|  50 |  1.87791286156   |   0.112599200002  |  -0.992640712694   |   0.159262830073   |  0.0   |
|  51 | 0.0232992864764  |  0.00516100000095 | -0.00014622628692  |   0.00863925607    |  0.0   |
|  52 |  0.775694737399  |   0.109069999999  |  -0.0268401577323  |   -0.02512230219   |  0.0   |
|  53 |  0.046508017273  |  0.0587837999992  |  -0.000275656753   |   0.14592111254    |  0.0   |
|  54 |  0.11683087842   |  -0.0249905000019 | -0.000243917197044 |   0.16646806873    |  0.0   |
|  55 |  0.085996414639  |   0.019925099994  |  -0.0124091705129  |   0.00746625186    |  0.0   |
|  56 |  0.155333189045  |  -0.122536000003  | -0.000507032765695 |   -0.12851344956   |  0.0   |
|  57 |  0.011730484443  |  0.0462754000037  | -4.1587462826e-05  |   0.16063265201    |  0.0   |
|  58 |  0.718591036517  |  -0.0244324000014 |  -0.0203859223047  |  -0.032672924856   |  0.0   |
|  59 |  0.150775989433  |  -0.0761309000009 | -0.000334764505377 |   0.22082703351    |  0.0   |
|  60 |  0.381186565858  |  -0.355694699996  | -0.00121026272851  |  -0.012419221259   |  0.0   |
|  61 |  0.088793892972  |  -0.0179713999969 | -0.00087009279919  |   0.01027726652    |  0.0   |
|  62 |  0.316408793879  |  -0.0521977000026 | -0.00289326077493  |   -0.01452132233   |  0.0   |
|  63 |  0.097028191604  |  0.0304267999963  | -0.000222716125825 |   0.028236988741   |  0.0   |
|  64 |  0.070286984937  |  -0.0878870000015 | -0.000137482401732 |   -0.05496062433   |  0.0   |
|  65 |  0.88443263189   |  -0.0270227000001 |  -0.134352302617   |   -0.07258954367   |  0.0   |
|  66 |  0.189261799227  |  -0.0109099000038 | -0.000569227069976 |    0.0268093855    |  0.0   |
|  67 |  0.005124550576  |   0.124840199998  | -0.00010938552378  |   -0.09112532628   |  0.0   |
|  68 |  0.043860427703  |   0.248906599998  | -0.000179451956323 |   -0.07654502762   |  0.0   |
|  69 |  0.031356463636  |  -0.0259468000004 | -0.000110752402662 |   -0.00874563876   |  0.0   |
|  70 |  0.103896774761  |  0.0380087000012  | -0.000254168114869 |   0.17525331532    |  0.0   |
|  71 |  0.118743418508  |  -0.0675126999995 | -0.00138213329768  |   0.18354892303    |  0.0   |
|  72 |  0.010496870745  |  -0.0104041999948 |  -0.0015469425847  |   0.010702282291   |  0.0   |
|  73 |  0.243672244977  |  0.00949649999529 | -0.00365438186097  |   0.030683442367   |  0.0   |
|  74 |  0.457199347657  |   0.010008899997  |  -0.365399825703   |  -0.012839221374   |  0.0   |
|  75 |  0.021731553593  |     0.0146427     | -0.00070057224899  |  -0.029388418447   |  0.0   |
|  76 | 0.0335166941174  |  -0.0250956999953 | -0.00091985176821  |   -0.01669325337   |  0.0   |
|  77 |  0.038885778795  |   0.327631100001  | -0.000180761243591 |   0.05917691609    |  0.0   |
|  78 |  0.015662943522  |  -0.0265561999986 | -5.4208654769e-05  |   -0.01885052998   |  0.0   |
|  79 | 0.0026634123852  |  0.0142545000053  |  -5.843889217e-05  |   -0.25032252422   |  0.0   |
|  80 | 0.0051343691048  |  -0.0846747999967 |  -2.718988878e-05  |  -0.036401736336   |  0.0   |
|  81 |  0.053476214373  |  -0.100651000001  | -0.000100838558308 |   0.02220169217    |  0.0   |
|  82 |  0.14247970258   |  -0.0442376999999 | -0.00129418581515  |   0.02135639421    |  0.0   |
|  83 |  0.120848689054  |  0.00331439999718 | -0.00213399907407  |   -0.08330342732   |  0.0   |
|  84 |  0.059566189459  |  -0.0392347000015 |  -0.0029714131215  |  -0.036965952629   |  0.0   |
|  85 |  0.031967782528  |  -0.0676489999969 | -0.00035091550587  | -5.32684700003e-05 |  0.0   |
|  86 |  0.201051617397  | -0.00501899999654 | -0.00116380330077  |    0.0110263749    |  0.0   |
|  87 |  0.08434541009   |  -0.0200130000012 | -0.000234792895032 |   -0.05492853597   |  0.0   |
|  88 | 0.0144762302219  |   0.141801400001  | -4.9568959599e-05  |   0.00321150384    |  0.0   |
|  89 |  0.061047003761  |  -0.0281505999956 | -0.00136650426599  |   0.01950019368    |  0.0   |
|  90 |  0.111784050568  |   0.064935800001  | -0.00199804592099  |   0.007003810548   |  0.0   |
|  91 |  0.152483971719  |  -0.025784700003  | -0.00230329672415  |   -0.15255016664   |  0.0   |
|  92 |  0.083329895322  |  0.00145969999721 |  -0.0144148536687  |   -0.0049422856    |  0.0   |
|  93 |  0.007860808417  |  0.0632127999997  | -0.00023104076556  |   0.01819161294    |  0.0   |
|  94 |  0.113851881976  |  0.0746572999997  |  -0.0010362911043  |   -0.01535312082   |  0.0   |
|  95 |  0.055628887519  |  -0.0127006999974 |  -0.033448192493   |  -0.009188855682   |  0.0   |
|  96 |  0.159305520003  |  0.0344695000022  | -0.00129772800368  |   0.01980733167    |  0.0   |
|  97 |  0.510027169107  |  -0.0538375999968 |  -0.0144973859161  |   -0.10091203595   |  0.0   |
|  98 |  0.175081033766  |  0.0592789000002  | -0.000616955201961 |   -0.1181428025    |  0.0   |
| 100 |  1.59656924131   |     44.8929578    |  -0.892613122937   |   3.63011429501    |  0.0   |
+-----+------------------+-------------------+--------------------+--------------------+--------+
