SN1: c:-0.57382365604 t0:58644.3741223 x0:0.00362762128642 x1:-2.96640060952 z:0.0355279210067 
SN2: c:-0.27616216408 t0:58485.0474769 x0:0.00283314237068 x1:2.02544698163 z:0.0435925692216 
SN3: c:0.333416402395 t0:58381.2300907 x0:0.00670245833724 x1:-3.23468909819 z:0.0264273986192 
SN4: c:-0.44544414805 t0:58531.299071 x0:0.000517108998579 x1:-5.00800630015 z:0.138825322721 
SN5: c:-0.338046345683 t0:58369.5653753 x0:0.0270849829172 x1:1.01044513411 z:0.0136132051459 
SN6: c:0.0609206851256 t0:58592.2578051 x0:0.00093901266911 x1:0.832966434424 z:0.0665637507116 
SN7: c:0.504790123844 t0:58515.9074551 x0:0.0147307725682 x1:3.09171213121 z:0.0231670204422 
SN8: c:-0.209016704821 t0:58315.3199514 x0:0.0014381004094 x1:-0.372126487366 z:0.0553447827184 
SN9: c:-0.197427732489 t0:58629.1634187 x0:0.000388334436539 x1:-0.789486352666 z:0.0990755597711 
SN10: c:-0.147989811097 t0:58478.4830265 x0:0.000732556614227 x1:-0.0984638518379 z:0.0824869598301 
SN11: c:-0.0500705605662 t0:58417.3828324 x0:0.000907534082726 x1:0.315470097623 z:0.0851194461032 
SN12: c:0.149818396489 t0:58406.9407329 x0:0.00117633428521 x1:-0.532336687638 z:0.0584467606232 
SN13: c:-1.06415689675 t0:58405.6109245 x0:0.0073865369897 x1:-3.45316555132 z:0.0860057555759 
SN14: c:-0.0301722750683 t0:58427.3292765 x0:0.00372581218038 x1:-2.0475158003 z:0.0331983803004 
SN15: c:-0.708979595464 t0:58339.1556683 x0:0.0494072772013 x1:2.68729023271 z:0.0174056891335 
SN16: c:-0.408124140789 t0:58481.2567287 x0:0.000624305729999 x1:4.71472495989 z:0.117064188401 
SN17: c:-0.841660971065 t0:58512.9396109 x0:0.00584217249106 x1:-2.80513607838 z:0.0443443421607 
SN18: c:-0.998235820927 t0:58474.2190798 x0:0.0184645491033 x1:-0.14484176796 z:0.0314248487184 
SN19: c:0 t0:0 x0:0 x1:0 z:0 
SN20: c:0.528950326253 t0:58512.4184289 x0:0.000224208521083 x1:0.589396388472 z:0.141963420862 
SN21: c:-0.230462274764 t0:58619.0261572 x0:0.00049178913337 x1:0.176342127476 z:0.0930032984823 
SN22: c:-0.729955382432 t0:58523.2905118 x0:0.00436077857157 x1:1.23378679211 z:0.0515643080615 
SN23: c:0.242960658201 t0:58555.3772839 x0:0.455769901513 x1:0.946973649669 z:0.0031497605628 
SN24: c:0.714011299388 t0:58405.2287877 x0:0.0024822029161 x1:5.28895090491 z:0.0420940393213 
SN25: c:0.0165125697799 t0:58524.617268 x0:0.0012461612262 x1:2.3999631598 z:0.072046727761 
SN26: c:-0.232450790126 t0:58304.4449871 x0:0.000336480618603 x1:-0.136025851014 z:0.111603010529 
SN27: c:0.154571744879 t0:58524.7920725 x0:0.00222937228237 x1:-1.16504169487 z:0.0436121212212 
SN28: c:0.661005197613 t0:58546.6711371 x0:0.000515030211883 x1:0.535228494475 z:0.0841474089294 
SN29: c:0.541452423041 t0:58591.0782304 x0:0.000230694806076 x1:-0.699279777499 z:0.127998837119 
SN30: c:0.151766061089 t0:58501.3087719 x0:0.000259810585899 x1:-5.12070715876 z:0.125656469437 
SN31: c:-0.393472935133 t0:58376.4637605 x0:0.00043022751557 x1:-0.829838857325 z:0.132008743068 
SN32: c:-0.111162516831 t0:58652.3734866 x0:0.000187764242893 x1:-3.88890067253 z:0.143919675584 
SN33: c:-0.209542341378 t0:58330.5066151 x0:0.000427164482194 x1:1.52655518033 z:0.118135248445 
SN34: c:-0.478497652421 t0:58528.9167003 x0:0.00252579845132 x1:5.37659612424 z:0.0588186721122 
SN35: c:-3.8147494995 t0:58341.0895224 x0:3795.70597553 x1:4.36263095188 z:0.0263527968588 
SN36: c:-0.575642699474 t0:58545.8514035 x0:0.00256083552854 x1:1.53393558496 z:0.0512873202729 
SN37: c:0 t0:0 x0:0 x1:0 z:0 
SN38: c:-0.0370665819715 t0:58500.5721842 x0:0.000312664186647 x1:3.45768908432 z:0.113888232596 
SN39: c:-0.779237823111 t0:58313.8809756 x0:0.000435098502286 x1:-2.61586223983 z:0.142696359045 
SN40: c:0.423437305542 t0:58591.3072791 x0:0.00743195816379 x1:1.48986920426 z:0.0305578870881 
SN41: c:0.218353061676 t0:58360.2266746 x0:0.000353372625796 x1:5.27174673139 z:0.113597879889 
SN42: c:-0.0312070935978 t0:58498.4387134 x0:0.00349134045654 x1:-2.76025068413 z:0.0408689064275 
SN43: c:0.252425603499 t0:58635.3677408 x0:0.00104869021284 x1:-2.12130543191 z:0.0621454481727 
SN44: c:0.301686931287 t0:58486.9294102 x0:0.000194901707262 x1:-0.599552545387 z:0.141439349327 
SN45: c:-0.157818049064 t0:58640.3814244 x0:0.00423984099217 x1:-1.73056682843 z:0.0400350058992 
SN46: c:0.0597473289787 t0:58579.7072499 x0:0.00387762895837 x1:2.76117336948 z:0.0333015203887 
SN47: c:-0.187325308361 t0:58398.4486826 x0:0.000976966257382 x1:1.05147513043 z:0.0718637577746 
SN48: c:-0.426307115504 t0:58304.3756731 x0:0.00571649597164 x1:5.30406549759 z:0.0322021663647 
SN49: c:-0.51790729974 t0:58651.7469036 x0:0.00702667230255 x1:-1.50433552875 z:0.0618744854111 
SN50: c:-0.437362027885 t0:58419.7700033 x0:0.000452439748007 x1:1.67551826085 z:0.097265017976 
