SN1: c:0.538240168549 t0:57838.1643212 x0:0.00118991094783 x1:-1.81060231105 z:0.0624503959213 
SN2: c:0.146678462722 t0:57858.4997074 x0:0.00458014196958 x1:-1.44845865271 z:0.0352377816457 
SN3: c:-0.225464629131 t0:57906.3257286 x0:0.136342271216 x1:1.81967303725 z:0.00601053339488 
SN4: c:-0.621134112907 t0:57921.1471586 x0:0.00363143738014 x1:-2.0502272744 z:0.0738738687132 
SN5: c:0.355830327694 t0:58077.1451853 x0:0.00278269749748 x1:-2.80465323098 z:0.042235951485 
SN6: c:-0.27629083877 t0:57833.540496 x0:0.00249411184639 x1:4.11569626506 z:0.0655865129925 
SN7: c:-0.209627402561 t0:57951.2636098 x0:0.000935767730439 x1:-3.91540545662 z:0.0640497502861 
SN8: c:-0.000519420066565 t0:58083.7484181 x0:0.00191600617134 x1:1.23979418699 z:0.0514120512915 
SN9: c:-0.214448996523 t0:58044.5725088 x0:0.000641212888984 x1:0.68161347945 z:0.0813740400169 
SN10: c:-0.130621293924 t0:58073.2379317 x0:0.0138302328536 x1:-5.25708375594 z:0.0179030239184 
SN11: c:-0.306236501053 t0:57956.4181689 x0:0.0288290914205 x1:-1.58606369983 z:0.0423581038397 
SN12: c:-0.229970865591 t0:57843.6687091 x0:0.00317190870424 x1:-2.17673449434 z:0.0807061605074 
SN13: c:-0.0999164966111 t0:58041.4605184 x0:0.0011017084307 x1:1.18777705013 z:0.0666873235914 
SN14: c:0.0659900393398 t0:57877.5460418 x0:0.00062211949969 x1:-5.49573434737 z:0.0821961328092 
SN15: c:-0.12101422888 t0:58085.1502785 x0:0.0251731707277 x1:3.43867780328 z:0.0168534263108 
SN16: c:0.0118842501566 t0:57903.6176775 x0:0.00105662228561 x1:1.07207148265 z:0.0760793718514 
SN17: c:-0.164798551538 t0:57980.685886 x0:0.0459555895073 x1:6.42839130236 z:0.0101324600204 
SN18: c:0.269787198358 t0:57876.7763415 x0:0.000855711303895 x1:-2.80350596626 z:0.0693791265284 
SN19: c:0 t0:0 x0:0 x1:0 z:0 
SN20: c:0.427420811477 t0:57930.9335238 x0:0.00425452596591 x1:-3.69604656971 z:0.0335056313967 
SN21: c:-0.589562904183 t0:57766.1070073 x0:0.00337406574037 x1:-0.844563152765 z:0.0512990146728 
SN22: c:0.26431054472 t0:57931.1337899 x0:0.0015206863583 x1:-2.77720436512 z:0.0512290440886 
SN23: c:0.00886295271821 t0:57969.222411 x0:0.0136283218968 x1:1.84623279693 z:0.0183927769718 
SN24: c:0.0181267217772 t0:58098.7990105 x0:0.00274165268586 x1:-1.93224637767 z:0.0393558065529 
SN25: c:0.350924504751 t0:57847.8045386 x0:0.00220698020228 x1:1.2283284005 z:0.0504553013124 
SN26: c:-0.338940945592 t0:58019.9507798 x0:0.0150085673142 x1:-2.52737714575 z:0.0184246146345 
SN27: c:0.170406118468 t0:58019.8925698 x0:0.958722991347 x1:0.579837847332 z:0.0021746516461 
SN28: c:0.554642414878 t0:58099.1133201 x0:0.00190630640142 x1:-1.46953484051 z:0.0474147039112 
SN29: c:0.0659148430849 t0:57760.4175285 x0:0.000806389080345 x1:2.90689074532 z:0.0725958977089 
SN30: c:-0.214238363745 t0:57881.8565154 x0:0.000407559502847 x1:5.13788986912 z:0.098368679256 
SN31: c:-0.135429830517 t0:57932.864043 x0:0.00159337862219 x1:-0.334197006562 z:0.0828820126817 
SN32: c:-0.59259961716 t0:57964.2956217 x0:0.00435984482897 x1:2.40241684691 z:0.0590998495697 
SN33: c:-0.178159082405 t0:57975.4896116 x0:0.00255747694299 x1:5.21816195326 z:0.0440294921603 
SN34: c:-0.0880541595405 t0:57867.3059133 x0:0.00228808224075 x1:3.31369449939 z:0.0490505964515 
SN35: c:0.00857231109563 t0:57999.7172295 x0:0.000673528505648 x1:-2.97022859471 z:0.084412156213 
SN36: c:-0.366932509054 t0:57836.3981572 x0:0.00161683553987 x1:3.7066763476 z:0.0527758452501 
SN37: c:-0.805360443199 t0:57989.7211034 x0:0.130015676193 x1:-0.748886438237 z:0.0226784415163 
SN38: c:-0.556284251188 t0:58111.7752219 x0:0.0110461335336 x1:2.73063437475 z:0.0444409046758 
SN39: c:-0.288498514754 t0:57944.4434328 x0:0.00231929196973 x1:0.776427535751 z:0.0423627983549 
SN40: c:0.0788790508401 t0:57997.5495517 x0:0.000664277024587 x1:-5.15023684238 z:0.0910941280798 
SN41: c:0.111329461191 t0:57926.4679013 x0:0.0111928219666 x1:-6.74690373895 z:0.0192403438074 
