SN1: c:0.05628781853012282 t0:7.137541991269658 x0:0.00011969060782696057 x1:0.7104880365926884 
SN2: c:0 t0:0 x0:0 x1:0 
SN3: c:0.0897547098653727 t0:19.980627882044136 x0:0.000610501080840905 x1:0.6555851418076293 
SN4: c:0.0637886654410083 t0:0.8172461466220589 x0:7.743086072474711e-05 x1:0.6553325880608264 
SN5: c:0.07921870347804938 t0:5.454022336060864 x0:7.735866837967401e-05 x1:0.6454650679183702 
SN6: c:0.017883935830675494 t0:0.5883753295315107 x0:3.3684502893831454e-05 x1:0.5647188543752569 
SN7: c:0.071349440943289 t0:2.7545875232572987 x0:6.713252872616498e-05 x1:0.7506838458809979 
SN8: c:0.06543865665331583 t0:2.7243628444592534 x0:3.2960459378741734e-05 x1:0.625544437562541 
SN9: c:0 t0:0 x0:0 x1:0 
SN10: c:0 t0:0 x0:0 x1:0 
SN11: c:0 t0:0 x0:0 x1:0 
SN12: c:0.05167877133595067 t0:1.1948009147862781 x0:8.245686151581004e-05 x1:0.6488502353360389 
SN13: c:0.07568760028644142 t0:31.306854554652798 x0:0.0015534274408746853 x1:0.7911798570839961 
SN14: c:0 t0:0 x0:0 x1:0 
SN15: c:0 t0:0 x0:0 x1:0 
SN16: c:0.12730189251916157 t0:3.601715740175201 x0:9.963975277738124e-05 x1:0.7374391275293205 
SN17: c:0.10176210811889838 t0:7.911260537918518 x0:0.00014369953001936396 x1:0.8625413985344647 
SN18: c:0.06087419645871051 t0:1.1651358286703564 x0:0.0003851662132241041 x1:0.4578527926012168 
SN19: c:0.07267347744152583 t0:2.9334420470012135 x0:1.2142998898457292e-05 x1:0.7110493868973929 
SN20: c:0.10170983729692033 t0:2.183687635701036 x0:8.443485861660064e-05 x1:0.7812244140296014 
SN21: c:0 t0:0 x0:0 x1:0 
SN22: c:0.07370982441177085 t0:20.260269460152557 x0:0.0008163625693853903 x1:0.7891354669507453 
SN23: c:1.0795947051846888 t0:12.547730347047526 x0:0.0008590616361367815 x1:1.1867708003365067 
SN24: c:0 t0:0 x0:0 x1:0 
SN25: c:0.058797368954777086 t0:2.468281365146089 x0:4.805738677218218e-05 x1:0.6458335725323378 
SN26: c:0.08745808918163733 t0:14.666286361568226 x0:0.00034833004659589933 x1:0.8295711898573003 
SN27: c:0 t0:0 x0:0 x1:0 
SN28: c:0.06811127649187755 t0:2.310072233285831 x0:4.804255422970421e-05 x1:0.7682673722589615 
SN29: c:0.08513475030987774 t0:12.643450118051895 x0:0.00037674768381392327 x1:0.7822535564274812 
SN30: c:0.07664205991935732 t0:14.058874956789838 x0:0.0003084296473074112 x1:0.750832678648503 
SN31: c:0 t0:0 x0:0 x1:0 
SN32: c:0.08906781424614878 t0:7.798094586037397 x0:0.00010886128749262313 x1:0.7476644936924193 
SN33: c:0.04753940713138019 t0:3.41334852537592 x0:2.3144833998524183e-05 x1:0.6604821796420056 
SN34: c:0.075620204621085 t0:17.38889919849135 x0:0.0005923564951175118 x1:0.7493323711762595 
SN35: c:0 t0:0 x0:0 x1:0 
SN36: c:0.08224587771261115 t0:17.053089190819357 x0:0.0017884134215821867 x1:0.804715314166042 
SN37: c:0.08000610967875113 t0:4.084591485394327 x0:0.00013138364134951 x1:0.7586297740268529 
SN38: c:0.05142668974013971 t0:4.40012531733039 x0:0.00010633613251652518 x1:0.5579701432458747 
SN39: c:0.07464050818119912 t0:2.4926601376816717 x0:2.797070736921037e-05 x1:0.6996557357618614 
SN40: c:0.06709361557931669 t0:4.275819625350556 x0:6.293023341007783e-05 x1:0.7319299942349772 
SN41: c:0 t0:0 x0:0 x1:0 
SN42: c:0.36549490779039834 t0:5.973482609484144 x0:0.000748787366894302 x1:0.5428062988714033 
SN43: c:0.02194110020244935 t0:0.3834819754575127 x0:0.00014462816900758746 x1:0.1684637559608933 
SN44: c:0.08694684121316035 t0:3.810387737798719 x0:0.00012634322895893342 x1:0.8533010524359753 
SN45: c:0.08031872317820492 t0:18.6788426500696 x0:0.0006230262929758675 x1:0.7347139331306181 
SN46: c:0.06459714209327064 t0:9.941217970871913 x0:4.901365465190358e-05 x1:0.6596049149231759 
SN47: c:0.08354298904468316 t0:21.752835459787732 x0:0.0010881585847517528 x1:0.7655034750129885 
SN48: c:0.07294480574570894 t0:12.514576166183057 x0:0.0006621980531060619 x1:0.7780224204552291 
SN49: c:0.07023790040403952 t0:9.241370915810872 x0:0.00025452505189018927 x1:0.6534700454135295 
SN50: c:0 t0:0 x0:0 x1:0 
SN51: c:0.06879288669217196 t0:16.749103773073198 x0:0.0012964093080537278 x1:0.748036103776517 
SN52: c:0 t0:0 x0:0 x1:0 
SN53: c:0.07109609242124447 t0:12.831740105886718 x0:0.00013475282998198096 x1:0.8560445799181519 
SN54: c:0.1409532079871983 t0:11.909759595848142 x0:0.0002396097290578819 x1:0.8002750869721627 
SN55: c:0.06770458439139998 t0:1.6504584402727482 x0:4.7072591273574704e-05 x1:0.855236693638138 
SN56: c:0.07061586841402646 t0:21.55611852055247 x0:0.0039306656259075045 x1:0.8012576285362961 
SN57: c:0.021307521673214164 t0:0.47504333792867 x0:3.714904966686478e-05 x1:0.5245793895256903 
SN58: c:0.0750246257300398 t0:3.355832289022881 x0:0.000193646668297889 x1:0.738105515064525 
SN59: c:0 t0:0 x0:0 x1:0 
SN60: c:0 t0:0 x0:0 x1:0 
SN61: c:0 t0:0 x0:0 x1:0 
SN62: c:0.0644866989176539 t0:6.191593906402934 x0:0.00016484134805336208 x1:0.7145670571712052 
SN63: c:0.06866216562729473 t0:0.8564773187284294 x0:7.494516158136495e-05 x1:0.6700070216506563 
SN64: c:0 t0:0 x0:0 x1:0 
SN65: c:0.08067305572658309 t0:2.2365946477240777 x0:9.569531644863902e-05 x1:0.7725484200734525 
SN66: c:0.29505175109779697 t0:4.247126310795102 x0:3.610261091458986e-05 x1:0.7800010504704988 
SN67: c:0.08006281072523408 t0:9.774332857979493 x0:0.00022367589318378814 x1:0.7313851128771227 
SN68: c:1.2115804207131544 t0:21.948584601277684 x0:0.0029877023491376555 x1:0.7737956379789963 
SN69: c:0.08684313844855178 t0:5.16817358698533 x0:0.00014550370368334416 x1:0.6552759389597586 
SN70: c:0.06819238446168695 t0:2.289425081570861 x0:0.00010814645533625226 x1:0.7574936306343375 
SN71: c:0.06567409389138582 t0:8.100778115064951 x0:0.00020169864021201558 x1:17.29956157953405 
SN72: c:0.07602168671032972 t0:6.674664573807849 x0:0.00032756873975231933 x1:0.7325818334631516 
SN73: c:0.04228654318783859 t0:1.6376536628958773 x0:0.00010177813792670349 x1:0.47345640313072657 
SN74: c:0.01901597579207241 t0:0.628490688063884 x0:9.769066138437531e-05 x1:0.33891188676626777 
SN75: c:0 t0:0 x0:0 x1:0 
SN76: c:0 t0:0 x0:0 x1:0 
SN77: c:0.06931188846141234 t0:8.034289397927216 x0:0.0003908724477510555 x1:0.8121581263433056 
SN78: c:0 t0:0 x0:0 x1:0 
