+----------------------------------------------------------------------------------------------------------+
|                                             both_bad_seeing                                              |
|    SN   |      c-diff      |      t0-diff       |      x0-diff       |     x1-diff     |      z-diff     |
|    1    |  0.014546514401  | -0.00713849999738  | -0.00045166173347  | -0.004269184123 |       0.0       |
|    2    |  0.402233828455  | -0.00548159999744  |  -0.106276536192   |  -0.01880509497 |       0.0       |
|    3    |  0.670118259515  |  -0.0439816999933  |  -0.403447058294   |  -0.06646498633 |       0.0       |
|  error4 |  0.536822552388  |   57920.3598317    |  0.00560512218688  |  -1.65865873822 | 0.0265195149412 |
|    5    |  0.17851278074   |  0.00340429999778  | -0.00807583295265  |  0.43376946987  |       0.0       |
|  error6 | -0.210441793424  |   57822.8276146    |  0.00229578602795  |  4.38495643276  | 0.0410007693709 |
|    7    |  0.435018384947  |   0.689169899997   | -0.00831223523597  | -0.851933881251 |       0.0       |
|    8    |  0.104157495503  |  0.00777799999923  | -0.000257132125833 |  -0.02516870298 |       0.0       |
|    9    |  0.01029949355   | -0.00749009999709  | -3.2475456851e-05  | -0.028024803341 |       0.0       |
|    10   | 0.0056939104093  |  -0.0098438999994  |  -9.477073189e-05  |  -0.02462115199 |       0.0       |
|    11   |  0.173464383783  |  0.00108970000292  | -0.00604835135117  |  -0.00598994138 |       0.0       |
|    12   |  0.104575889096  |  -0.0157992000022  | -0.000141469108227 |  -0.08884500953 |       0.0       |
|    13   |  0.102422996618  |  -0.0127295999991  | -0.00046237525073  |  0.01431981891  |       0.0       |
|    14   |  0.126715905792  |  0.0165641999993   | -0.000535030805481 | -0.002875380132 |       0.0       |
|    15   | 0.0276601287538  |   0.014305699995   | -5.9915057383e-05  |  -0.00081540391 |       0.0       |
|    16   |  0.247160824914  |  0.0408910999977   | -0.000667665764609 |  0.03148913078  |       0.0       |
|    17   |  0.100958071346  | -0.00290600000153  |  -0.326396244131   | -0.005621117154 |       0.0       |
|    18   |  0.10890152792   |  0.0100118999981   | -0.00308532360523  | -0.023124523751 |       0.0       |
|    19   |  0.122915436286  |  -0.0094339999996  | -0.00327948479406  |  0.00638968897  |       0.0       |
| error20 |  0.167846079112  |   58023.4946838    |  0.00036533666199  |  4.75089279094  | 0.0986432748208 |
|    21   | 0.0442590039496  |  0.0219825999957   |  -5.174638559e-05  |  0.02246176609  |       0.0       |
| error22 | -0.0232333429228 |   57938.9434236    | 0.000579313558256  |  -3.56485636792 | 0.0794021624207 |
|    23   | -0.005931116901  |  -0.0343895000042  | -1.0793963068e-05  |  -0.02722192322 |       0.0       |
|    24   |  0.059299143457  |  -0.0419269999984  | -0.000138710258567 |  -0.00264764829 |       0.0       |
|    25   | -0.036343789303  |  0.0785918000038   | -2.7687505433e-05  |  0.27006775922  |       0.0       |
|    26   |  0.022603673557  |  0.00622039999871  | -0.00046014347617  |  0.015681606273 |       0.0       |
|    27   | 0.0225527485171  |  -0.0041102000032  | -0.00016380265792  |  -0.05803969684 |       0.0       |
| error28 | -0.140716300426  |    58062.380062    |  0.00217144544451  |  -3.62948151566 | 0.0421238913155 |
|    29   |  0.028018218543  |  -0.0153529000017  | -5.5415533511e-05  |  0.02757050489  |       0.0       |
|    30   |  0.038669634483  |  0.00747430000047  |  -0.0024469574772  |  -0.00036209548 |       0.0       |
|    31   |  0.037775904834  |  0.00158859999647  |  -0.0043241425605  |  0.00194919482  |       0.0       |
| error32 |  0.118622402905  |   57992.5308718    | 0.000428978782513  |  3.07784583767  | 0.0914895014132 |
|    33   |  0.035639703032  |  0.0183307000043   | -0.00026277945586  |  0.007071624518 |       0.0       |
|    34   |  0.096890614688  |  0.0376838999946   | -0.000363557848239 |  0.00697978114  |       0.0       |
|    35   |  0.028356740309  |  0.00120449999667  | -0.00093929107859  |  -0.00606423164 |       0.0       |
|    36   | 0.0781123364393  |  -0.0020352000065  | -0.00318865667384  |  0.00967221904  |       0.0       |
|    37   |  0.151697423073  | -0.00512529999833  |  -0.298533556404   |  -0.01406376913 |       0.0       |
|    38   |  0.21222948388   |     -0.0117971     | -0.00171263082977  |  -0.00204896153 |       0.0       |
|    39   |  0.150008749451  |   0.100499399996   | -0.000485573141572 |  0.31275501032  |       0.0       |
|    40   | 0.0655090290431  |  0.0482579999953   | -0.000243545172848 |   0.0517298425  |       0.0       |
| error41 |  0.133438899351  |   57763.9975344    |  0.00870725114869  |  -4.62602438343 | 0.0213584146066 |
|    42   |  0.651526290308  |  0.0661623999986   | -0.00549729941079  |  0.09548679851  |       0.0       |
|    43   |  0.070846716608  |  0.0363364000004   | -0.000204627552955 |  0.07525585108  |       0.0       |
|    44   |  0.073159991705  |  -0.0112783999939  | -0.00203709243592  |  0.00399928024  |       0.0       |
|    45   | 0.0340468086674  |  -0.0423299000031  | -0.00011755541421  |  -0.02223555231 |       0.0       |
|    46   |  0.084565403617  | -0.00114709999616  | -0.00290471276578  |  0.00723288117  |       0.0       |
| error47 | -0.132486415025  |   57832.7410643    |  0.00599918480091  |  -2.52042668318 | 0.0256501399062 |
|    48   | 0.0011487413932  |  -0.017050800001   | -3.3684588063e-05  |   0.0536221392  |       0.0       |
|    49   |  -1.34052902598  |     0.2706741      | 0.000328575477405  |  -0.05955885546 |       0.0       |
|    50   |  0.119853469393  |  -0.0204616999981  | -0.000422786692017 |  -0.01134072151 |       0.0       |
|    51   |  0.062812579098  |  -0.0168866000022  | -0.00053822078065  |  -0.00914684214 |       0.0       |
|    52   | 0.0167119459966  |   0.190085099995   | -4.2628976582e-05  |   0.040635142   |       0.0       |
|    53   |  0.119828721327  |  0.0127427000043   |  -0.0012047885161  |  -0.00313742023 |       0.0       |
| error54 |  0.474171416521  |   58034.4457459    | 0.000398513873603  |  4.79777648867  | 0.0947081774546 |
|    55   |  0.09124906019   |  0.0567970999982   | -0.000194518905425 |  0.04557189694  |       0.0       |
|    56   |  0.016775505232  |  0.00382379999792  |  -0.012699281228   |  0.00248685673  |       0.0       |
|    57   |  0.196148713415  |  -0.0212100999997  | -0.00171653965003  |  -0.01583562738 |       0.0       |
|    58   | -0.235622220436  |     1.0954738      |  0.00057329640563  |  0.67221908662  |       0.0       |
|    59   | 0.0098395026801  | -0.00208600000042  | -0.00028031445464  |  0.00303207829  |       0.0       |
|    60   | -0.393633273503  |     1.1668876      |  -0.0031187989521  |  0.33531583761  |       0.0       |
|    61   |  0.216529272623  |  -0.018625100005   | -0.000942954209919 |  0.002391228752 |       0.0       |
|    62   |  0.160317668442  |  -0.0085465000011  | -0.00130206935653  |  -0.01191120035 |       0.0       |
|    63   |  0.100194488399  |  0.00631750000321  | -0.00059396809474  |  0.00197335359  |       0.0       |
|    64   |  1.37336497191   |  0.0351681000029   |  -0.0710903128431  |  -0.03153238495 |       0.0       |
|    65   |  0.019691647297  |  -0.136812299999   | -5.8942671482e-05  | -0.076345245406 |       0.0       |
|    66   |  0.488128211458  |  -0.0171969999938  | -0.00675300993901  |  -0.04152769076 |       0.0       |
|    67   |  0.002172540187  |  -0.0330189000015  |  -6.533453331e-05  | -0.005639895656 |       0.0       |
|    68   |  0.062039637349  |  -0.0171642999994  | -0.00157302314442  |  0.03930975849  |       0.0       |
