SN1: c:0.527671561125 t0:57972.3214771 x0:0.0101528846351 x1:-0.59908433094 z:0.0202512296778 
SN2: c:-0.523298414426 t0:57942.4344535 x0:0.140179960176 x1:-4.06419605148 z:0.0109081464692 
SN3: c:-0.887336480311 t0:58063.7886684 x0:0.442666372831 x1:2.42499204625 z:0.0101477202927 
c:0 t0:0 x0:0 x1:0 z:0 SN5: c:-0.502787164538 t0:58013.09811 x0:0.0180651730452 x1:4.99175508686 z:0.0199613205083 
c:0 t0:0 x0:0 x1:0 z:0 SN7: c:-0.275812043118 t0:57917.7761208 x0:0.0116004515069 x1:1.65118609081 z:0.034423958375 
SN8: c:0.0699453912752 t0:57782.768594 x0:0.000776382694579 x1:1.19290560242 z:0.0836192423547 
SN9: c:0.157864130322 t0:58028.7889686 x0:0.000443250325729 x1:-0.409020014878 z:0.0933714258542 
SN10: c:-0.104604832894 t0:57768.7283308 x0:0.00181303073875 x1:4.23322357116 z:0.0471807406517 
SN11: c:-0.380415254515 t0:57912.94558 x0:0.0131876136312 x1:1.98185941891 z:0.0235494640964 
SN12: c:-0.213084055633 t0:58088.2569873 x0:0.000636281541609 x1:2.54102004938 z:0.0855431319052 
SN13: c:-0.287138417564 t0:58064.0051531 x0:0.0014439293727 x1:1.6625393464 z:0.0617712163296 
SN14: c:0.256227638988 t0:58043.3439897 x0:0.00145393981971 x1:-0.329696610015 z:0.0637515831189 
SN15: c:-0.0181361749982 t0:58069.5320855 x0:0.000766428400561 x1:-4.42908959786 z:0.0722650963754 
SN16: c:0.00931620029262 t0:57764.3239273 x0:0.00114831291419 x1:2.05322717431 z:0.0867224320434 
SN17: c:-0.0898465304654 t0:58014.4437715 x0:1.06998769551 x1:0.367475921443 z:0.00234412756615 
SN18: c:-0.394154662677 t0:57789.2701831 x0:0.00955541495726 x1:0.337371080505 z:0.024716061157 
SN19: c:-0.281440520913 t0:58052.2501148 x0:0.0090565030132 x1:2.05682974125 z:0.0261294838781 
c:0 t0:0 x0:0 x1:0 z:0 SN21: c:-0.0584412023751 t0:57910.8896335 x0:0.000434609129728 x1:-2.65688150995 z:0.0965032782257 
c:0 t0:0 x0:0 x1:0 z:0 SN23: c:0.354766133695 t0:58027.6805306 x0:0.000403099422906 x1:-2.50130336217 z:0.0954078880709 
SN24: c:0.102293504795 t0:57761.6212726 x0:0.000617010972353 x1:-1.62570424533 z:0.0869226374538 
