@c 0.01850455373918436
@x1 -1.188113652725398
@mwebv 0.5241731595877203
@t0 58694.011538450904
@x0 0.0008410535040960133
@z 0.0683047862355
time band flux fluxerr zp zpsys
58686.011538450904 smg 2085.557648071346 1205.5595670256089 27.938476843080064 ab
58689.011538450904 smg -434.0835180031291 2832.044440031483 26.9986834468476 ab
58693.011538450904 smg -45.85017536036875 1168.7686735629686 25.704212443288668 ab
58696.011538450904 smg -274.42842345401345 296.85329671528575 25.465278407353356 ab
58699.011538450904 smg 277.54887311248547 359.37997766250436 25.80489076906723 ab
58703.011538450904 smg -311.7493517899994 929.5805773003525 26.521216897685573 ab
58708.011538450904 smg 1480.9537757605358 6661.371203789929 27.466795641722047 ab
58711.011538450904 smg -218.995546878026 953.2302958636183 26.77271710334424 ab
58714.011538450904 smg -1146.5909985277249 1789.7018902161014 27.722366601939026 ab
58719.011538450904 smg 424.09690122186487 800.3390655249183 27.740133058878662 ab
58723.011538450904 smg 588.4141612626992 1020.5511302396958 26.834873631016656 ab
58726.011538450904 smg 1218.9448315449417 1510.0832160306563 28.58457113831002 ab
58729.011538450904 smg -276.0026997175068 843.7367539212443 28.653683623276685 ab
58686.01167733978 smr 403.0979984348065 1205.2675173349755 25.364376919610756 ab
58689.01167733978 smr 818.1664564155933 2831.967313561853 24.303413324929146 ab
58693.01167733978 smr -878.4000908663768 1168.742714143258 24.77928901300654 ab
58696.01167733978 smr 181.37042859968219 296.91657381939905 25.17552247586485 ab
58699.01167733978 smr 811.7654270217039 359.37767070964105 25.18649155474824 ab
58703.01167733978 smr 596.8667224761343 929.5516350239609 25.62619823664763 ab
58708.01167733978 smr -3147.5913348130607 6661.346055421342 24.915839766295626 ab
58711.01167733978 smr -920.1119538740078 953.2167264292943 25.570067030312178 ab
58714.01167733978 smr 448.9801820715362 1789.6583124318804 25.716439124451995 ab
58719.01167733978 smr -868.7463961993321 800.2527313664206 25.13832001242379 ab
58723.01167733978 smr 496.07512758583897 1020.5666468230568 25.741522436792867 ab
58726.01167733978 smr 673.4638335150354 1510.0102939560088 25.387835236342926 ab
58729.01167733978 smr 1101.6052928882755 843.6050116844204 25.171961717580274 ab
58686.01181622867 smi 584.4015551321667 1205.510354046194 27.05375698319893 ab
58689.01181622867 smi -5279.222478093379 2832.096264394215 26.89341116333804 ab
58693.01181622867 smi -1473.591084710163 1168.9901343550735 26.719112321873283 ab
58696.01181622867 smi 1465.4525906181202 298.1697026860477 27.08908353229408 ab
58699.01181622867 smi 488.0957692606406 359.43102044665943 25.563773921599655 ab
58703.01181622867 smi 1579.0701955056306 929.520968552374 25.5360074642168 ab
58708.01181622867 smi 10847.366743857858 6661.360451396906 26.40430573200717 ab
58711.01181622867 smi 814.8561099142044 953.3816236433462 26.900207850390572 ab
58714.01181622867 smi 3570.8544360172295 1789.6731836045678 25.952960679173167 ab
58719.01181622867 smi 944.7658068226842 800.3857398795553 26.335422939432068 ab
58723.01181622867 smi 268.145392436527 1020.9245543066954 27.65571658497105 ab
58726.01181622867 smi -305.95447695184805 1510.0797151672323 26.629503119071053 ab
58729.01181622867 smi 163.6985252131096 843.6926786648118 26.49192755142689 ab
